frame,nrD,nrV,nrD_ratio,nrV_ratio,head_angle,dhead_dt,theta_rad,theta_deg,bin_index,binned_theta_deg,binned_theta_rad,polar_x,polar_y
0,1.0139846602582754,1.0485259510899172,0.4916263968191021,0.5083736031808979,-14.9110732908,0.0,3.141592653589793,180.0,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
1,1.017855671615969,1.0506169857257426,0.492080795945382,0.5079192040546179,-14.9110732908,0.0,3.141592653589793,180.0,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
2,1.0319517452743785,1.0524405845534075,0.4950851768676577,0.5049148231323424,-14.9110732908,3.9035326439999993,2.885551006108537,165.32989421974762,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
3,1.0142151918655768,0.9851757458726592,0.5072620730255405,0.4927379269744596,-7.1040080028000006,7.597323035,2.322651268858966,133.07811498632418,13,135.0,2.356194490192345,-0.7071067811865475,0.7071067811865476
4,1.0084852814700294,0.9988328824251078,0.502404302222372,0.497595697777628,0.2835727792,6.8797789190000005,1.5296013473880858,87.6397015428614,8,85.0,1.4835298641951802,0.0871557427476581,0.9961946980917455
5,0.9859030906471752,0.9894103934456556,0.4991122161553787,0.5008877838446213,6.6555498352,5.602250027,0.6996797800755852,40.08869840897266,4,45.0,0.7853981633974483,0.7071067811865476,0.7071067811865475
6,0.9750888550873924,1.0084098185709267,0.4916004573317717,0.5083995426682282,11.4880728332,5.153787111399999,0.4217062953187547,24.16199091586215,2,25.0,0.4363323129985824,0.90630778703665,0.4226182617406994
7,0.961716635901716,1.0032202370964505,0.4894389479466058,0.5105610520533942,16.963124058,5.8963141714,0.3345315733573804,19.167247267248992,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
8,0.9486284645747524,1.0048669116263262,0.4856056871859764,0.5143943128140236,23.280701176,5.618980645000002,0.2368285089248347,13.56927402976938,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
9,0.9358028627766556,0.998846866058956,0.4837066104673521,0.5162933895326478,28.201085348000003,4.620981273000002,0.1624149526335001,9.305691315716734,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
10,0.9232161396030828,1.0367315827872037,0.4710412063833822,0.5289587936166178,32.522663722000004,4.695183424999998,0.1433759198471706,8.214835091048855,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
11,0.9108425086279256,1.2094656018630103,0.4295802596430332,0.5704197403569666,37.591452198,5.415561574999998,0.143079225182678,8.197835738969376,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
12,0.9252448771255096,1.3083369107848182,0.4142426671517326,0.5857573328482675,43.353786872,5.268664786000002,0.1209341838559208,6.929018333803398,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
13,0.8800665241090421,1.2874604572351118,0.4060233305899999,0.59397666941,48.12878177,4.977184155000003,0.1030475786337214,5.90419134475472,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
14,0.8869647743520666,1.2393595247287814,0.4171352294358284,0.5828647705641716,53.30815518200001,5.452753729999998,0.1019329094225511,5.840325503401484,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
15,0.9220825147593944,1.2148752836889951,0.4314930858386177,0.5685069141613823,59.03428923,4.931490156000002,0.0833425272651791,4.775175066248754,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
