frame,nrD,nrV,nrD_ratio,nrV_ratio,head_angle,dhead_dt,theta_rad,theta_deg,bin_index,binned_theta_deg,binned_theta_rad,polar_x,polar_y
0,1.042716164250112,0.8951516700153315,0.5380739314687876,0.4619260685312124,-48.129778088,0.0,3.141592653589793,180.0,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
1,1.0371113563920096,0.9010325379243782,0.5351054477602728,0.4648945522397272,-48.129778088,0.0,3.141592653589793,180.0,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
2,1.0312538489520866,0.9071785519185334,0.5320040299000952,0.4679959700999048,-48.129778088,-2.4837505649999976,3.193152194286847,182.9541440755742,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
3,1.0712115625216188,0.9129324952682388,0.5398859817239499,0.4601140182760502,-53.097279218,-3.5937770119999968,3.209172469994888,183.87203826028087,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
4,1.0963353452052664,0.9213939890103602,0.543351046453144,0.4566489535468558,-55.317332111999995,-0.6886644070000045,3.154041352870958,180.7132579292383,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
5,1.084912598640095,0.9344319900684578,0.5372597647308612,0.4627402352691386,-54.474608032000006,2.1084400649999964,3.102906957306903,177.78347287546546,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
6,1.0779571011851166,0.9437300737307828,0.5331967846261668,0.466803215373833,-51.100451982,4.1857962710000045,3.059862028337907,175.31718011610158,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
7,1.029688266588102,0.9179807662680984,0.5286772286347305,0.4713227713652695,-46.10301549,6.074990326999998,3.010577546728845,172.4933873244122,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
8,1.010031596171436,0.9463287648707324,0.5162809553314525,0.4837190446685475,-38.950471328000006,7.306967339,2.956151600522217,169.37501031076636,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
9,0.9538783258090172,0.9338945049993912,0.5052929622896067,0.4947070377103933,-31.489080811999997,7.612137994200003,2.9044040613913715,166.41009471838083,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
10,0.9523028963009268,0.9591476794704452,0.4982095317408989,0.5017904682591011,-23.7261953396,8.49256037,2.7978616988736675,160.3056670067636,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
11,0.9145223132016566,0.9522272316565616,0.4899009166605237,0.5100990833394763,-14.503960071999998,9.5483057188,2.5593879683509293,146.64212872307056,14,145.0,2.5307274153917776,-0.8191520442889917,0.5735764363510464
12,0.9509963155283928,0.9991926429067584,0.4876431647379855,0.5123568352620145,-4.629583902,9.511023378,2.023795788154123,115.9549572575833,11,115.0,2.007128639793479,-0.4226182617406993,0.90630778703665
13,0.9497649113471868,1.018232327790534,0.4826047986547617,0.5173952013452383,4.518086684,9.406778202,1.1230315970422415,64.34497077035698,6,65.0,1.1344640137963142,0.4226182617406994,0.90630778703665
14,0.9456462503520686,1.0456930258042674,0.4748795253902418,0.5251204746097581,14.183972502,9.8510408098,0.6070380757938665,34.78071974673113,3,35.0,0.6108652381980153,0.8191520442889918,0.573576436351046
15,0.9356889030199028,1.0488212504587582,0.471496153032892,0.528503846967108,24.2201683036,9.366276514,0.3690006631644271,21.142180636850178,2,25.0,0.4363323129985824,0.90630778703665,0.4226182617406994
16,0.9500295696714832,1.0755172334267689,0.4690237560634636,0.5309762439365363,32.91652553,7.960526166199999,0.2372838582546901,13.595363624574205,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
17,0.9419970818592528,1.058768142024564,0.4708184001872446,0.5291815998127555,40.141220636,6.402424922999998,0.158165280917566,9.062203062077588,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
18,0.933863982757863,1.0674287229577202,0.4666303834970258,0.5333696165029742,45.721375376,5.018041836999998,0.1093151214802681,6.263295097779252,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
19,0.9283525114092964,1.0736190886648114,0.4637191213776115,0.5362808786223884,50.17730431,3.359042374000005,0.0668437274891919,3.829863472053304,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
20,0.9420013790896308,1.066130539666086,0.4690933749378954,0.5309066250621046,52.43946012400001,1.1458351230000012,0.0218471512269449,1.251749559688002,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
21,0.9580265918418904,1.0705463828898345,0.4722662698237846,0.5277337301762153,52.468974556,-1.228452476000001,6.259776652919227,358.65878290680047,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
22,0.956573020407956,1.0577041831302532,0.4748964138241117,0.5251035861758881,49.982555172000005,-3.240064611000001,6.218451969569982,356.29105296117416,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
23,0.9644260792336592,1.0381379988970283,0.4815956152244137,0.5184043847755864,45.988845334,-4.959228078999999,6.175764947141693,353.8452667360529,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
24,0.9843911486612738,1.0033149437461375,0.4952397904405615,0.5047602095594385,40.06409901400001,-7.001058003999999,6.1101856930250635,350.0878522515541,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
25,0.9678614839265977,0.9918305575367304,0.4938844795245903,0.5061155204754096,31.986729326,-8.289017504900004,6.029623651754369,345.4719872977846,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
26,0.9463990374417168,0.9691696829275656,0.4940564268867736,0.5059435731132264,23.4860640042,-8.089741152999999,5.951464617689058,340.99380451502304,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
27,0.9310216786069692,0.9443588178201444,0.4964441511366401,0.5035558488633599,15.807247020000002,-8.1211337921,5.808590263615502,332.80770702595055,33,335.0,5.8468529941810035,0.9063077870366496,-0.4226182617407
28,0.9388081746357608,0.9377959774283284,0.5002696885239007,0.4997303114760992,7.24379642,-8.721606253000001,5.405486885276411,309.7115847396554,30,305.0,5.323254218582705,0.573576436351046,-0.8191520442889918
29,0.963248246326952,0.9354611979557592,0.5073173513869812,0.4926826486130188,-1.635965486,-8.329702468,4.518455965229021,258.88845672333355,25,255.0,4.4505895925855405,-0.2588190451025206,-0.9659258262890684
30,0.9890482214672536,0.928540546090094,0.5157770207045579,0.4842229792954421,-9.415608516,-7.5940873691,3.820310144461453,218.8876477086551,21,215.0,3.752457891787808,-0.819152044288992,-0.5735764363510458
31,1.0310145384447749,0.9176373487243789,0.529091186185415,0.4709088138145851,-16.8241402242,-7.627709545999999,3.567252888242686,204.388534952159,20,205.0,3.577924966588375,-0.90630778703665,-0.4226182617406993
32,1.0471525061000126,0.9065891682559618,0.535972856516557,0.4640271434834429,-24.671027608,-7.1465525659,3.423549238665182,196.1549223307411,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
33,1.0364198526828998,0.8935619320342183,0.5370101733031695,0.4629898266968306,-31.117245356,-6.052666532000002,3.333705420821805,191.00725075297348,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
34,1.022529527377508,0.8888581819469163,0.534967093483571,0.465032906516429,-36.776360672,-5.319489475999999,3.28524064315601,188.23042353768355,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
35,1.0197452442674595,0.8756127897255949,0.5380224875608892,0.4619775124391108,-41.756224308,-4.4669268739999985,3.248163668234019,186.10606935754103,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
36,1.015254170187871,0.8962274535201151,0.5311346745873659,0.4688653254126341,-45.71021442,-3.060627753999998,3.2084500548859087,183.83064692347992,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
37,1.0132783774616718,0.917780166696802,0.5247269071809748,0.4752730928190252,-47.877479816,-1.287091052000001,3.1684691962267677,181.53991246100205,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
38,1.0056663423528824,0.904926333185882,0.526363549503976,0.473636450496024,-48.284396524,0.0733683689999971,3.1400731500272503,179.9129388589112,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
39,0.9800872985045102,0.9033477265432324,0.5203722376776264,0.4796277623223736,-47.730743078,1.2048866169999997,3.116354605587569,178.55396636632398,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
