frame,nrD,nrV,nrD_ratio,nrV_ratio,head_angle,dhead_dt,theta_rad,theta_deg,bin_index,binned_theta_deg,binned_theta_rad,polar_x,polar_y
15,0.94122684499513,0.9577587036061652,0.4956471868300388,0.5043528131699612,65.232400012,-1.2471443129999995,6.264069156377594,358.9047252385102,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
16,0.962747585928652,0.9679614374456544,0.4986497573031771,0.5013502426968229,62.276032078,-4.032743058000001,6.218519653524936,356.2949309661338,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
17,1.0177475130915834,1.0633127577136527,0.4890523966890112,0.5109476033109889,57.166913896,-6.791929719999999,6.164930883252603,353.224520600233,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
18,1.014443793547834,1.0357670607171376,0.4947997380062286,0.5052002619937714,48.692172638,-9.536829286,6.08977405589824,348.9183515912346,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
19,1.0268284715219824,0.9948266980327226,0.5079147457912688,0.4920852542087312,38.093255324,-12.1706054857,5.97394050033782,342.28157773162843,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
20,1.041592309294578,0.889321527706764,0.5394297194079584,0.4605702805920417,24.3509616666,-14.586477486699998,5.743493826108041,329.0779558954359,32,325.0,5.672320068981571,0.8191520442889916,-0.5735764363510465
21,1.0581089588663266,0.924930202756048,0.5335794568981991,0.4664205431018009,8.9203003506,-16.097675204,5.21840202902554,298.99241206566876,29,295.0,5.148721293383272,0.4226182617406996,-0.9063077870366498
22,1.075214123722693,0.9372356239109844,0.5342812286304167,0.4657187713695834,-7.8443887414,-16.397913865,4.266188729842099,244.4346088262297,24,245.0,4.276056667386107,-0.4226182617406999,-0.9063077870366496
23,1.0912580214012533,0.8825857806838906,0.5528593601218404,0.4471406398781595,-23.8755273794,-15.695878096,3.72315551727366,213.3210976106276,21,215.0,3.752457891787808,-0.819152044288992,-0.5735764363510458
24,1.0356619816654429,0.9720000225068712,0.5158547502085187,0.4841452497914815,-39.2361449334,-13.822289528300002,3.4803012976190657,199.4065757874763,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
25,1.0694753538357769,0.927896736294097,0.5354412225547004,0.4645587774452996,-51.520106436000006,-6.324075932300001,3.263731325879345,186.99803043752271,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
26,1.0223435446495763,0.855631541139011,0.5443861062833432,0.4556138937166568,-51.884296798,-3.6747397689999985,3.212300245704543,184.05124660770764,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
27,0.9786469127926032,0.85007643045449,0.5351530708056208,0.4648469291943792,-58.869585974,-5.580057776999997,3.2360970703603216,185.41470422629664,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
28,0.9987975241834496,0.8021678833346707,0.5545900659801541,0.4454099340198458,-63.044412351999995,-2.058297697999997,3.1742294371543536,181.8699499551313,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
29,0.9705247194363662,0.7645051690489183,0.5593706055886182,0.4406293944113819,-62.98618137,2.223882254999996,3.1062998514626443,177.97787139092404,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
30,0.9318038443873328,0.886943622898035,0.5123327241126706,0.4876672758873293,-58.596647842,1.5741447919999985,3.1147350373553824,178.46117194198624,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
31,0.9690979031398465,0.922824388177246,0.512229232451822,0.4877707675481781,-59.837891786,5.5524198280000014,3.049066568275366,174.69864581661594,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
32,0.948833887993651,0.8505803672713975,0.5273015289377545,0.4726984710622455,-47.491808186,13.9044995158,2.8567757532185443,163.68119367472937,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
33,0.9520459811247696,0.9678579553922332,0.4958820923363101,0.5041179076636899,-32.0288927544,16.503435543800002,2.6658060739600344,152.73943703824975,15,155.0,2.705260340591211,-0.90630778703665,0.4226182617406995
34,0.9427812107197676,0.9846002420348348,0.4891513350262607,0.5108486649737393,-14.4849370984,17.877342551999998,2.251750026049667,129.01577301111908,12,125.0,2.1816615649929116,-0.5735764363510458,0.819152044288992
35,0.9469313314187324,0.9009683223491984,0.5124365543810276,0.4875634456189723,3.7257923496,18.267076871,1.369593922327789,78.47195139615062,7,75.0,1.3089969389957472,0.2588190451025207,0.9659258262890684
36,0.9770999063663608,0.98602690873504,0.497726330693461,0.5022736693065389,22.0492166436,17.224372762999998,0.6631585565383746,37.99618643763665,3,35.0,0.6108652381980153,0.8191520442889918,0.573576436351046
37,0.9784337197496678,1.028692983537649,0.4874797979356097,0.5125202020643902,38.174537875599995,14.5518611662,0.3641889397831921,20.866489194920987,2,25.0,0.4363323129985824,0.90630778703665,0.4226182617406994
38,1.0011013596079703,1.045485531772509,0.4891565385394899,0.5108434614605101,51.152938976,11.201153956200002,0.2155712794254753,12.351324495315096,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
39,0.9992627114882462,1.0731220036179094,0.482180120420865,0.517819879579135,60.576845788,7.4809949320000015,0.1228738076388902,7.040150590410745,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
40,0.9858774534560149,1.191354165689659,0.4528123901869771,0.5471876098130228,66.11492884,3.424601828,0.0517514587163852,2.965140168094389,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
41,1.0018513621215108,1.1772648458380337,0.4597512323859097,0.5402487676140904,67.426049444,-0.6790937820000096,6.2731139649187595,359.42295459442283,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
42,1.013658186891231,1.1783881820808342,0.4624255222149221,0.5375744777850779,64.75674127599999,-3.834580215999999,6.22403922222671,356.611178957478,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
43,0.9465221243929408,1.1251142216406362,0.4568958862906528,0.5431041137093471,59.756889012,-6.521378423999991,6.174483655660382,353.77185414184777,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
44,0.9036590481483456,1.0684777049430405,0.4582131775252562,0.5417868224747439,51.713984428,-9.849213770000002,6.094983749209929,349.21684503055195,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
45,0.9317542249634828,1.071459567064466,0.4651296974249681,0.5348703025750319,40.058461472,-13.165640236000002,5.965646040687997,341.80634020035205,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
46,0.8909736870992224,1.0455943017259304,0.4600787022405263,0.5399212977594736,25.382703956,-15.642628329,5.730887551216882,328.3556695487908,32,325.0,5.672320068981571,0.8191520442889916,-0.5735764363510465
47,0.8555456209876025,1.0058410573296408,0.4596280992840481,0.5403719007159519,8.773204814,-17.368146397,5.180133677224916,296.79979701857116,29,295.0,5.148721293383272,0.4226182617406996,-0.9063077870366498
48,0.8875604504516366,0.9827326264768808,0.4745568816996477,0.5254431183003523,-9.353588838,-18.251942285,4.238814517509532,242.86618199207857,24,245.0,4.276056667386107,-0.4226182617406999,-0.9063077870366496
49,0.9454255417068456,0.9649679504796764,0.4948852399118927,0.5051147600881073,-27.730679756,-9.9998568911,3.4876848393490096,199.8296215664608,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
50,0.9564885313528304,0.9261631847387004,0.5080538918470504,0.4919461081529496,-29.353302620199997,-0.9840131671000004,3.17510318621433,181.9200120886214,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
51,0.947356060368553,0.9071733376713146,0.5108336709948382,0.4891663290051618,-29.6987060902,-4.4702413560000025,3.290990860213185,188.55988670634375,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
52,1.0181761174832404,0.9881939660139956,0.5074717400632748,0.492528259936725,-38.2937853322,-6.7510141699999995,3.316094848056244,189.9982392586988,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
53,1.0537008252994846,1.0045186439146174,0.5119477495282966,0.4880522504717034,-43.2007344302,-2.4796342869999997,3.198927710878797,183.2850568008007,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
54,1.0679622828813504,1.1095553114419396,0.4904494391528636,0.5095505608471363,-43.2530539062,-7.363738149900001,3.3102236603559883,189.661844982745,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
55,1.073689135279872,1.0764441396045588,0.4993593410332122,0.5006406589667877,-57.92821073,-12.957504426899998,3.361652356153613,192.6084921978111,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
56,1.1278887349002484,1.034798840325161,0.5215218082448605,0.4784781917551393,-69.16806276,-3.953370966000002,3.1986865529406767,183.2712394687503,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
57,1.0732012144472542,0.978162506996364,0.5231647626545741,0.476835237345426,-65.834952662,3.2789734349999975,3.091827809543444,177.14868446801745,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
58,1.0714557300954586,0.988135455899669,0.5202273817159331,0.4797726182840669,-62.61011589,2.1436976240000014,3.1073671854193012,178.0390251219715,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
59,1.02275174211691,0.9079347496030008,0.529734758337597,0.4702652416624029,-61.547557414,3.1681863030000024,3.090162627625931,177.05327657202244,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
60,0.9650560678577764,0.9505965951619704,0.5037740329901489,0.4962259670098511,-56.273743284,8.26351996,2.9957896625158167,171.64610397107754,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
61,0.9385814205103504,1.018055047144497,0.4796912640779407,0.5203087359220593,-45.020517494,12.042530819699998,2.880221900817048,165.02455897796446,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
62,0.942718582634802,1.007408909220066,0.4834138211846514,0.5165861788153485,-32.1886816446,14.783321649700005,2.711055926213211,155.33206259594732,15,155.0,2.705260340591211,-0.90630778703665,0.4226182617406995
63,0.9129509536585309,0.970804087135313,0.484644199425101,0.515355800574899,-15.4538741946,18.362925108,2.2703819085824826,130.0833012446329,13,135.0,2.356194490192345,-0.7071067811865475,0.7071067811865476
64,0.909250975143962,0.9447321008485096,0.4904311085241288,0.5095688914758711,4.5371685714,20.130014972,1.3491076587356376,77.2981749543278,7,75.0,1.3089969389957472,0.2588190451025207,0.9659258262890684
65,0.9283077666551012,0.9936277968841508,0.4830067065024899,0.51699329349751,24.8061557494,18.798504013999995,0.6484846694817117,37.15543464023822,3,35.0,0.6108652381980153,0.8191520442889918,0.573576436351046
66,0.8905025801874742,0.9492875915014723,0.4840239902847092,0.5159760097152908,42.13417659939999,15.975521022299995,0.3624112735839127,20.764636424319217,2,25.0,0.4363323129985824,0.90630778703665,0.4226182617406994
67,0.8983559585955304,1.091795134015921,0.4514008820389204,0.5485991179610796,56.75719779399999,12.548956526300003,0.2175982740288251,12.467462731182833,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
68,0.9094846059855656,1.1953958158802247,0.4320837405002741,0.5679162594997259,67.232089652,8.180313615000003,0.1210776081727633,6.937235941838024,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
69,0.928270261499371,1.1803701169319027,0.4402221787054837,0.5597778212945163,73.117825024,4.046467767999999,0.0552853465105638,3.1676170239736203,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
70,0.9292753657174884,1.0597845566454058,0.4671932480614059,0.5328067519385941,75.325025188,-0.0965405529999969,6.281903654768601,359.9265667260478,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
71,0.9912176512841648,1.1576123227262731,0.4612824947867886,0.5387175052132115,72.924743918,-3.779007013999994,6.231410977062772,357.0335493971895,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
72,1.0041160999187524,1.055238949030484,0.4875876553832189,0.512412344616781,67.76701116000001,-6.533625054000005,6.187069325133181,354.4929598849858,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
73,1.010770018293883,1.027033042662192,0.4960096673030124,0.5039903326969877,59.857493809999994,-9.70649467900001,6.122424616622476,350.789090919469,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
74,1.062796562837638,1.1478036657014086,0.4807728458166425,0.5192271541833573,48.35402180199999,-12.420708608299996,6.031751072459118,345.59387952541545,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
75,1.082203900385433,1.192404007389219,0.4757760213030298,0.5242239786969701,35.0160765934,-14.965774717299997,5.879285923926293,336.85826999164937,33,335.0,5.8468529941810035,0.9063077870366496,-0.4226182617407
76,1.0796824288914066,1.1354796345846736,0.4874056154596407,0.5125943845403592,18.422472367399997,-17.615427450000002,5.520177739497857,316.2828866352944,31,315.0,5.497787143782138,0.7071067811865474,-0.7071067811865477
77,1.0751043535487448,1.0403582508170692,0.5082124124198574,0.4917875875801425,-0.2147783066000002,-19.162570062,4.701181229399383,269.35784317070835,26,265.0,4.625122517784973,-0.0871557427476582,-0.9961946980917455
78,1.1264906483947432,0.9363150658802892,0.5460963388840744,0.4539036611159256,-19.9026677566,-18.327920785,3.8858233297995937,222.6412767309889,22,225.0,3.9269908169872414,-0.7071067811865477,-0.7071067811865475
79,1.125386808082602,0.9144496761477694,0.5517044217920287,0.4482955782079711,-36.8706198766,-15.9171876527,3.549127771208139,203.35004224289884,20,205.0,3.577924966588375,-0.90630778703665,-0.4226182617406993
80,1.1358433424239562,0.9844064093411022,0.5357120506574252,0.4642879493425748,-51.737043062,-12.743733802699996,3.383102345975357,193.8374860851956,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
81,1.0917700552840692,0.949255874788944,0.5349123885187552,0.4650876114812449,-62.358087481999995,-7.064180247000003,3.2543958554714663,186.46314738338205,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
82,1.1158351506451667,0.9806607113438188,0.5322381841414906,0.4677618158585094,-65.865403556,-2.163454672000004,3.174427450139238,181.8812952634539,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
83,1.071609721318534,1.1159527372134777,0.4898647428963695,0.5101352571036304,-66.684996826,1.1104998630000011,3.1249412735429125,179.0459462002454,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
84,1.0416868173618874,1.1016182461086497,0.486018922418417,0.513981077581583,-63.64440383,4.408612953000002,3.0724336749565797,176.03748240888146,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
85,1.0424098874013443,1.0541014698948086,0.4972116577253979,0.502788342274602,-57.86777092,4.940502876,3.0564234614025807,175.12016474313413,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
86,1.062824869151476,1.0336379792103976,0.5069609842988356,0.4930390157011644,-53.763398078,2.090050182999999,3.102737254942822,177.7737496462302,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
87,1.0419230277890703,1.0638448491328454,0.4947948153298313,0.5052051846701686,-53.687670554,0.9210440329999976,3.1244387394680384,179.0171531186936,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
88,1.0179056438274414,0.9835353644879548,0.5085863833099972,0.4914136166900028,-51.921310012000006,-1.2820140140000014,3.166279118051934,181.4144302247804,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
89,0.9829786176631063,0.8968918133025849,0.5228970047463054,0.4771029952536945,-56.251698582,-3.3506421959999955,3.2010875309172224,183.4088053735103,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
90,0.969132852018213,0.8211738031921383,0.5413222640924301,0.4586777359075699,-58.622594404,2.852962535000003,3.092964417256848,177.2138072929575,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
91,0.958465450909076,0.8485117214936894,0.5304247699126103,0.4695752300873897,-50.545773512,8.435830160999998,2.9762219513821293,170.52495670838607,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
92,0.9894985734346436,0.9057563348227804,0.5220926056561066,0.4779073943438935,-41.750934082,5.145884632999998,3.0189591706503283,172.9736190005791,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
93,1.0107721260792135,0.9039383922743184,0.5278981425079238,0.4721018574920761,-40.254004246,1.5932783730000004,3.102032685317994,177.73338078035445,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
94,1.076871380231649,1.0173907929651245,0.514200845535908,0.485799154464092,-38.564377336,-0.4948537870000002,3.154423837792049,180.7351727009442,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
95,1.0416818292408856,1.0943524679913017,0.4876709285944834,0.5123290714055165,-41.24371182,-6.292758754000001,3.292999968675351,188.6750001418099,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
96,1.048201144658767,1.1639562759613276,0.4738365972006383,0.5261634027993616,-51.149894844,-9.768596845999998,3.330300094548356,190.81213992963984,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
97,1.0318378520073557,1.095395139623672,0.4850610422397631,0.5149389577602369,-60.780905512,-5.813148992999999,3.23694366714816,185.4632106491891,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
98,1.0532269895511763,1.1514026497451886,0.4777342056815161,0.5222657943184839,-62.77619283,-0.1808861210000003,3.144474090201862,180.16509415680608,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
99,1.0317646460487673,1.1425665657576016,0.4745204596458919,0.5254795403541082,-61.142677754,1.719958751,3.113469820972723,178.38868038308905,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
100,1.0842306735186085,1.1540455270540468,0.4844043256329186,0.5155956743670813,-59.336275328,1.1701417839999984,3.121874696504145,178.8702442783723,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
101,1.084138576943853,1.106013735985434,0.4950060187795058,0.504993981220494,-58.802394186,0.945708880999998,3.1255112105033263,179.0786011826656,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
102,1.0696042292352488,1.100557826693862,0.4928683672783688,0.5071316327216313,-57.444857566,2.3008615,3.1015606581064397,177.7063356133171,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
103,1.0179785863348116,1.0202579206145272,0.4994408562814118,0.5005591437185881,-54.200671186,4.748968285,3.0541975843339273,174.99263138138537,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
104,0.9883296719556994,0.9723671571141256,0.5040706229042933,0.4959293770957066,-47.946920996,7.843621743,2.979439280965858,170.70929611483635,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
105,0.988323349727662,0.9144498820693396,0.5194120524778866,0.4805879475221134,-38.5134277,11.269323952,2.856931544581405,163.69011986230592,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
106,1.012771137601613,0.9619391882172724,0.512870735702276,0.4871292642977239,-25.408273092,13.969024735,2.638916419363328,151.19877331729393,15,155.0,2.705260340591211,-0.90630778703665,0.4226182617406995
107,1.0161000206031623,0.9957509025633104,0.5050573125984464,0.4949426874015535,-10.575378230000002,15.814685935000002,2.160209572777372,123.77089138390208,12,125.0,2.1816615649929116,-0.5735764363510458,0.819152044288992
108,1.0360917355793855,1.0480947905030202,0.4971204460892958,0.502879553910704,6.221098778000001,15.107859987,1.180177100857959,67.61916695714633,6,65.0,1.1344640137963142,0.4226182617406994,0.90630778703665
109,1.049711602396344,1.1648009074985108,0.4740147539045441,0.5259852460954558,19.640341744,11.946507035,0.5464736078723167,31.31063134637086,3,35.0,0.6108652381980153,0.8191520442889918,0.573576436351046
110,0.9896361763191124,1.2748339138487774,0.4370277093153126,0.5629722906846873,30.114112848,8.826813146000001,0.2851257724257223,16.336503390401475,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
111,0.9664344685721776,1.1933938059598357,0.4474589391981094,0.5525410608018907,37.293968036,4.937106711,0.131618192345055,7.541166928512731,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
112,0.9601161323386984,1.2245653442908522,0.4394764832354105,0.5605235167645897,39.98832627,-2.0398040730000027,6.232219492474971,357.0798739179798,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
113,0.946370535970331,1.237726366665718,0.4333006172153485,0.5666993827846515,33.21435989,-8.0131383064,6.046453790771484,346.4362832320838,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
114,0.9345412818094672,1.1285565580317711,0.4529796230514123,0.5470203769485876,23.9620496572,-10.6876009824,5.863644420465709,335.9620778581187,33,335.0,5.8468529941810035,0.9063077870366496,-0.4226182617407
115,0.9610995104146256,1.0219523815569962,0.4846567627935675,0.5153432372064325,11.8391579252,-13.430076662,5.4349114089391035,311.3974857597105,31,315.0,5.497787143782138,0.7071067811865474,-0.7071067811865477
116,0.9744637994152366,1.0278146443234857,0.4866774660949177,0.5133225339050823,-2.8981036668,-15.793644711,4.530909809829362,259.6020094576449,25,255.0,4.4505895925855405,-0.2588190451025206,-0.9659258262890684
117,0.9973813144775944,1.0164772605910668,0.4952588661513082,0.5047411338486918,-19.7481314968,-16.095385004,3.825433265165152,219.18118090291316,21,215.0,3.752457891787808,-0.819152044288992,-0.5735764363510458
118,1.038550580504085,0.9527569061385538,0.5215420458520397,0.4784579541479603,-35.0888736748,-14.2371204966,3.5270414287016423,202.08458803239617,20,205.0,3.577924966588375,-0.90630778703665,-0.4226182617406993
119,1.059917161252497,1.0168891321879026,0.5103591820769463,0.4896408179230536,-48.22237249,-11.229260793599998,3.370379563423768,193.10852434132687,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
120,1.104471939334868,1.0651789492641748,0.5090551411467088,0.4909448588532911,-57.547395261999995,-7.344298500000001,3.2685282115686634,187.27287174232745,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
121,1.0992046813835534,1.063381114721438,0.5082825769795206,0.4917174230204792,-62.91096949,-3.5663183900000064,3.198220385857999,183.244530062365,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
122,1.103110183308708,1.0500210639307008,0.5123283518935677,0.4876716481064324,-64.68003204200001,0.2282935479999963,3.138063085146861,179.79777062471743,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
123,1.1175048902290223,1.0812202388579524,0.5082512931905538,0.4917487068094462,-62.45438239400001,4.557766537000006,3.068744264251656,175.8260947465989,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
124,1.1158181023074838,1.0222194829327471,0.5218889087874056,0.4781110912125944,-55.564498967999995,8.167455722000003,2.995647234360579,171.6379434388986,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
125,1.016833935955942,0.922164965295075,0.5244118164790572,0.4755881835209427,-46.11947095,10.694367209499998,2.913735663841873,166.94475615488852,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
126,1.0070964766362596,0.8361814857143862,0.5463616975878975,0.4536383024121024,-34.175764549,13.9460406515,2.7541503918805113,157.80119359905504,15,155.0,2.705260340591211,-0.90630778703665,0.4226182617406995
127,0.989589441239384,0.847702330407698,0.5386131133392297,0.4613868866607702,-18.227389647000003,16.556726142,2.404187103930221,137.7497742149819,13,135.0,2.356194490192345,-0.7071067811865475,0.7071067811865476
128,0.9659733455752268,0.8441229688124622,0.5336585340222583,0.4663414659777417,-1.0623122650000014,16.43836006,1.635330570195583,93.69753978092932,9,95.0,1.6580627893946132,-0.0871557427476582,0.9961946980917455
129,0.9568642951180092,0.9032062875806838,0.5144236482304546,0.4855763517695454,14.649330472999996,15.188393454000002,0.8034626895016954,46.03502110467726,4,45.0,0.7853981633974483,0.7071067811865476,0.7071067811865475
130,0.9948644766727124,0.9683267090915056,0.5067588342321526,0.4932411657678475,29.314474643,13.562483893500003,0.4333277249927896,24.827849788092447,2,25.0,0.4363323129985824,0.90630778703665,0.4226182617406994
131,0.999811777016198,1.114639725536214,0.4728468710723787,0.5271531289276211,41.77429826,10.6168377845,0.2488784641800583,14.25968560921518,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
132,0.9862985178204896,1.0863095754430905,0.4758731383063546,0.5241268616936453,50.548150212,7.401066593,0.1453831508230978,8.329840954477406,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
133,0.9688851601660452,1.101738477002015,0.4679194918740351,0.5320805081259649,56.576431446,4.289591641999994,0.0756746241599808,4.335836580605634,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
134,0.972857327889798,0.9890050030212484,0.4958846054391717,0.5041153945608283,59.12733349599999,0.2787428359999992,0.0047142455879312,0.2701063757766277,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
