frame,nrD,nrV,nrD_ratio,nrV_ratio,head_angle,dhead_dt,theta_rad,theta_deg,bin_index,binned_theta_deg,binned_theta_rad,polar_x,polar_y
64,0.96273369737065,0.9188907193698544,0.5116503000308489,0.4883496999691512,-14.252381278399998,14.362986261,2.352329279247922,134.7785397259568,13,135.0,2.356194490192345,-0.7071067811865475,0.7071067811865476
65,0.995526718116186,0.9564429687890472,0.5100113617514994,0.4899886382485006,0.4247914416000007,14.726058026,1.541958081295267,88.34769024430906,8,85.0,1.4835298641951802,0.0871557427476581,0.9961946980917455
66,0.9246152070944677,0.9786096312407224,0.4858150169494726,0.5141849830505274,15.1997347736,13.758290355,0.7356621864171924,42.150338429071525,4,45.0,0.7853981633974483,0.7071067811865476,0.7071067811865475
67,0.9562135877044738,0.9987703026293504,0.4891158399986585,0.5108841600013414,27.9413721516,12.2399315362,0.4128783974660734,23.656189626930914,2,25.0,0.4363323129985824,0.90630778703665,0.4226182617406994
68,0.9509300028238664,1.0428355586144142,0.4769517646487363,0.5230482353512638,39.679597846,10.823281196200004,0.2662889396278514,15.257232371689865,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
69,0.9493314577512336,1.0683236304087902,0.470512261150128,0.5294877388498721,49.58793454400001,9.419284193,0.1877147786733859,10.755264570217369,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
70,0.9324929849010668,1.094487873307185,0.4600403507141864,0.5399596492858135,58.518166232,8.056224008999997,0.1368104748922967,7.8386628045091165,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
71,0.9663868017799576,1.1238395822422411,0.4623359503865559,0.5376640496134439,65.700382562,6.0281291060000015,0.0914956363929206,5.242313809177935,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
72,0.9417422647215375,1.138088303838123,0.452797587917808,0.547202412082192,70.574424444,2.994842257000002,0.0424097903335098,2.4299019961448325,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
73,0.9624325388671492,1.1462823058658076,0.4564071530444551,0.5435928469555448,71.690067076,-0.8394861680000005,6.271475905381735,359.32910069636023,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
74,0.971082487813384,1.1234089074236442,0.4636364179015828,0.5363635820984173,68.895452108,-4.915716528000004,6.211955639657353,355.91884067485597,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
75,0.9392977539324852,1.060961437847292,0.4695880202888722,0.5304119797111277,61.85863402,-8.995628591,6.1387752468445775,351.7259130235744,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
76,0.969002670084018,1.0366397930824502,0.483138290039081,0.516861709960919,50.904194926,-13.008420119199997,6.032992683181431,345.66501857960213,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
77,0.972971942023363,0.9876256389038448,0.4962629514024107,0.5037370485975893,35.8417937816,-16.698636868199998,5.847189151852092,335.0192604158043,33,335.0,5.8468529941810035,0.9063077870366496,-0.4226182617407
78,0.9584051804292693,0.9420513554009722,0.5043026043269,0.4956973956731,17.506921189600003,-18.113248998,5.48076675184449,314.02480337631425,31,315.0,5.497787143782138,0.7071067811865474,-0.7071067811865477
79,0.9811001601662334,0.9238210891330528,0.5150344984219821,0.4849655015780179,-0.3847042143999957,-16.993190449,4.68975411885502,268.70311796448686,26,265.0,4.625122517784973,-0.0871557427476582,-0.9961946980917455
80,1.0396019338035067,0.9451867724570138,0.5237846882765617,0.4762153117234384,-16.479459708399997,-15.115691942,3.883853763100769,222.5284288716767,22,225.0,3.9269908169872414,-0.7071067811865477,-0.7071067811865475
81,0.9978751996237704,0.9518459189606474,0.5118040678290807,0.4881959321709194,-30.616088098399995,-12.662327799799998,3.5337543515663965,202.46921018074343,20,205.0,3.577924966588375,-0.90630778703665,-0.4226182617406993
82,1.0235139422179609,0.9748992149162724,0.5121633324741023,0.4878366675258976,-41.80411530799999,-9.3096659358,3.360714328120862,192.5547471504695,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
83,1.054169173707937,0.972253638090327,0.520211856859457,0.4797881431405429,-49.235419969999995,-6.125368154,3.265366474038083,187.09171752589705,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
84,1.061741875884862,0.9588884217000048,0.5254508344024613,0.4745491655975387,-54.05485161599999,-3.6658311019999985,3.2093058481251644,183.87968026422507,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
85,1.065719446770804,0.9636675855415708,0.5251435186103832,0.4748564813896168,-56.56708217399999,-1.4086182070000035,3.166489238345028,181.42646923076472,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
86,1.090993596066835,0.9248947624202708,0.5411974286540399,0.45880257134596,-56.87208803,-0.2150411760000068,3.145373772916392,180.21664217924948,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
87,1.1232165982633264,0.8785192647233921,0.5611212842974272,0.4388787157025727,-56.997164526000006,0.021990278000004,3.1412068400657027,179.97789451339054,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
88,1.1339921226599246,0.882131370675375,0.5624616380933821,0.4375383619066178,-56.82810747399999,0.1436457470000043,3.1390649353980375,179.85517241581397,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
89,1.1545347895778957,0.900971630175084,0.5616789996290266,0.4383210003709734,-56.709873032,0.0397358279999977,3.1408919674592735,179.95985364195786,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
90,1.1611030159273577,0.8961306264371796,0.5644001692451482,0.4355998307548517,-56.748635818,-0.0967179009999981,3.1432969731026796,180.09765031503017,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
91,1.1476355012481203,0.9140941981512152,0.5566372262971584,0.4433627737028416,-56.90330883399999,0.915724848,3.1255013958119804,179.07803884227425,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
92,1.1565991112878582,0.9348927904864316,0.5530019553538182,0.4469980446461817,-54.917186122,3.830705052999995,3.071951245471787,176.00984123549014,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
93,1.1187752778864417,0.911588852785962,0.5510219871328856,0.4489780128671144,-49.241898728,7.672805224799998,2.9870170283197144,171.14346905642873,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
94,1.0977163365735538,0.9034680947752672,0.5485333182577683,0.4514666817422317,-39.5715756724,10.818030409200004,2.874734270607993,164.7101409274571,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
95,1.0442443043125296,0.9230265656273524,0.5308086040761844,0.4691913959238156,-27.605837909599995,13.395623536400002,2.6898177253246267,154.11520332058043,15,155.0,2.705260340591211,-0.90630778703665,0.4226182617406995
96,1.066452315898323,0.95390730036577,0.5278527185523197,0.4721472814476802,-12.780328599599995,15.125048560999998,2.2723674457327405,130.19706414340916,13,135.0,2.356194490192345,-0.7071067811865475,0.7071067811865476
97,1.0013231929538406,0.9734095264714082,0.5070677074947532,0.4929322925052468,2.6442592124000024,14.733023078,1.3932086779431545,79.8249772271439,7,75.0,1.3089969389957472,0.2588190451025207,0.9659258262890684
98,0.9892613301736825,0.9945426107484316,0.4986689005738404,0.5013310994261596,16.6857175564,13.0205562672,0.6626385219038191,37.96639064787599,3,35.0,0.6108652381980153,0.8191520442889918,0.573576436351046
99,0.9361451585455064,1.0162503447902536,0.4794854100749864,0.5205145899250136,28.6853717468,11.333347566800004,0.3762677933308627,21.558556524559133,2,25.0,0.4363323129985824,0.90630778703665,0.4226182617406994
100,0.9692466117664988,1.0075980501678137,0.4902998351009056,0.5097001648990944,39.35241269000001,9.503721335599998,0.2369655321055344,13.577124879718928,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
101,0.9368174733191064,1.0141220190128324,0.480187866923201,0.519812133076799,47.692814418,7.728177691999996,0.1606444018492689,9.20424622836671,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
102,0.9451971641625808,1.0250644814408962,0.4797317992114056,0.5202682007885944,54.808768074,6.988880578,0.1268294629893622,7.266792947201135,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
103,0.98498730707308,1.0582428465513605,0.4820735957355724,0.5179264042644276,61.670575574,5.874958458999998,0.0949769402602704,5.441777827979649,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
104,0.99864587568025,1.0304587386108093,0.4921608618139991,0.5078391381860009,66.558684992,3.689758502000004,0.055379485132641,3.1730107697078203,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
105,1.020656327662214,1.023822503888412,0.4992256764468927,0.5007743235531072,69.050092578,0.1658408179999995,0.0024017418794306,0.1376096731711946,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
106,1.0002334935283526,1.008053894913007,0.4980529675609018,0.5019470324390983,66.890366628,-4.434836845000003,6.2169821140960115,356.2068364460215,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
107,0.9717233496298976,1.0015343553105898,0.4924462462236803,0.5075537537763196,60.180418888,-9.522973987,6.126246186062813,351.00805071951646,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
108,0.9610317843011046,0.9737332865511172,0.496717559552484,0.5032824404475159,47.844418653999995,-13.8253187914,6.001883700207693,343.8826051502627,34,345.0,6.021385919380437,0.9659258262890684,-0.2588190451025207
109,0.9569257728820886,0.9784025408505288,0.4944513889927496,0.5055486110072503,32.5297813052,-16.6060570784,5.811182689337713,332.9562420785344,33,335.0,5.8468529941810035,0.9063077870366496,-0.4226182617407
110,0.9628948044489116,0.9964759340616304,0.491430634092697,0.5085693659073031,14.6323044972,-16.88370955,5.426471433465446,310.913910785876,31,315.0,5.497787143782138,0.7071067811865474,-0.7071067811865477
111,1.0401853893374944,1.0356524658644748,0.5010918298511756,0.4989081701488244,-1.2376377948000006,-15.030019200999998,4.630229949486842,265.2926342806684,26,265.0,4.625122517784973,-0.0871557427476582,-0.9961946980917455
112,1.081707497165741,0.9949009902713492,0.5209010286290235,0.4790989713709764,-15.427733904799998,-12.944107164,3.839674955056131,219.9971696268004,21,215.0,3.752457891787808,-0.819152044288992,-0.5735764363510458
113,1.0831279203190465,0.9755888907750228,0.5261179752757918,0.4738820247242082,-27.1258521228,-11.0003447016,3.526857096046769,202.07402654924547,20,205.0,3.577924966588375,-0.90630778703665,-0.4226182617406993
114,1.0930595819224331,0.9690424227259816,0.5300705685065265,0.4699294314934735,-37.428423308,-8.712008770599999,3.3702850699356808,193.103110263268,19,195.0,3.4033920413889422,-0.9659258262890684,-0.2588190451025203
115,1.009432098178375,0.9355998657157772,0.5189796964351111,0.4810203035648889,-44.549869664,-6.33446636,3.2828340956976976,188.09253852512427,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
116,0.9517167290494798,0.8637224645230149,0.5242349798434467,0.4757650201565533,-50.097356028,-5.203940371999998,3.2450979802920052,185.93041837715953,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
117,0.9101443462163508,0.8966391988777485,0.5037373451222955,0.4962626548777045,-54.957750407999995,-4.034517768999997,3.2148724632454235,184.19862381678965,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
118,0.9225919613486856,0.9197365137316768,0.500774956164341,0.499225043835659,-58.166391565999994,-2.4602410750000026,3.183864065918012,182.4219735204642,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
119,0.9016811906699006,0.9076087524371472,0.4983619093805752,0.5016380906194249,-59.878232558,-0.6004783360000019,3.1516206417596204,180.57456139913825,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
120,1.0195405145313834,0.9130187184192762,0.5275597752182395,0.4724402247817604,-59.367348238,1.6971843709999987,3.1130125957244488,178.36248330607611,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
121,1.0629888767037183,0.9235794306312274,0.5350880071824748,0.4649119928175251,-56.483863816,4.9053005899999995,3.0549657135421295,175.0366419431361,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
122,1.0779393889352862,0.9254627625662948,0.5380544231358412,0.4619455768641588,-49.556747058,8.487839776000001,2.971963415255427,170.28096056142206,17,175.0,3.0543261909900763,-0.9961946980917455,0.0871557427476586
123,1.0297988416850898,0.9301065729772916,0.5254329285387916,0.4745670714612084,-39.508184264,11.6704268602,2.8543681363172517,163.543247387601,16,165.0,2.8797932657906435,-0.9659258262890682,0.258819045102521
124,1.1062329762462335,0.989271317064749,0.5279077593767847,0.4720922406232152,-26.2158933376,13.5645929272,2.664107403357077,152.64211038191735,15,155.0,2.705260340591211,-0.90630778703665,0.4226182617406995
125,1.0504266722272917,1.0100304861903528,0.5098027240876878,0.4901972759123121,-12.3789984096,13.931069727,2.2972712424113944,131.62394658694794,13,135.0,2.356194490192345,-0.7071067811865475,0.7071067811865476
126,0.9781300705560518,1.0102590099757691,0.4919208620349283,0.5080791379650716,1.646246116400001,13.57569313,1.4501212939348145,83.08582992451478,8,85.0,1.4835298641951802,0.0871557427476581,0.9961946980917455
127,0.9899350162635244,1.0284688166960885,0.4904543878179072,0.5095456121820927,14.772387850400005,12.358261891,0.6966503953675822,39.91512745068262,3,35.0,0.6108652381980153,0.8191520442889918,0.573576436351046
128,0.9422369239868232,1.0567029415360878,0.4713683188965464,0.5286316811034535,26.3627698984,10.673873020799997,0.3847099211722717,22.042254819981768,2,25.0,0.4363323129985824,0.90630778703665,0.4226182617406994
129,0.9002890759129863,1.0360315626282786,0.4649483448109207,0.5350516551890792,36.120133892,8.972888321800001,0.243489087788987,13.950897087799346,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
130,0.8737932236834184,1.0467459306255047,0.4549728766127862,0.5450271233872138,44.308546542,7.702470997000003,0.1721171382096527,9.861585601282975,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
131,0.8446534038112958,1.0868944567609573,0.4372935411297824,0.5627064588702175,51.525075886,7.001563871000002,0.1350592895112496,7.738327273030114,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
132,0.814924825312336,1.0729566130889197,0.4316610189263006,0.5683389810736994,58.311674284000006,6.335998131,0.1082328396622651,6.201284917363936,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
133,0.8721242722523723,1.058113031202673,0.4518223073874418,0.5481776926125581,64.197072148,5.424863753999993,0.0843030060911607,4.83020644928918,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
