frame,nrD,nrV,nrD_ratio,nrV_ratio,head_angle,dhead_dt,theta_rad,theta_deg,bin_index,binned_theta_deg,binned_theta_rad,polar_x,polar_y
0,0.9038313226776749,1.0874256539782472,0.4538998900059355,0.5461001099940644,-6.3233455446,0.0,3.141592653589793,180.0,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
1,0.9012618902395004,1.090116846288753,0.4525818588435618,0.5474181411564382,-6.3233455446,0.0,3.141592653589793,180.0,18,185.0,3.2288591161895095,-0.9961946980917455,-0.0871557427476579
2,0.898926182326798,1.0925632383716362,0.4513838602323762,0.5486161397676237,-6.3233455446,5.757151559,2.4030286518663946,137.6833998009564,13,135.0,2.356194490192345,-0.7071067811865475,0.7071067811865476
3,0.8982371802145482,1.095622466946061,0.4505017098338384,0.5494982901661616,5.1909575734,10.835390791,1.1240289566077315,64.40211526411657,6,65.0,1.1344640137963142,0.4226182617406994,0.90630778703665
4,0.8895068368626201,1.09178733537786,0.44895243186263,0.55104756813737,15.3474360374,10.0428784964,0.5794400855541664,33.19947138295308,3,35.0,0.6108652381980153,0.8191520442889918,0.573576436351046
5,0.8866419499903642,1.1111181015323863,0.4438180397663573,0.5561819602336426,25.276714566200003,9.3868397293,0.3555783716017462,20.3731399789145,2,25.0,0.4363323129985824,0.90630778703665,0.4226182617406994
6,0.9009989641240504,1.165017908605224,0.4361043590770882,0.5638956409229117,34.121115496,8.228049764900002,0.2366249395934234,13.557610366241212,1,15.0,0.2617993877991494,0.9659258262890684,0.2588190451025207
7,0.8949329681900112,1.131801270897272,0.4415640447230191,0.558435955276981,41.732814096000006,7.342697238,0.1741628396428556,9.978795659549368,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
8,0.910495054489572,1.1356449182260573,0.444981803117392,0.555018196882608,48.806509972,7.134254037999998,0.1451462801280669,8.316269263361807,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
9,0.9065625135104656,1.1511064229768968,0.4405774405371811,0.5594225594628189,56.001322172,6.918023798000004,0.1229105231961593,7.042254236884737,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
10,0.9340025967419172,1.181616776457082,0.4414795064622728,0.558520493537727,62.64255756800001,6.000686273999996,0.0955010843064156,5.471809069680679,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
11,0.9171549447799742,1.1241773263967174,0.4492923360542846,0.5507076639457155,68.00269472,4.353384838,0.0639305883926599,3.662952896687466,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
12,0.9091469780924556,1.1381179340362908,0.4440788159394205,0.5559211840605794,71.34932724400001,2.845887014000006,0.0398655368593328,2.284127010062989,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
13,0.9023601870553262,1.1333366834933096,0.4432684453713059,0.5567315546286943,73.694468748,1.8791208639999937,0.0254932804789635,1.460657377387864,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
14,0.9031647015270478,1.1203236956581646,0.4463404399962962,0.5536595600037039,75.107568972,0.4819352880000025,0.006416512750401,0.3676390997898573,0,5.0,0.0872664625997164,0.9961946980917455,0.0871557427476581
15,0.896927936209391,1.08736666454445,0.4520134943010199,0.54798650569898,74.65833932400001,-0.7374536409999948,6.273307915520139,359.43406714531596,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
16,0.9147090638126943,1.1118070084044518,0.4513702488487745,0.5486297511512255,73.63266169,-1.71770556700001,6.259861498980979,358.6636442280472,35,355.0,6.19591884457987,0.9961946980917455,-0.0871557427476583
