a,time
1.0227934545008637,0.0
0.9317925187228341,0.1
0.8418746047266958,0.2
0.7673758428840349,0.3
0.7190230307748445,0.4
0.7013183018694049,0.5
0.7124792290008399,0.6
0.7465246219001834,0.7
0.7961794494346226,0.8
0.8551338381567343,0.9
0.9187978273941589,1.0
0.9836448562390431,1.1
1.0459644306457025,1.2
1.1010150217452581,1.3
1.1431790076840267,1.4
1.1670746407496295,1.5
1.1690751923349054,1.6
1.1485409697008475,1.7
1.1082835795832886,1.8
1.0541375185792528,1.9
0.9938086058909209,2.0
0.9353366218768746,2.1
0.885558924343375,2.2
0.8489729974856015,2.3
0.8273444955258455,2.4
0.8202068672204603,2.5
0.8260597110935349,2.6
0.8436919796099185,2.7
0.8728797546082636,2.8
0.9139460185331469,2.9
0.9662740035993226,3.0
1.0265604612674504,3.1
1.0879454376229734,3.2
1.14086213116526,3.3
1.1756017419638418,3.4
1.1856094434201307,3.5
1.1700007568139137,3.6
1.1340676992732708,3.7
1.0874880380605838,3.8
1.0410410566156016,3.9
1.003263460871727,4.0
0.9783369718505026,4.1
0.9657666023561307,4.2
0.9615552266956249,4.3
0.9600726669556668,4.4
0.9558279100861632,4.5
0.9447002670850353,4.6
0.9245867665883425,4.7
0.8956390490142162,4.8
0.8602534762233953,4.9
0.8228708676069055,5.0
0.78953459156419,5.1
0.7671338563651685,5.2
0.7623059430169888,5.3
0.7800476813309185,5.4
0.8222274525739468,5.5
0.8863450601905982,5.6
0.9650198265821799,5.7
1.0466841494240358,5.8
1.11766779370634,5.9
1.1653461876919156,6.0
1.1814650457438372,6.1
1.1644597468026145,6.2
1.1198329222258558,6.3
1.0583553969303752,6.4
0.9927280457056817,6.5
0.933944245213449,6.6
0.8886169050277802,6.7
0.8580316386823075,6.8
0.8389241034705046,6.9
0.8253707145605802,7.0
0.8109675575886804,7.1
0.7906192170213766,7.2
0.7616204479750955,7.3
0.7240416981290327,7.4
0.6805923081111459,7.5
0.6361494081793772,7.6
0.5970661108515107,7.7
0.5702981874264993,7.8
0.5623567587542342,7.9
0.5781170666117903,8.0
0.6195886286202013,8.1
0.684870193894624,8.2
0.7676266663172551,8.3
0.857461920353576,8.4
0.9414516300616347,8.5
1.0067731214253668,8.6
1.043903831836758,8.7
1.0494529096783514,8.8
1.0275684293630476,8.9
0.9892063200442034,9.0
0.949264674079835,9.1
0.9223960785516575,9.2
0.9188452796106124,9.3
0.9416441428518,9.4
0.9859876326148568,9.5
1.0408478399736718,9.6
1.0921870630939094,9.7
1.1267531604308143,9.8
1.135385823406364,9.9
1.1149833057751806,10.0
1.068679376510714,10.1
1.0042819020344493,10.2
0.9315717249765735,10.3
0.8594757491794003,10.4
0.7942096424782229,10.5
