a,time
1.0251674613528003,0.0
1.1206507603044795,0.1
1.1479078890302858,0.2
1.149483450477341,0.3
1.17683444587606,0.4
1.230462510470044,0.5
1.278603034673683,0.6
1.3016010524667074,0.7
1.2948721031496313,0.8
1.253609640316553,0.9
1.1862338331288547,1.0
1.1300318744411157,1.1
1.1236249238654046,1.2
1.1671661183481334,1.3
1.2266189334427855,1.4
1.2688975371840225,1.5
1.2789306212837406,1.6
1.2542865470988707,1.7
1.2042646379295379,1.8
1.1559698400958536,1.9
1.1449202430169456,2.0
1.1835162953882985,2.1
1.2388734248202231,2.2
1.2593053134587955,2.3
1.2340006681873663,2.4
1.2110164399008647,2.5
1.235608178180889,2.6
1.2821833637010491,2.7
1.2789704312559447,2.8
1.201109657672124,2.9
1.1044747502544225,3.0
1.0541800801358168,3.1
1.0523975684907427,3.2
1.0592363661698083,3.3
1.0557006825956416,3.4
1.0523299186165744,3.5
1.0516238590479456,3.6
1.0392414570053246,3.7
1.0143663850899072,3.8
1.0005955906130668,3.9
1.015573981293212,4.0
1.0485193755813704,4.1
1.0813311337281533,4.2
1.115967697713242,4.3
1.1614019227571184,4.4
1.2024366334996262,4.5
1.2043335636186112,4.6
1.1543120543980716,4.7
1.0870581276316327,4.8
1.0573480223163068,4.9
1.0854415743068175,5.0
1.1366937190966506,5.1
1.1591824466246865,5.2
1.134037231794431,5.3
1.0831468797404598,5.4
1.0387141122470909,5.5
1.0198431199632434,5.6
1.0322285219206313,5.7
1.069250184489858,5.8
1.107182315608474,5.9
1.1140634296035976,6.0
1.0760669923221098,6.1
1.0145444716187215,6.2
0.9703215189969027,6.3
0.9659289613924272,6.4
0.985777045146025,6.5
1.0006601268829254,6.6
1.0065336544416579,6.7
1.023024744883462,6.8
1.0557634492065457,6.9
1.0832167207073653,7.0
1.087198821699027,7.1
1.0759537939354815,7.2
1.0667417317270609,7.3
1.0607087101944115,7.4
1.046191726788901,7.5
1.018353824054736,7.6
0.985599697266738,7.7
0.9585509028245696,7.8
0.940138991231236,7.9
0.929719750454329,8.0
0.9307951351190168,8.1
0.9457056992009525,8.2
0.9659512625831859,8.3
0.979444387008583,8.4
0.9850305619665097,8.5
0.9864131979859799,8.6
0.9762127208511174,8.7
0.9459080412948373,8.8
0.9098902810879125,8.9
0.8954667290999284,9.0
0.9046309076582274,9.1
0.9083264655861336,9.2
0.8864508538878808,9.3
0.8540482332402851,9.4
0.8376431075508008,9.5
0.8412239900846143,9.6
0.8477172730036805,9.7
0.8436743584219367,9.8
0.8305259569131641,9.9
0.8165612880712015,10.0
0.8068299923364876,10.1
0.7984738912051165,10.2
0.7806140742314397,10.3
0.74335841163643,10.4
0.6941422303389204,10.5
0.661208299095926,10.6
0.6709620498376576,10.7
0.7206043587525779,10.8
0.7781697482020835,10.9
0.8104917895333976,11.0
0.8105545688721753,11.1
0.7989336858602745,11.2
0.7988432382591478,11.3
0.8122052029702529,11.4
0.824016388106446,11.5
0.8239544701765679,11.6
0.8150049445921665,11.7
0.8092141565656172,11.8
0.8252598903325995,11.9
0.8782322762467423,12.0
0.9580178428863853,12.1
1.0265091342741908,12.2
1.0488187154750896,12.3
1.0271447762056647,12.4
1.0010140549843398,12.5
1.0115674027989396,12.6
1.0625137731960086,12.7
1.1195282254471028,12.8
1.1491777737656907,12.9
1.1475039780822462,13.0
1.1261175793674318,13.1
1.0869028854112985,13.2
1.0263648771106202,13.3
0.9583845656934152,13.4
0.9142119838357422,13.5
0.91191134782761,13.6
0.9338490677953917,13.7
0.9449755340996834,13.8
0.93136365625511,13.9
0.9102159174341253,14.0
0.9020679799756676,14.1
0.9071975956464089,14.2
0.9154992197352217,14.3
0.9256815243563581,14.4
0.9406696500340507,14.5
0.951454949140164,14.6
