a,time
0.9818049625294561,0.0
0.9892610433459803,0.1
1.001149734346394,0.2
1.007421348206834,0.3
1.0029849527707366,0.4
1.0014145457085817,0.5
1.0308216483358126,0.6
1.0995449243249031,0.7
1.1652305771323535,0.8
1.1626770008942078,0.9
1.078593714742569,1.0
0.9793526810267692,1.1
0.9417209684824072,1.2
0.9698746746452075,1.3
1.0073264627484952,1.4
1.0207036455221927,1.5
1.0353882701797428,1.6
1.0804023191261767,1.7
1.1302072188717072,1.8
1.1267770972200657,1.9
1.0478171731067576,2.0
0.9311524495702551,2.1
0.8343089453004463,2.2
0.787136831161994,2.3
0.7843199087842829,2.4
0.807618434604718,2.5
0.8467225330143413,2.6
0.9030110506438129,2.7
0.976609493676443,2.8
1.0508654083036533,2.9
1.0960677349131311,3.0
1.0950011281993897,3.1
1.062879631924318,3.2
1.037864613812803,3.3
1.051683503593596,3.4
1.1069924589690623,3.5
1.176747845225135,3.6
1.2241583318395475,3.7
1.2295508933585655,3.8
1.2025864102201906,3.9
1.1674464372866868,4.0
1.1363143543052974,4.1
1.101633902107198,4.2
1.0559524916290046,4.3
1.0134127439328096,4.4
1.002709322158316,4.5
1.0347810309912764,4.6
1.0824425199387258,4.7
1.1018060940880363,4.8
1.0775720474619013,4.9
1.040360883675001,5.0
1.03292342390221,5.1
1.0639568044675225,5.2
1.1034998157670364,5.3
1.1206391378781566,5.4
1.1136600346675511,5.5
1.10082169977991,5.6
1.0938229460615885,5.7
1.088443987866805,5.8
1.0745647540170566,5.9
1.0484498670921734,6.0
1.017629218393498,6.1
0.9950634844105337,6.2
0.9856550000793081,6.3
0.9813832177535032,6.4
0.9744028603983591,6.5
0.9683296456340436,6.6
0.9674788790173536,6.7
0.9626111883684849,6.8
0.9425078048219035,6.9
0.9160583579375372,7.0
0.9055831683943211,7.1
0.9181113281420731,7.2
0.9412310361430536,7.3
0.9704500142633389,7.4
1.0201553791552802,7.5
1.094811471291111,7.6
1.1623201249302655,7.7
1.1741082256191777,7.8
1.1152713891027248,7.9
1.028689502199527,8.0
0.9829967139504961,8.1
1.0131586001863062,8.2
1.0936243622745734,8.3
1.1697250906801928,8.4
1.2072077381160777,8.5
1.2068764148267608,8.6
1.1860575023217017,8.7
1.1638322289021938,8.8
1.1568088091868858,8.9
1.1664744184718168,9.0
1.1676696991863866,9.1
1.127345588919622,9.2
1.0419422578501911,9.3
0.9461269484973776,9.4
0.8819883821654736,9.5
0.8688685469235427,9.6
0.9006053411886563,9.7
0.9552764139158477,9.8
1.0030436867932708,9.9
1.0188606427563816,10.0
0.9993195040317542,10.1
0.9673233896405109,10.2
0.9584589136704021,10.3
0.9987339435529493,10.4
1.0844402691651915,10.5
1.1781646996856285,10.6
1.2355490486195326,10.7
1.2462771078674253,10.8
1.2401569598875966,10.9
1.2419811732547759,11.0
1.2325423474205754,11.1
1.1774119664291358,11.2
1.0921877445251071,11.3
1.0469375966491776,11.4
1.0839174855459097,11.5
1.14960030589224,11.6
1.1419956606908634,11.7
1.0281814915281067,11.8
0.8877738118924497,11.9
0.8264914975581492,12.0
0.8661676751863265,12.1
0.9385161412844291,12.2
0.9717329723734985,12.3
0.9568674916470864,12.4
0.9339319054042251,12.5
0.9392749441588708,12.6
0.973545878867643,12.7
1.0070225075679209,12.8
1.0102206719581959,12.9
0.9835882998900144,13.0
0.9550835609096138,13.1
0.9476550440515349,13.2
0.9615448454390728,13.3
0.9929085804579286,13.4
1.0471708531800403,13.5
1.1154324110174973,13.6
1.1576998221187715,13.7
1.1405391665321905,13.8
1.0859929484643742,13.9
1.054208499107282,14.0
1.0741278997306956,14.1
1.1146853139991104,14.2
1.1302151730388403,14.3
1.1120271144650005,14.4
1.0852843073824483,14.5
1.0756623310302804,14.6
1.0945193610543487,14.7
1.1410806945492613,14.8
1.1994139137953694,14.9
1.240218211938882,15.0
1.2425512574000228,15.1
1.2111790151663158,15.2
1.161569307292897,15.3
1.0965333545958675,15.4
1.0150684153194418,15.5
0.9374982102794139,15.6
0.8970058417275533,15.7
0.9001008964844917,15.8
0.9133346052294883,15.9
0.9002721761999369,16.0
0.8626158237490621,16.1
0.8350446922698767,16.2
0.8438521002330921,16.3
0.879792492312025,16.4
0.911729497166428,16.5
0.918929906383277,16.6
0.9047212316035722,16.7
0.8837948400408278,16.8
0.8679449161265494,16.9
0.8675551715092817,17.0
0.8940476587833518,17.1
0.9471016235290222,17.2
1.0035011043237607,17.3
1.0320895652695645,17.4
1.0228186459708657,17.5
0.9953204306396165,17.6
0.9790649170296637,17.7
0.9906252745775699,17.8
1.0279917026445813,17.9
1.0751898367827426,18.0
1.1064959420991016,18.1
1.0961078074483324,18.2
1.0373282470430492,18.3
0.9539150252899722,18.4
0.8862932247906676,18.5
0.8628072653074911,18.6
0.8815128229663225,18.7
0.9158701832913738,18.8
0.9383861895677631,18.9
0.9424501526436968,19.0
0.9415221602423506,19.1
0.9476409569939445,19.2
0.9584041361144517,19.3
0.9697965589691088,19.4
0.9899016908811434,19.5
1.0231369252928144,19.6
1.0453783701454133,19.7
1.0187715743126038,19.8
0.9422531328277747,19.9
0.8701718594061769,20.0
0.8622487592073037,20.1
0.9210085966729102,20.2
0.9926018504000741,20.3
1.024476932080853,20.4
1.009167670952111,20.5
0.9770601711454034,20.6
0.9656900227142998,20.7
1.000613150808925,20.8
1.087533393992225,20.9
1.2042798211914147,21.0
1.3030200670292778,21.1
1.3359191847827994,21.2
1.2866464485581282,21.3
1.1780781110017844,21.4
1.0553792750613844,21.5
0.9632313783130374,21.6
0.9251186039502405,21.7
0.931736717953359,21.8
0.9535799004324844,21.9
0.9694206550895208,22.0
0.9775748428903713,22.1
0.983705976187864,22.2
0.9934833668072951,22.3
1.0162840464527652,22.4
1.0549039320280247,22.5
1.086318511798696,22.6
1.0754833205004366,22.7
1.0209204511091257,22.8
0.9663003259694435,22.9
0.9489112737634978,23.0
0.9531932527464966,23.1
0.9370606044130984,23.2
0.8931387405614756,23.3
0.8603541523776878,23.4
0.8776148294103874,23.5
0.9438886694858042,23.6
1.0236848537703975,23.7
1.0784896561387203,23.8
1.0914337772837923,23.9
1.0710063137273926,24.0
1.038235975437092,24.1
1.0130465373032382,24.2
1.0089573619061398,24.3
1.0295827974693732,24.4
1.0643271126045217,24.5
1.0930133354852312,24.6
1.0999227751651526,24.7
1.0846597245176215,24.8
1.0638753380979984,24.9
1.0638269131766187,25.0
1.1016695721635694,25.1
1.1667253390191372,25.2
1.2258319631407393,25.3
1.2513427501012961,25.4
1.238229879504027,25.5
1.1967667482252753,25.6
1.1456252370564948,25.7
1.1143642228695512,25.8
1.1283780331400655,25.9
1.176422217585516,26.0
1.2095914100285168,26.1
1.1875136244212778,26.2
1.115325554814448,26.3
1.0299379247932128,26.4
0.9666285674907699,26.5
0.9426167107465788,26.6
0.9515996918820818,26.7
0.9658349270596863,26.8
0.9594731387809821,26.9
0.9369151624618918,27.0
0.9285872138873346,27.1
0.9562837689893066,27.2
1.0095280939988072,27.3
1.056397688665898,27.4
1.0728200370769585,27.5
1.0614440435808477,27.6
1.0452015252011195,27.7
1.0432932026974178,27.8
1.0522389942705621,27.9
1.0501745311539163,28.0
1.0213913127016485,28.1
0.9762713133578282,28.2
0.942294161850017,28.3
0.9341588043294616,28.4
0.9396741121664421,28.5
0.938353517893644,28.6
0.9260850687922083,28.7
0.9153360819740194,28.8
0.9164289986931609,28.9
0.925812943007629,29.0
0.9317042853480983,29.1
0.9263431499174343,29.2
0.9117701350412012,29.3
0.8972572287426283,29.4
0.8954140770657661,29.5
0.9208717908991751,29.6
0.9850323426949443,29.7
1.0811563891709213,29.8
1.1738892086672792,29.9
1.2175273936673998,30.0
1.196416177777709,30.1
1.1413874415545786,30.2
1.09590187734427,30.3
1.071983114773826,30.4
1.0526682251105737,30.5
1.0322192087241286,30.6
1.0312666522320484,30.7
1.0625255799956095,30.8
1.098788611993873,30.9
1.0965632020364555,31.0
1.0497270031624628,31.1
1.0005118583533772,31.2
0.9908515382274682,31.3
1.0175246932475528,31.4
1.0455569162735734,31.5
1.0538861828917465,31.6
1.0520432098646033,31.7
1.056668694597295,31.8
1.068768870689451,31.9
1.0774987400571168,32.0
1.0743862585951247,32.1
1.0588398774065337,32.2
1.038418284369736,32.3
1.0283783580151504,32.4
1.0418585846340886,32.5
1.0719508529026445,32.6
1.090288486761727,32.7
1.07758276170236,32.8
1.0564219409469642,32.9
1.0769843674173714,33.0
1.156604972120395,33.1
1.24202559723018,33.2
1.251199874880624,33.3
1.1574453763451027,33.4
1.021571934359707,33.5
0.937063379015364,33.6
0.9496089405234018,33.7
1.026547354799939,33.8
1.092100956303828,33.9
1.091782408486142,34.0
1.0331700377058681,34.1
0.969093640080125,34.2
0.9430547339544186,34.3
0.955962503871764,34.4
0.9820388391649426,34.5
1.0014063881034545,34.6
1.0101177523514413,34.7
1.010384503103245,34.8
1.0050634943800658,34.9
1.0000305844236588,35.0
1.000601371661543,35.1
1.0027218967341394,35.2
0.9954589127308977,35.3
0.9757586512991724,35.4
0.9551305810821519,35.5
0.949313341134971,35.6
0.966929997494169,35.7
1.0089381628136846,35.8
1.0679680066598276,35.9
1.1199769305647163,36.0
1.1271145398919737,36.1
1.068185485119809,36.2
0.9700508190682019,36.3
0.8948419990987104,36.4
0.8871072506892856,36.5
0.9383260102211066,36.6
1.004337620447317,36.7
1.0468241809787806,36.8
1.053051212732519,36.9
1.0284881232850391,37.0
0.9867892839289102,37.1
0.9468613466880526,37.2
0.9262456481005349,37.3
0.9292944698205566,37.4
0.9439484340555422,37.5
0.9525040153931196,37.6
0.9458112712872935,37.7
0.9297245904138822,37.8
0.9202266993441821,37.9
0.9301524617887078,38.0
0.9573547130656803,38.1
0.9852451903248752,38.2
0.9963147302927559,38.3
0.9872180886758684,38.4
0.9716304680060076,38.5
0.9669593980022275,38.6
0.9771333590407159,38.7
0.9892570049651163,38.8
0.9874742974993479,38.9
0.9702151810783916,39.0
0.9557181674642271,39.1
0.969575387356383,39.2
1.0200546728051971,39.3
1.0829460888821816,39.4
1.117735887619034,39.5
1.1036087441109144,39.6
1.055362772691529,39.7
1.0026796942527734,39.8
0.9616841545493489,39.9
0.9313464402115105,40.0
0.9099357613685812,40.1
0.9034501240709355,40.2
0.9154964542896311,40.3
0.9371874280257129,40.4
0.9549695358100359,40.5
0.9657029632312851,40.6
0.9759674960943466,40.7
0.9876301123746056,40.8
0.9942500067579082,40.9
0.9939905533436367,41.0
0.9958108707220866,41.1
1.0070955746606884,41.2
1.021782097806848,41.3
1.0257392636865874,41.4
1.0104091460634637,41.5
0.9801316912652641,41.6
0.9502229796170844,41.7
0.9380167391681983,41.8
0.9532714154363942,41.9
0.9972990828997268,42.0
1.0649859589906934,42.1
1.135254720019968,42.2
1.165507086283775,42.3
1.1217868897088552,42.4
1.0240902837047055,42.5
0.9418735775429911,42.6
0.9289395194935196,42.7
0.9695543123099989,42.8
0.9983064706433666,42.9
0.971397741299203,43.0
0.912480705558409,43.1
0.8858079322830533,43.2
0.9284317330699791,43.3
1.0154802066151751,43.4
1.0886738732030292,43.5
1.1070050407194538,43.6
1.069440902759088,43.7
1.0041412716357871,43.8
0.9458506754207912,43.9
0.9166661810650948,44.0
0.9169137012521706,44.1
0.930042954529702,44.2
0.9373534857791014,44.3
0.9303973605018319,44.4
0.9133241478845403,44.5
0.8989710563734714,44.6
0.903089945603901,44.7
0.9330871626830973,44.8
0.975358808556035,44.9
1.0010884052657183,45.0
0.9944444804667824,45.1
0.9711880637783917,45.2
0.9610607868703376,45.3
0.9742619882849514,45.4
0.9921300418833571,45.5
0.9904385139983077,45.6
0.9678966322445145,45.7
0.950534118403328,45.8
0.9677821663409294,45.9
1.0246345361661175,46.0
1.0994738028910884,46.1
1.1655403860982272,46.2
1.203388925883985,46.3
1.194485321446045,46.4
1.1276744326428676,46.5
1.026761555070033,46.6
0.9504392516910104,46.7
0.9401729915186026,46.8
0.976281395901863,46.9
1.0034673519550337,47.0
0.9921409081007426,47.1
0.9582459134882007,47.2
0.9305627634807512,47.3
0.9196019853016073,47.4
0.9204106678910308,47.5
0.9284160364585534,47.6
0.9422271872752188,47.7
0.9577678893229569,47.8
0.9692211302193188,47.9
0.9755331245460273,48.0
0.9804439841630234,48.1
0.9858733836296625,48.2
0.9904947694624912,48.3
0.9952811590543912,48.4
1.003260335815641,48.5
1.0101914981242177,48.6
