a,time
1.0001957652515603,0.0
0.9923433484358379,0.1
0.9679981339771007,0.2
0.930523753654391,0.3
0.8881702329884745,0.4
0.8523268800319864,0.5
0.834105868278577,0.6
0.8404769681569746,0.7
0.8714347805314312,0.8
0.9193202700416546,0.9
0.9706792440073359,1.0
1.010139247166565,1.1
1.0249529679949185,1.2
1.0085077371124078,1.3
0.961612295762376,1.4
0.8915579648956633,1.5
0.8099810784522835,1.6
0.7306330507220615,1.7
0.6673762170622632,1.8
0.632012508736048,1.9
0.631754412097238,2.0
0.6670763447152173,2.1
0.7312586186432566,2.2
0.8123253385390452,2.3
0.8966416405792986,2.4
0.9724021929780142,2.5
1.031518266573147,2.6
1.0697181720017606,2.7
1.0858464883770773,2.8
1.0814411997294124,2.9
1.0607537830535945,3.0
1.0303924521947998,3.1
0.9977238003876653,3.2
0.9682567133594975,3.3
0.9435483666838217,3.4
0.9213753850639449,3.5
0.8984588855595128,3.6
0.8739416273536577,3.7
0.8509730324976397,3.8
0.8351192959002525,3.9
0.8308354026427379,4.0
0.8387381391392698,4.1
0.8556308672615387,4.2
0.876923279181917,4.3
0.8992535007918645,4.4
0.9211712951692098,4.5
0.941485425197643,4.6
0.9569002124143747,4.7
0.9613718227691715,4.8
0.9485787249751401,4.9
0.9165983502477335,5.0
0.8717986970262784,5.1
0.8286794045733124,5.2
0.8045259146611997,5.3
0.81114347269348,5.4
0.8482700200461042,5.5
0.9026760394226141,5.6
0.9536902084237663,5.7
0.9822264412738301,5.8
0.9787569549108273,5.9
0.9467118226999285,6.0
0.9002433524943182,6.1
0.857598061897889,6.2
0.8328531817893661,6.3
0.8295107686601395,6.4
0.8390996427976917,6.5
0.8459589927226643,6.6
0.8361156501457161,6.7
0.805475436902592,6.8
0.7626020574248435,6.9
0.7245730883551473,7.0
0.7086810906082213,7.1
0.7249974807566977,7.2
0.773518383187617,7.3
0.8460760279516881,7.4
0.9303215281698334,7.5
1.0128458004167606,7.6
1.0805154285951353,7.7
1.121278423355209,7.8
1.1262117301379637,7.9
1.093193792255007,8.0
1.0304665514754094,8.1
0.9571199170085373,8.2
0.8983181880039743,8.3
0.8758772879173805,8.4
0.8981674965392052,8.5
0.9549443414772041,8.6
1.0209006416425126,8.7
1.0670227503049488,8.8
1.0741078301795,8.9
1.0412843437301047,9.0
0.9851545844469456,9.1
0.930434284351337,9.2
0.8974551534592186,9.3
0.893165047331505,9.4
0.9099043044614041,9.5
0.9317497730826678,9.6
0.9441140787063713,9.7
0.9409095605476108,9.8
0.9257260172342379,9.9
0.9076205906415197,10.0
0.8953188316888187,10.1
0.893708007978886,10.2
0.9038606708622895,10.3
0.9249298541255215,10.4
0.9553895549777599,10.5
0.992505084569322,10.6
1.0309917096812702,10.7
1.0627793535661294,10.8
1.0790785677744044,10.9
1.0742303002208888,11.0
1.0493220771621612,11.1
1.0132279956580925,11.2
0.9798877479309371,11.3
0.9627463766606865,11.4
0.9690560459692268,11.5
0.9969265651225387,11.6
1.0363759500342626,11.7
1.0733312709233607,11.8
1.094241133955558,11.9
1.0894303159195566,12.0
1.0547674836598087,12.1
0.9922061188321377,12.2
0.9096389799570607,12.3
0.8198567764030181,12.4
0.7382090834909479,12.5
0.6791454803854031,12.6
0.6526278815650051,12.7
0.6617272669389034,12.8
0.7023195195876811,12.9
0.7649621269212922,13.0
0.8381655250558406,13.1
0.9116810759881762,13.2
0.978373853153417,13.3
1.033923660238132,13.4
1.0748747648537647,13.5
1.0967507230404923,13.6
1.0941363181850419,13.7
1.0633938822860185,13.8
1.0066676863483182,13.9
0.9344600000734162,14.0
0.8644571653092283,14.1
0.8163278278064778,14.2
0.8046374086851998,14.3
0.8332878769380121,14.4
0.894226150821306,14.5
0.9710013015787011,14.6
1.0453559936338102,14.7
1.1037367709511459,14.8
1.140996440941523,14.9
1.1601593800570822,15.0
1.1688552449524658,15.1
1.1741335439505152,15.2
1.1778267975937484,15.3
1.1746526932450096,15.4
1.1545694171731047,15.5
1.1090302403848067,15.6
1.0381465046232212,15.7
0.9541976152399324,15.8
0.8783339104130996,15.9
0.8315048244178228,16.0
0.8247960107343868,16.1
0.8551422965831471,16.2
0.908857739324209,16.3
0.9700923619273069,16.4
