a,time
1.0677966343819971,8.2
1.0789993503049835,8.3
1.0935455509608347,8.4
1.1016614176007582,8.5
1.0941864271919755,8.6
1.0663625302092954,8.7
1.0206644953403967,8.8
0.9674072523161233,8.9
0.9223959896389092,9.0
0.9019578894285497,9.1
0.9169619193166245,9.2
0.9682278870713174,9.3
1.045453802268655,9.4
1.1303792045798162,9.5
1.2029772846377915,9.6
1.248038443946708,9.7
1.2593717730320435,9.8
1.240112703284412,9.9
1.1995838047252951,10.0
1.1487156164704189,10.1
1.0963611650962695,10.2
1.0478543918149832,10.3
1.0056170146728407,10.4
0.9705546154967728,10.5
0.9429941985280363,10.6
0.9227872401463075,10.7
0.9091140237068348,10.8
0.900714980751649,10.9
0.8966777209750217,11.0
0.8971492533335053,11.1
0.9031721651347271,11.2
0.9155120921847052,11.3
0.9333351706781411,11.4
0.9540064485256606,11.5
0.9746010643341777,11.6
0.9943255309045931,11.7
1.0160126608586348,11.8
1.04514391829502,11.9
1.0864575217233496,12.0
1.1400059252274324,12.1
1.199139748733784,12.2
1.2517925630869082,12.3
1.2844420455547132,12.4
1.2867120114302992,12.5
1.2546394474022344,12.6
1.1917626573243416,12.7
1.108244375610194,12.8
1.0185153888697207,12.9
0.9377533124332232,13.0
0.8777179874763146,13.1
0.8432309583989263,13.2
0.8310843952687645,13.3
0.832418338709086,13.4
0.8376944919689213,13.5
0.8416565800045462,13.6
0.8455528665331963,13.7
0.8556066267436921,13.8
0.8789887923530659,13.9
0.9197573387209514,14.0
0.9767472416786143,14.1
1.0439038549957838,14.2
1.1122470308781,14.3
1.1722319145804339,14.4
1.2156172152450118,14.5
1.2365447683561532,14.6
1.2319890649277074,14.7
1.2019522235189264,14.8
1.149753871553837,14.9
1.0824541890707278,15.0
1.0109314509060263,15.1
0.9487754254046136,15.2
0.9094268827611242,15.3
0.9020228430142937,15.4
0.927642389824847,15.5
0.9780956443724366,15.6
1.0384357528946364,15.7
1.0923827855755488,15.8
1.1280885813289212,15.9
1.141410083859793,16.0
1.135363851471986,16.1
1.1167077096744642,16.2
1.0921005710328253,16.3
1.066061992100594,16.4
1.0412754956633161,16.5
1.0199675764342877,16.6
1.0044947662879122,16.7
0.9962650577415739,16.8
0.993866550475435,16.9
0.9923494152901482,17.0
0.9850707602445816,17.1
0.9676647681575039,17.2
0.9418801947153506,17.3
0.9166208044619173,17.4
0.9049657874453709,17.5
0.9183739338535599,17.6
0.9610985914295762,17.7
1.0278536400321021,17.8
1.1059417644869969,17.9
1.1805265785991654,18.0
1.2400780921482817,18.1
1.2792202814735227,18.2
1.298028073400665,18.3
1.2990281007233984,18.4
1.2843367668725514,18.5
1.2548611842806985,18.6
1.211777044940762,18.7
1.158796079218611,18.8
1.1031701686883904,18.9
1.0542613538625685,19.0
1.0201874894185334,19.1
1.0044147171445728,19.2
1.0043267676080208,19.3
1.0126604531359622,19.4
1.0210101323516731,19.5
1.0234531778609313,19.6
1.0184416639287182,19.7
1.0083096222878642,19.8
0.9971855933726647,19.9
0.9888313673325099,20.0
0.9855870541705031,20.1
0.98858550316891,20.2
0.9985087826187077,20.3
1.015973329155798,20.4
1.0411315370374519,20.5
1.0727950962772197,20.6
1.1077967699503548,20.7
1.1411934805239305,20.8
1.1674238001145396,20.9
1.1819891698290577,21.0
1.1829188135231048,21.1
1.1713468529810396,21.2
1.1509446054886987,21.3
1.1265137195107948,21.4
1.1024489595080313,21.5
1.08176989999335,21.6
1.0659947767551095,21.7
1.0555804489173317,21.8
1.0503790994388473,21.9
1.0497490392709328,22.0
1.052412326176231,22.1
1.0564712306853954,22.2
1.0599044594229587,22.3
1.0614480380890978,22.4
1.061377480808299,22.5
1.0616501162089174,22.6
1.0651594181365425,22.7
1.0742822883579013,22.8
1.0892462421441502,22.9
1.107015888275047,23.0
1.1213712139746639,23.1
1.124557227777036,23.2
1.1102587701106787,23.3
1.0768414064099496,23.4
1.0292619848699578,23.5
0.978309320217648,23.6
0.9370062695041628,23.7
0.9155587821917135,23.8
0.9172349353658132,23.9
0.9372840141352022,24.0
0.9655062896623685,24.1
0.9911800758665735,24.2
1.007842120806656,24.3
1.0155801404144507,24.4
1.0198959152032203,24.5
1.0280031709758497,24.6
1.0446305187336615,24.7
1.0694309382246343,24.8
1.097084254718464,24.9
1.1197612831206927,25.0
1.1305426016383286,25.1
1.1261118334203915,25.2
1.1075924600923879,25.3
1.079429146128657,25.4
1.047195852155333,25.5
1.0156402036381786,25.6
0.9879277977333352,25.7
0.9661500215033737,25.8
0.9522951675249439,25.9
0.9486556438824679,26.0
0.9572012547871709,26.1
0.9783359445249937,26.2
1.0099529819767405,26.3
1.0474245565441707,26.4
1.084412104123026,26.5
1.1138879040745204,26.6
1.1289712832071372,26.7
1.1238279171206524,26.8
1.0951800262489877,26.9
1.0444191654212442,27.0
0.9792521290747218,27.1
0.9132557062087543,27.2
0.8624573313341052,27.3
0.8398589177091267,27.4
0.8504548448200844,27.5
0.8894535356483622,27.6
0.9447650818851465,27.7
1.0023733658122316,27.8
1.0516059356916219,27.9
1.0876012486220228,28.0
1.1101975106274515,28.1
1.1207020658892408,28.2
1.1191042160851667,28.3
1.1036770650230447,28.4
1.0731054100265904,28.5
1.0294805829750926,28.6
0.979834883246072,28.7
0.9347335480637264,28.8
0.9042829625586187,28.9
0.8936334734140774,29.0
0.9005535821518746,29.1
0.9165344841880523,29.2
0.9307865938148762,29.3
0.9347558854585286,29.4
0.9246148741895733,29.5
0.900729212044944,29.6
0.8652641243702837,29.7
0.8202707520190093,29.8
0.7678895489715529,29.9
0.7122878877847257,30.0
0.6612401643031289,30.1
0.6252722450504227,30.2
0.6140751486552571,30.3
0.6320680554471783,30.4
0.6758533680715486,30.5
0.7351810846056269,30.6
0.7967874610881386,30.7
0.8487798550192386,30.8
0.8832818377525804,30.9
0.8966216606720447,31.0
0.8881196605546654,31.1
0.8591718309543186,31.2
0.8135018397360725,31.3
0.7579875876959457,31.4
0.7026054173769289,31.5
0.6584523543843958,31.6
0.6341638320221479,31.7
0.6323282195582374,31.8
0.6478089436824416,31.9
0.6690376308137874,32.0
0.6819036488992514,32.1
0.6746828666058522,32.2
0.6420914729724718,32.3
0.5870458257934817,32.4
0.5196663593056908,32.5
0.4540161474317429,32.6
0.40372386314648845,32.7
0.37792665904384826,32.8
0.3788911188252446,32.9
0.4022038366858782,33.0
0.43954010762245455,33.1
0.4828896320796904,33.2
0.528231200034694,33.3
0.5766443557544321,33.4
0.6320448886745649,33.5
0.6966770881209015,33.6
0.767032294060041,33.7
0.8328557965962081,33.8
0.8801482626869206,33.9
0.8966272829827642,34.0
0.8766345278857571,34.1
0.8229478270761507,34.2
0.7449731342744497,34.3
0.6548655780907742,34.4
0.5638815329368567,34.5
0.480448146448458,34.6
0.4099671095868739,34.7
0.35544284679998117,34.8
0.3181425419507655,34.9
0.2981802778741677,35.0
0.2953074640689225,35.1
0.3098834498358608,35.2
0.34339245801395957,35.3
0.3977446048651617,35.4
0.47331584754085076,35.5
0.5667755471565785,35.6
0.6702713422145796,35.7
0.7728992636504377,35.8
0.863935555184232,35.9
0.9361039488337077,36.0
0.9871048512049283,36.1
1.0187631143916078,36.2
1.0345981711618786,36.3
1.0373719777632155,36.4
1.0278498193455972,36.5
1.0050568739970323,36.6
0.9675137185238838,36.7
0.9147389092670424,36.8
0.8485512226228382,36.9
0.7739192468541578,37.0
0.6990434851750301,37.1
0.6342330815975554,37.2
0.5893987108540104,37.3
0.5707698680663004,37.4
0.5783158319931876,37.5
0.6055339132451804,37.6
0.6422994037373898,37.7
0.6797080452007735,37.8
0.7143851536509948,37.9
0.749690351494217,38.0
0.7928691047373966,38.1
0.8496003516250439,38.2
0.9190577481606916,38.3
0.9924427213724594,38.4
1.0560192176851104,38.5
1.0971364613134058,38.6
1.1100516992007197,38.7
1.0984735950844746,38.8
1.0735127063497978,38.9
1.0481468665057276,39.0
1.031104412163609,39.1
1.0233368866003458,39.2
1.018883918318498,39.3
1.0096155065990715,39.4
0.991235996307882,39.5
0.9671572608932324,39.6
0.9478942673438545,39.7
0.9460734282915975,39.8
0.9697042711434946,39.9
1.017534111888343,40.0
1.0792471743359937,40.1
1.140480725352852,40.2
1.189774619778982,40.3
1.2234686261829295,40.4
1.24593308204532,40.5
1.2654307017994808,40.6
1.288439193377344,40.7
1.3158454192121294,40.8
1.3428704694889453,40.9
1.3621290606130714,41.0
1.3675164038510021,41.1
1.3565791749643075,41.2
1.3304066160416907,41.3
1.2917734888773174,41.4
1.2431806195929802,41.5
1.1862053173531593,41.6
1.122599404002624,41.7
1.0565382500165783,41.8
0.996779309530112,41.9
0.9572829427060658,42.0
0.955046648051464,42.1
1.0047133370570875,42.2
1.1110979936829064,42.3
1.262668987329929,42.4
1.4300006443361237,42.5
1.5719973484413006,42.6
1.649149882066769,42.7
1.6388883560920071,42.8
1.5458600538450682,42.9
1.4014964517461934,43.0
1.252157434553486,43.1
1.1408700589152785,43.2
1.0909819430467989,43.3
1.099048605138899,43.4
1.1395496686006235,43.5
1.178242831305718,43.6
1.1872471604997712,43.7
1.1550532816780057,43.8
1.0880876975477798,43.9
1.0049613473132981,44.0
0.9275791729572556,44.1
0.8735817123555384,44.2
0.8526216300983133,44.3
0.866377735617086,44.4
0.9105529794685168,44.5
0.9770119802504483,44.6
1.055237043262514,44.7
1.133447577864624,44.8
1.2002072726887434,44.9
1.2468747519406511,45.0
1.2702429553252275,45.1
1.2739539769918586,45.2
1.2674309407936635,45.3
1.262199586815984,45.4
1.2669300943944437,45.5
1.2833862504843205,45.6
1.3051854220050891,45.7
1.320016790737474,45.8
1.314419282652179,45.9
1.2791172376019502,46.0
1.2126781068991561,46.1
1.121954166947847,46.2
1.019139972663151,46.3
0.9167856551639013,46.4
0.8230930180143156,46.5
0.7397570591764531,46.6
0.6634158782400528,46.7
0.5899480121175735,46.8
0.519300635691786,46.9
0.45809225873509996,47.0
0.41827345760608736,47.1
0.41224130329224373,47.2
0.4468931658176516,47.3
0.5199088163340109,47.4
0.6204072126118305,47.5
0.7335705991683004,47.6
0.8464317634604348,47.7
0.9513962722710139,47.8
1.0457066827314008,47.9
1.12786173342405,48.0
1.1940392800310209,48.1
1.2374287966266357,48.2
1.251193591946158,48.3
1.2331089547270886,48.4
1.1885993345362158,48.5
1.1298029981828535,48.6
1.070816499312411,48.7
1.0217694493174383,48.8
0.9852530233127831,48.9
0.9572954365635242,49.0
0.9323132460572923,49.1
0.9089464730910177,49.2
0.8930116370805863,49.3
0.8954937400492479,49.4
0.926560772411839,49.5
0.9890920532515672,49.6
