frame,25px_sum,25px_mean,10px_sum,10px_mean
69,12784,511.36,5264,526.4
70,12896,515.84,5360,536.0
71,12816,512.64,5296,529.6
72,0,nan,0,nan
73,12928,517.12,5312,531.2
74,13136,525.44,5392,539.2
75,13520,540.8,5664,566.4
76,13008,520.32,5360,536.0
77,13216,528.64,5504,550.4
78,13168,526.72,5424,542.4
79,13760,550.4,5728,572.8
80,13808,552.32,5728,572.8
81,13808,552.32,5792,579.2
82,14272,570.88,6096,609.6
83,13472,538.88,5600,560.0
84,14224,568.96,6000,600.0
85,14624,584.96,6096,609.6
86,13728,549.12,5712,571.2
87,14128,565.12,5856,585.6
88,14752,590.08,6256,625.6
89,14480,579.2,6064,606.4
90,14208,568.32,5920,592.0
91,14560,582.4,6128,612.8
92,14208,568.32,5952,595.2
93,14592,583.68,6176,617.6
94,13504,540.16,5664,566.4
95,13104,524.16,5440,544.0
96,13344,533.76,5632,563.2
97,12288,491.52,5136,513.6
98,0,nan,0,nan
99,12496,499.84,5200,520.0
100,12768,510.72,5392,539.2
101,12768,510.72,5328,532.8
102,12848,513.92,5312,531.2
103,12352,494.08,5120,512.0
104,0,nan,0,nan
105,12688,507.52,5296,529.6
106,12896,515.84,5328,532.8
107,13312,532.48,5504,550.4
108,14384,575.36,6016,601.6
109,14112,564.48,5920,592.0
110,14496,579.84,6096,609.6
111,14832,593.28,6256,625.6
112,15072,602.88,6448,644.8
113,15168,606.72,6384,638.4
114,14624,584.96,6208,620.8
115,14192,567.68,6016,601.6
116,13888,555.52,5904,590.4
117,14896,595.84,6320,632.0
118,14928,597.12,6336,633.6
119,14128,565.12,5952,595.2
120,12576,503.04,5184,518.4
121,12368,494.72,5184,518.4
122,0,nan,0,nan
123,12592,503.68,5248,524.8
124,12960,518.4,5440,544.0
125,0,nan,0,nan
126,12480,499.2,5200,520.0
127,12720,508.8,5280,528.0
128,12384,495.36,5120,512.0
129,12592,503.68,5200,520.0
130,12752,510.08,5280,528.0
131,12736,509.44,5344,534.4
132,0,nan,0,nan
133,12336,493.44,5072,507.2
134,12832,513.28,5344,534.4
135,12480,499.2,5136,513.6
136,12592,503.68,5264,526.4
137,13728,549.12,5728,572.8
138,14752,590.08,6192,619.2
139,14672,586.88,6176,617.6
140,13696,547.84,5760,576.0
141,12912,516.48,5360,536.0
142,12992,519.68,5424,542.4
143,13440,537.6,5600,560.0
144,13584,543.36,5712,571.2
145,13296,531.84,5488,548.8
146,13488,539.52,5584,558.4
147,13152,526.08,5376,537.6
148,13104,524.16,5392,539.2
149,13248,529.92,5520,552.0
150,12960,518.4,5328,532.8
151,13408,536.32,5552,555.2
152,14080,563.2,5840,584.0
153,14432,577.28,6016,601.6
154,14080,563.2,5904,590.4
155,14112,564.48,5904,590.4
156,13360,534.4,5600,560.0
157,13104,524.16,5536,553.6
158,12528,501.12,5184,518.4
159,12160,486.4,5040,504.0
160,0,nan,0,nan
161,0,nan,0,nan
162,0,nan,0,nan
163,0,nan,0,nan
164,0,nan,0,nan
165,12400,496.0,5104,510.4
166,12320,492.8,5120,512.0
167,0,nan,0,nan
168,12112,484.48,4992,499.2
169,0,nan,0,nan
170,0,nan,0,nan
171,0,nan,0,nan
172,12288,491.52,5088,508.8
173,0,nan,0,nan
174,12432,497.28,5120,512.0
175,12736,509.44,5264,526.4
176,12832,513.28,5264,526.4
177,0,nan,0,nan
178,12768,510.72,5232,523.2
179,12896,515.84,5296,529.6
180,0,nan,0,nan
181,0,nan,0,nan
182,13120,524.8,5360,536.0
183,13776,551.04,5664,566.4
184,13440,537.6,5632,563.2
185,13136,525.44,5552,555.2
186,12848,513.92,5344,534.4
187,12912,516.48,5360,536.0
188,0,nan,0,nan
189,12432,497.28,5152,515.2
190,12928,517.12,5424,542.4
191,12592,503.68,5248,524.8
192,12224,488.96,5040,504.0
193,0,nan,0,nan
194,0,nan,0,nan
195,0,nan,0,nan
196,0,nan,0,nan
197,12304,492.16,5088,508.8
198,12784,511.36,5216,521.6
199,12928,517.12,5328,532.8
200,13168,526.72,5440,544.0
201,0,nan,0,nan
202,0,nan,0,nan
203,12528,501.12,5168,516.8
204,0,nan,0,nan
205,13008,520.32,5392,539.2
206,13168,526.72,5408,540.8
207,0,nan,0,nan
208,0,nan,0,nan
209,0,nan,0,nan
210,12912,516.48,5360,536.0
211,13008,520.32,5392,539.2
212,14176,567.04,5920,592.0
213,14768,590.72,6096,609.6
214,14816,592.64,6128,612.8
215,13760,550.4,5680,568.0
216,14768,590.72,6320,632.0
217,14544,581.76,6336,633.6
218,12528,501.12,5184,518.4
219,0,nan,0,nan
220,12976,519.04,5424,542.4
221,12416,496.64,5120,512.0
222,12624,504.96,5168,516.8
223,12512,500.48,5184,518.4
224,13216,528.64,5456,545.6
225,12880,515.2,5392,539.2
226,13184,527.36,5520,552.0
227,13088,523.52,5408,540.8
228,13872,554.88,5840,584.0
229,13600,544.0,5696,569.6
230,0,nan,0,nan
231,13136,525.44,5472,547.2
232,13456,538.24,5520,552.0
233,0,nan,0,nan
234,0,nan,0,nan
235,0,nan,0,nan
236,12896,515.84,5328,532.8
237,0,nan,0,nan
238,12560,502.4,5152,515.2
239,13840,553.6,5824,582.4
240,13408,536.32,5600,560.0
241,12848,513.92,5296,529.6
242,13152,526.08,5440,544.0
243,13200,528.0,5424,542.4
244,12736,509.44,5280,528.0
245,12528,501.12,5200,520.0
246,12928,517.12,5280,528.0
247,13520,540.8,5616,561.6
248,13568,542.72,5712,571.2
249,13216,528.64,5536,553.6
250,0,nan,0,nan
251,12992,519.68,5376,537.6
252,13104,524.16,5424,542.4
253,13360,534.4,5648,564.8
254,13712,548.48,5680,568.0
255,14112,564.48,5936,593.6
256,13792,551.68,5760,576.0
257,13776,551.04,5744,574.4
258,13280,531.2,5520,552.0
259,12768,510.72,5280,528.0
260,12752,510.08,5216,521.6
261,12976,519.04,5408,540.8
262,13696,547.84,5712,571.2
263,13456,538.24,5600,560.0
264,12912,516.48,5440,544.0
265,13376,535.04,5600,560.0
266,12592,503.68,5216,521.6
267,12496,499.84,5152,515.2
268,12064,482.56,4960,496.0
269,12368,494.72,5072,507.2
270,12768,510.72,5360,536.0
271,12688,507.52,5408,540.8
272,12704,508.16,5504,550.4
273,13184,527.36,5680,568.0
274,12848,513.92,5424,542.4
275,12560,502.4,5168,516.8
276,13680,547.2,5712,571.2
277,13440,537.6,5632,563.2
278,13680,547.2,5696,569.6
279,13232,529.28,5504,550.4
280,12752,510.08,5216,521.6
281,12384,495.36,5072,507.2
282,13360,534.4,5552,555.2
283,13440,537.6,5648,564.8
284,13296,531.84,5456,545.6
285,12880,515.2,5408,540.8
286,12864,514.56,5328,532.8
287,13072,522.88,5408,540.8
288,12512,500.48,5152,515.2
289,12576,503.04,5280,528.0
290,12304,492.16,5200,520.0
291,0,nan,0,nan
292,0,nan,0,nan
293,0,nan,0,nan
294,0,nan,0,nan
295,0,nan,0,nan
296,0,nan,0,nan
297,0,nan,0,nan
298,0,nan,0,nan
299,12592,503.68,5376,537.6
300,0,nan,0,nan
301,13440,537.6,5616,561.6
302,14640,585.6,6384,638.4
303,13888,555.52,5792,579.2
304,13872,554.88,5856,585.6
305,14192,567.68,6048,604.8
306,14576,583.04,6192,619.2
307,13264,530.56,5504,550.4
308,13488,539.52,5600,560.0
309,14288,571.52,6080,608.0
310,15248,609.92,6560,656.0
311,13920,556.8,5872,587.2
312,13776,551.04,5808,580.8
313,14560,582.4,6336,633.6
314,12800,512.0,5264,526.4
315,13264,530.56,5552,555.2
316,13744,549.76,5792,579.2
317,13184,527.36,5472,547.2
318,12896,515.84,5328,532.8
319,13008,520.32,5504,550.4
320,12608,504.32,5232,523.2
321,12624,504.96,5216,521.6
322,12576,503.04,5248,524.8
323,12736,509.44,5328,532.8
324,13104,524.16,5584,558.4
325,12528,501.12,5264,526.4
326,12512,500.48,5184,518.4
327,12096,483.84,4976,497.6
328,12000,480.0,4976,497.6
329,12384,495.36,5152,515.2
330,12928,517.12,5472,547.2
331,13280,531.2,5712,571.2
332,13296,531.84,5616,561.6
333,14256,570.24,6016,601.6
334,14128,565.12,5968,596.8
335,13808,552.32,5760,576.0
336,12944,517.76,5472,547.2
337,12992,519.68,5376,537.6
338,13232,529.28,5520,552.0
339,12880,515.2,5328,532.8
340,14000,560.0,5888,588.8
341,14608,584.32,6224,622.4
342,13408,536.32,5504,550.4
343,13104,524.16,5440,544.0
344,13312,532.48,5632,563.2
345,12992,519.68,5392,539.2
346,12960,518.4,5440,544.0
347,12688,507.52,5248,524.8
348,12720,508.8,5216,521.6
349,12640,505.6,5248,524.8
350,12496,499.84,5216,521.6
351,12832,513.28,5392,539.2
352,12496,499.84,5280,528.0
353,13168,526.72,5520,552.0
354,13168,526.72,5504,550.4
355,0,nan,0,nan
356,12528,501.12,5184,518.4
357,0,nan,0,nan
358,12432,497.28,5184,518.4
359,0,nan,0,nan
360,13632,545.28,5936,593.6
361,14016,560.64,5888,588.8
362,13680,547.2,5696,569.6
363,14224,568.96,5984,598.4
364,13520,540.8,5632,563.2
365,12704,508.16,5312,531.2
366,13072,522.88,5472,547.2
367,12880,515.2,5424,542.4
368,13040,521.6,5440,544.0
369,13632,545.28,5712,571.2
370,13792,551.68,5712,571.2
371,13600,544.0,5648,564.8
372,12864,514.56,5328,532.8
373,13488,539.52,5632,563.2
374,13216,528.64,5600,560.0
375,13248,529.92,5488,548.8
376,12832,513.28,5312,531.2
377,12688,507.52,5232,523.2
378,12848,513.92,5296,529.6
379,12784,511.36,5296,529.6
380,0,nan,0,nan
381,12464,498.56,5136,513.6
382,0,nan,0,nan
383,12912,516.48,5376,537.6
384,13248,529.92,5456,545.6
385,13232,529.28,5504,550.4
386,12528,501.12,5200,520.0
387,12592,503.68,5168,516.8
388,12960,518.4,5424,542.4
389,13056,522.24,5488,548.8
390,12768,510.72,5296,529.6
391,12960,518.4,5408,540.8
392,13088,523.52,5472,547.2
393,12656,506.24,5328,532.8
394,12704,508.16,5248,524.8
395,12880,515.2,5408,540.8
396,13424,536.96,5552,555.2
397,13456,538.24,5600,560.0
398,13136,525.44,5376,537.6
399,12928,517.12,5360,536.0
400,12368,494.72,5104,510.4
401,0,nan,0,nan
402,13120,524.8,5552,555.2
403,13264,530.56,5552,555.2
404,13648,545.92,5712,571.2
405,13072,522.88,5408,540.8
406,13792,551.68,5776,577.6
407,13888,555.52,5808,580.8
408,13664,546.56,5696,569.6
409,12944,517.76,5424,542.4
410,12944,517.76,5376,537.6
411,12624,504.96,5168,516.8
412,12832,513.28,5344,534.4
413,12592,503.68,5200,520.0
414,12768,510.72,5296,529.6
415,13520,540.8,5728,572.8
416,13648,545.92,5712,571.2
417,13216,528.64,5552,555.2
418,13472,538.88,5616,561.6
419,12400,496.0,5072,507.2
420,12704,508.16,5312,531.2
421,12992,519.68,5456,545.6
422,13488,539.52,5712,571.2
423,13696,547.84,5808,580.8
424,14128,565.12,6096,609.6
425,14016,560.64,5808,580.8
426,13936,557.44,5824,582.4
427,12672,506.88,5248,524.8
428,12576,503.04,5280,528.0
429,13520,540.8,5680,568.0
430,13152,526.08,5392,539.2
431,13952,558.08,5920,592.0
432,0,nan,0,nan
433,13232,529.28,5568,556.8
434,13424,536.96,5648,564.8
435,13728,549.12,5824,582.4
436,13968,558.72,5952,595.2
437,14048,561.92,5856,585.6
438,14416,576.64,6048,604.8
439,14096,563.84,5904,590.4
440,13440,537.6,5616,561.6
441,13008,520.32,5456,545.6
442,12912,516.48,5344,534.4
443,0,nan,0,nan
444,13152,526.08,5440,544.0
445,13248,529.92,5584,558.4
446,12400,496.0,5088,508.8
447,0,nan,0,nan
448,12144,485.76,5040,504.0
449,0,nan,0,nan
450,12960,518.4,5424,542.4
451,13104,524.16,5488,548.8
452,13344,533.76,5600,560.0
453,12320,492.8,5120,512.0
454,12464,498.56,5136,513.6
455,12752,510.08,5312,531.2
456,12608,504.32,5360,536.0
457,12736,509.44,5232,523.2
458,13152,526.08,5504,550.4
459,13072,522.88,5584,558.4
460,12912,516.48,5360,536.0
461,12816,512.64,5424,542.4
462,13280,531.2,5568,556.8
463,13728,549.12,5696,569.6
464,13952,558.08,5824,582.4
465,14432,577.28,6112,611.2
466,14432,577.28,6000,600.0
467,14048,561.92,5968,596.8
468,12816,512.64,5376,537.6
469,13488,539.52,5712,571.2
470,14272,570.88,5936,593.6
471,14768,590.72,6480,648.0
472,15056,602.24,6480,648.0
473,13936,557.44,5872,587.2
474,14096,563.84,5936,593.6
475,14064,562.56,5984,598.4
476,13376,535.04,5536,553.6
477,13408,536.32,5552,555.2
478,13248,529.92,5472,547.2
479,12800,512.0,5344,534.4
480,12448,497.92,5120,512.0
481,0,nan,0,nan
482,0,nan,0,nan
483,0,nan,0,nan
484,12752,510.08,5248,524.8
485,12944,517.76,5520,552.0
486,12896,515.84,5456,545.6
487,12416,496.64,5104,510.4
488,12640,505.6,5232,523.2
489,13456,538.24,5680,568.0
490,12896,515.84,5360,536.0
491,13056,522.24,5536,553.6
492,13104,524.16,5504,550.4
493,13728,549.12,5872,587.2
494,14448,577.92,6112,611.2
495,13888,555.52,5792,579.2
496,12544,501.76,5216,521.6
497,12688,507.52,5296,529.6
498,13504,540.16,5712,571.2
499,13920,556.8,5840,584.0
500,13808,552.32,5808,580.8
501,13632,545.28,5696,569.6
502,12800,512.0,5264,526.4
503,13248,529.92,5664,566.4
504,12960,518.4,5344,534.4
505,12960,518.4,5392,539.2
506,13056,522.24,5376,537.6
507,12608,504.32,5264,526.4
508,12672,506.88,5200,520.0
509,12576,503.04,5216,521.6
510,12800,512.0,5392,539.2
511,12272,490.88,5072,507.2
512,13088,523.52,5568,556.8
513,13488,539.52,5632,563.2
514,13584,543.36,5728,572.8
515,13168,526.72,5632,563.2
516,13216,528.64,5472,547.2
517,13488,539.52,5760,576.0
518,13552,542.08,5760,576.0
519,12912,516.48,5344,534.4
520,12592,503.68,5184,518.4
521,12912,516.48,5536,553.6
522,14208,568.32,6192,619.2
523,14288,571.52,6192,619.2
524,13824,552.96,5792,579.2
525,14000,560.0,5968,596.8
526,13376,535.04,5680,568.0
527,14128,565.12,6016,601.6
528,13488,539.52,5696,569.6
529,12720,508.8,5312,531.2
530,12880,515.2,5408,540.8
531,13248,529.92,5552,555.2
532,13392,535.68,5616,561.6
533,12848,513.92,5360,536.0
534,13632,545.28,5696,569.6
535,13328,533.12,5696,569.6
536,13264,530.56,5568,556.8
537,13616,544.64,5776,577.6
538,13728,549.12,5824,582.4
539,13904,556.16,5888,588.8
540,14192,567.68,6032,603.2
541,14080,563.2,5984,598.4
542,14096,563.84,6000,600.0
543,13744,549.76,5936,593.6
544,14256,570.24,6224,622.4
545,14144,565.76,6240,624.0
546,13536,541.44,5808,580.8
547,13904,556.16,6000,600.0
548,15024,600.96,6752,675.2
549,14976,599.04,6688,668.8
550,14576,583.04,6384,638.4
551,15040,601.6,6736,673.6
552,15584,623.36,7152,715.2
553,16352,654.08,7616,761.6
554,14992,599.68,6544,654.4
555,14176,567.04,6064,606.4
556,13520,540.8,5824,582.4
557,13680,547.2,5680,568.0
558,13552,542.08,5808,580.8
559,14416,576.64,6224,622.4
560,15584,623.36,6752,675.2
561,14096,563.84,5984,598.4
562,14560,582.4,6336,633.6
563,14512,580.48,6224,622.4
564,14832,593.28,6704,670.4
565,14448,577.92,6480,648.0
566,14128,565.12,6176,617.6
567,14000,560.0,6096,609.6
568,13888,555.52,5936,593.6
569,13632,545.28,5888,588.8
570,14064,562.56,6048,604.8
571,13312,532.48,5584,558.4
572,12608,504.32,5264,526.4
573,13328,533.12,5696,569.6
574,14352,574.08,6432,643.2
575,13664,546.56,5952,595.2
576,13472,538.88,5664,566.4
577,12736,509.44,5360,536.0
578,13040,521.6,5504,550.4
579,13456,538.24,5776,577.6
580,13424,536.96,5664,566.4
581,13168,526.72,5584,558.4
582,12736,509.44,5344,534.4
583,12640,505.6,5280,528.0
584,12832,513.28,5408,540.8
585,12864,514.56,5568,556.8
586,13248,529.92,5664,566.4
587,14192,567.68,6032,603.2
588,15392,615.68,6672,667.2
589,16096,643.84,6960,696.0
590,16224,648.96,7136,713.6
591,16480,659.2,7648,764.8
592,14832,593.28,6496,649.6
593,14160,566.4,6112,611.2
594,15312,612.48,6848,684.8
595,15936,637.44,7152,715.2
596,12560,502.4,5120,512.0
597,13664,546.56,6016,601.6
598,13504,540.16,5728,572.8
599,13168,526.72,5600,560.0
600,13744,549.76,5904,590.4
601,13792,551.68,5936,593.6
602,14640,585.6,6416,641.6
603,14400,576.0,6272,627.2
604,13776,551.04,5872,587.2
605,13072,522.88,5552,555.2
606,13408,536.32,5728,572.8
607,13648,545.92,6016,601.6
608,14256,570.24,6256,625.6
609,13936,557.44,6000,600.0
610,14176,567.04,6096,609.6
611,13264,530.56,5616,561.6
612,14624,584.96,6384,638.4
613,14656,586.24,6320,632.0
614,14368,574.72,6240,624.0
615,14880,595.2,6352,635.2
616,15664,626.56,6880,688.0
617,14624,584.96,6224,622.4
618,14528,581.12,6416,641.6
619,14320,572.8,6144,614.4
620,14928,597.12,6544,654.4
621,14000,560.0,6016,601.6
622,13968,558.72,5952,595.2
623,14160,566.4,6016,601.6
624,12752,510.08,5408,540.8
625,13040,521.6,5424,542.4
626,13744,549.76,5824,582.4
627,13808,552.32,6016,601.6
628,13488,539.52,5776,577.6
629,13664,546.56,5904,590.4
630,13120,524.8,5680,568.0
631,13248,529.92,5680,568.0
632,14064,562.56,6160,616.0
633,13424,536.96,5792,579.2
634,13232,529.28,5632,563.2
635,13392,535.68,5712,571.2
636,13376,535.04,5744,574.4
637,12816,512.64,5296,529.6
638,12640,505.6,5232,523.2
639,12896,515.84,5312,531.2
640,13456,538.24,5680,568.0
641,13616,544.64,5824,582.4
642,13440,537.6,5696,569.6
643,13920,556.8,6096,609.6
644,14208,568.32,6064,606.4
645,13712,548.48,5872,587.2
646,13600,544.0,5776,577.6
647,14208,568.32,6160,616.0
648,14080,563.2,5936,593.6
649,13616,544.64,5712,571.2
650,13328,533.12,5664,566.4
651,14304,572.16,6128,612.8
652,13792,551.68,5888,588.8
653,13936,557.44,5936,593.6
654,13632,545.28,5808,580.8
655,13744,549.76,5904,590.4
656,13152,526.08,5504,550.4
657,13104,524.16,5504,550.4
658,13328,533.12,5776,577.6
659,13184,527.36,5488,548.8
660,12592,503.68,5264,526.4
661,12096,483.84,4992,499.2
662,12528,501.12,5248,524.8
663,13152,526.08,5552,555.2
664,13440,537.6,5680,568.0
665,13232,529.28,5520,552.0
666,12192,487.68,5056,505.6
667,12800,512.0,5360,536.0
668,12928,517.12,5408,540.8
669,13440,537.6,5808,580.8
670,13200,528.0,5584,558.4
671,13936,557.44,6048,604.8
672,13872,554.88,5792,579.2
673,13264,530.56,5520,552.0
674,12608,504.32,5328,532.8
675,12880,515.2,5536,553.6
676,13072,522.88,5472,547.2
677,13296,531.84,5488,548.8
678,13008,520.32,5504,550.4
679,13600,544.0,5872,587.2
680,15280,611.2,6864,686.4
681,15776,631.04,6992,699.2
682,16192,647.68,7184,718.4
683,14560,582.4,6208,620.8
684,13760,550.4,5760,576.0
685,14464,578.56,6480,648.0
686,13312,532.48,5712,571.2
687,12352,494.08,5200,520.0
688,13008,520.32,5440,544.0
689,13072,522.88,5520,552.0
690,12240,489.6,5104,510.4
691,12112,484.48,5040,504.0
692,12320,492.8,5168,516.8
693,12528,501.12,5296,529.6
694,12832,513.28,5392,539.2
695,12464,498.56,5264,526.4
696,13072,522.88,5472,547.2
697,13360,534.4,5728,572.8
698,13120,524.8,5488,548.8
699,12512,500.48,5264,526.4
700,13200,528.0,5520,552.0
701,13952,558.08,6000,600.0
702,13200,528.0,5552,555.2
703,13568,542.72,5968,596.8
704,13120,524.8,5696,569.6
705,13088,523.52,5648,564.8
706,13248,529.92,5696,569.6
707,13648,545.92,5840,584.0
708,13744,549.76,5888,588.8
709,12944,517.76,5328,532.8
710,12176,487.04,5088,508.8
711,12544,501.76,5280,528.0
712,13520,540.8,5824,582.4
713,14016,560.64,6112,611.2
714,12480,499.2,5344,534.4
715,12784,511.36,5392,539.2
716,12960,518.4,5488,548.8
717,12720,508.8,5264,526.4
718,12416,496.64,5136,513.6
719,12784,511.36,5312,531.2
720,12960,518.4,5456,545.6
721,13296,531.84,5584,558.4
722,12832,513.28,5488,548.8
723,13376,535.04,5680,568.0
724,12816,512.64,5328,532.8
725,12048,481.92,4976,497.6
726,12288,491.52,5280,528.0
727,12848,513.92,5520,552.0
728,13456,538.24,5840,584.0
729,13104,524.16,5680,568.0
730,13040,521.6,5648,564.8
731,13120,524.8,5712,571.2
732,12944,517.76,5488,548.8
733,12672,506.88,5296,529.6
734,13040,521.6,5600,560.0
735,13136,525.44,5568,556.8
736,13424,536.96,5648,564.8
737,0,nan,0,nan
738,12192,487.68,5136,513.6
739,12352,494.08,5168,516.8
740,11952,478.08,4912,491.2
741,12720,508.8,5360,536.0
742,12832,513.28,5392,539.2
743,12576,503.04,5248,524.8
744,0,nan,0,nan
745,12992,519.68,5344,534.4
746,12592,503.68,5184,518.4
747,12128,485.12,4992,499.2
748,12240,489.6,4992,499.2
749,12272,490.88,5104,510.4
750,12976,519.04,5504,550.4
751,12672,506.88,5280,528.0
752,13872,554.88,5952,595.2
753,12992,519.68,5520,552.0
754,12144,485.76,5168,516.8
755,0,nan,0,nan
756,0,nan,0,nan
757,0,nan,0,nan
758,0,nan,0,nan
759,0,nan,0,nan
760,0,nan,0,nan
761,0,nan,0,nan
762,0,nan,0,nan
763,0,nan,0,nan
764,0,nan,0,nan
765,11232,449.28,4672,467.2
766,12160,486.4,5040,504.0
767,13296,531.84,5664,566.4
768,13136,525.44,5568,556.8
769,11280,451.2,4672,467.2
770,0,nan,0,nan
771,11328,453.12,4672,467.2
772,13584,543.36,5680,568.0
773,13808,552.32,5776,577.6
774,12864,514.56,5328,532.8
775,11904,476.16,4896,489.6
776,11568,462.72,4752,475.2
777,0,nan,0,nan
778,11632,465.28,4832,483.2
779,12592,503.68,5216,521.6
780,12384,495.36,5184,518.4
781,11920,476.8,4960,496.0
782,11664,466.56,4832,483.2
783,11472,458.88,4688,468.8
784,11456,458.24,4736,473.6
785,0,nan,0,nan
786,11424,456.96,4784,478.4
787,0,nan,0,nan
788,11232,449.28,4672,467.2
789,0,nan,0,nan
790,0,nan,0,nan
791,0,nan,0,nan
792,0,nan,0,nan
793,0,nan,0,nan
794,11728,469.12,4880,488.0
795,12128,485.12,5024,502.4
796,12688,507.52,5344,534.4
797,12624,504.96,5312,531.2
798,12080,483.2,5088,508.8
799,11072,442.88,4592,459.2
800,0,nan,0,nan
801,0,nan,0,nan
802,11776,471.04,4864,486.4
803,11808,472.32,4848,484.8
804,11552,462.08,4800,480.0
805,11296,451.84,4672,467.2
806,11520,460.8,4768,476.8
807,11408,456.32,4672,467.2
808,11392,455.68,4704,470.4
809,11648,465.92,4864,486.4
810,11248,449.92,4608,460.8
811,0,nan,0,nan
812,11424,456.96,4752,475.2
813,0,nan,0,nan
814,0,nan,0,nan
815,11456,458.24,4752,475.2
816,11024,440.96,4512,451.2
817,10960,438.4,4480,448.0
818,11264,450.56,4640,464.0
819,11072,442.88,4528,452.8
820,11568,462.72,4848,484.8
821,11168,446.72,4640,464.0
822,11152,446.08,4624,462.4
823,11600,464.0,4800,480.0
824,12112,484.48,5040,504.0
825,11808,472.32,4880,488.0
826,11648,465.92,4768,476.8
827,11360,454.4,4656,465.6
828,11232,449.28,4608,460.8
829,11392,455.68,4704,470.4
830,11584,463.36,4768,476.8
831,11312,452.48,4720,472.0
832,0,nan,0,nan
833,11328,453.12,4608,460.8
834,11360,454.4,4672,467.2
835,11632,465.28,4768,476.8
836,11952,478.08,4912,491.2
837,11760,470.4,4832,483.2
838,12512,500.48,5200,520.0
839,12448,497.92,5264,526.4
840,12176,487.04,5104,510.4
841,11872,474.88,5056,505.6
842,12128,485.12,5200,520.0
843,11760,470.4,4880,488.0
844,11936,477.44,5024,502.4
845,11888,475.52,4976,497.6
846,11728,469.12,4944,494.4
847,12160,486.4,5072,507.2
848,12000,480.0,5024,502.4
849,11488,459.52,4784,478.4
850,11216,448.64,4672,467.2
851,11488,459.52,4752,475.2
852,12720,508.8,5504,550.4
853,12736,509.44,5456,545.6
854,12832,513.28,5456,545.6
855,13264,530.56,5760,576.0
856,14480,579.2,6496,649.6
857,14768,590.72,6528,652.8
858,13792,551.68,5920,592.0
859,12816,512.64,5408,540.8
860,13312,532.48,5744,574.4
861,13152,526.08,5600,560.0
862,13008,520.32,5472,547.2
863,12576,503.04,5152,515.2
864,13472,538.88,5824,582.4
865,12016,480.64,4976,497.6
866,12112,484.48,4992,499.2
867,12576,503.04,5344,534.4
868,13328,533.12,5792,579.2
869,13376,535.04,5808,580.8
870,13248,529.92,5760,576.0
871,13504,540.16,5936,593.6
872,13376,535.04,5728,572.8
873,13104,524.16,5696,569.6
874,12560,502.4,5392,539.2
875,13152,526.08,5680,568.0
876,13648,545.92,6000,600.0
877,13600,544.0,5888,588.8
878,13216,528.64,5744,574.4
879,12144,485.76,5056,505.6
880,11664,466.56,4816,481.6
881,11952,478.08,4960,496.0
882,12256,490.24,5136,513.6
883,12496,499.84,5200,520.0
884,12992,519.68,5536,553.6
885,13664,546.56,5904,590.4
886,14336,573.44,6208,620.8
887,14112,564.48,6080,608.0
888,16160,646.4,7568,756.8
889,15904,636.16,7152,715.2
890,13120,524.8,5840,584.0
891,13456,538.24,5920,592.0
892,13952,558.08,6144,614.4
893,14704,588.16,6496,649.6
