frame,25px_sum,25px_mean,10px_sum,10px_mean
616,22192,887.68,10352,1035.2
617,20816,832.64,9632,963.2
618,0,nan,0,nan
619,22256,890.24,10096,1009.6
620,22320,892.8,10160,1016.0
621,22176,887.04,9952,995.2
622,21120,844.8,9216,921.6
623,23248,929.92,10768,1076.8
624,27344,1093.76,14432,1443.2
625,25120,1004.8,12208,1220.8
626,0,nan,0,nan
627,29008,1160.32,15680,1568.0
628,0,nan,0,nan
629,22384,895.36,10336,1033.6
630,20592,823.68,9072,907.2
631,20672,826.88,8992,899.2
632,20704,828.16,8960,896.0
633,0,nan,0,nan
634,19136,765.44,8208,820.8
635,21408,856.32,9024,902.4
636,21936,877.44,9216,921.6
637,20816,832.64,9200,920.0
638,21760,870.4,9440,944.0
639,24960,998.4,11552,1155.2
640,24048,961.92,10896,1089.6
641,26144,1045.76,12704,1270.4
642,30144,1205.76,15136,1513.6
643,37488,1499.52,19920,1992.0
644,38384,1535.36,21376,2137.6
645,29792,1191.68,15376,1537.6
646,0,nan,0,nan
647,25024,1000.96,12528,1252.8
648,21712,868.48,9792,979.2
649,23728,949.12,11728,1172.8
650,0,nan,0,nan
651,23024,920.96,11312,1131.2
652,20064,802.56,8592,859.2
653,21104,844.16,9168,916.8
654,21888,875.52,9696,969.6
655,19936,797.44,8496,849.6
656,0,nan,0,nan
657,18992,759.68,8112,811.2
658,21328,853.12,9408,940.8
659,20832,833.28,9456,945.6
660,21168,846.72,9168,916.8
661,20304,812.16,8768,876.8
662,19280,771.2,8240,824.0
663,19616,784.64,8544,854.4
664,21376,855.04,9424,942.4
665,20944,837.76,8976,897.6
666,21680,867.2,9392,939.2
667,23488,939.52,10368,1036.8
668,22992,919.68,10784,1078.4
669,20352,814.08,9136,913.6
670,21760,870.4,9856,985.6
671,23936,957.44,11936,1193.6
672,22528,901.12,10848,1084.8
673,24032,961.28,12272,1227.2
674,23680,947.2,11856,1185.6
675,19280,771.2,8368,836.8
676,20992,839.68,9376,937.6
677,0,nan,0,nan
678,19936,797.44,8752,875.2
679,19920,796.8,8592,859.2
680,21008,840.32,9168,916.8
681,21616,864.64,9792,979.2
682,21296,851.84,8976,897.6
683,24816,992.64,11008,1100.8
684,28448,1137.92,13840,1384.0
685,20640,825.6,8960,896.0
686,22208,888.32,9856,985.6
687,21648,865.92,9344,934.4
688,19360,774.4,8208,820.8
689,21968,878.72,9312,931.2
690,23600,944.0,11152,1115.2
691,22752,910.08,10480,1048.0
692,23520,940.8,10848,1084.8
693,19984,799.36,8576,857.6
694,18528,741.12,7872,787.2
695,19392,775.68,8384,838.4
696,21984,879.36,9760,976.0
697,23520,940.8,10608,1060.8
698,20384,815.36,8864,886.4
699,19552,782.08,8432,843.2
700,20336,813.44,8720,872.0
701,26624,1064.96,13424,1342.4
