frame,25px_sum,25px_mean,10px_sum,10px_mean
167,13456,538.24,6992,699.2
168,13200,528,6944,694.4
169,10928,437.12,5456,545.6
170,11904,476.16,6160,616
171,12144,485.76,6080,608
172,11456,458.24,5632,563.2
173,12240,489.6,6176,617.6
174,12496,499.84,6272,627.2
175,11408,456.32,5584,558.4
176,11328,453.12,5296,529.6
177,11344,453.76,5232,523.2
178,11824,472.96,5888,588.8
179,12192,487.68,6064,606.4
180,10416,416.64,4544,454.4
181,13888,555.52,7376,737.6
182,14960,598.4,7760,776
183,16192,647.68,9008,900.8
184,0,nan,0,nan
185,0,nan,0,nan
186,15408,616.32,8160,816
187,14496,579.84,7712,771.2
188,13200,528,6736,673.6
189,13408,536.32,6912,691.2
190,13312,532.48,6896,689.6
191,13840,553.6,7392,739.2
192,12912,516.48,6864,686.4
193,13104,524.16,6944,694.4
194,13760,550.4,7376,737.6
195,14112,564.48,7328,732.8
196,12032,481.28,6432,643.2
197,11312,452.48,5488,548.8
198,11568,462.72,5440,544
199,12256,490.24,6016,601.6
200,11456,458.24,5408,540.8
201,11216,448.64,5168,516.8
202,11104,444.16,4992,499.2
203,12512,500.48,6128,612.8
204,12928,517.12,6544,654.4
205,10992,439.68,5344,534.4
206,10496,419.84,5072,507.2
207,12320,492.8,5920,592
208,9728,389.12,4352,435.2
209,12000,480,6000,600
210,12912,516.48,6528,652.8
211,13440,537.6,6960,696
212,13520,540.8,6848,684.8
213,14240,569.6,7200,720
214,14304,572.16,7152,715.2
215,13936,557.44,6640,664
216,14896,595.84,7664,766.4
217,13392,535.68,6720,672
218,12944,517.76,6432,643.2
219,12304,492.16,6064,606.4
220,13648,545.92,7120,712
221,13392,535.68,6880,688
222,11824,472.96,5744,574.4
223,12048,481.92,5856,585.6
224,11024,440.96,4976,497.6
225,11424,456.96,5360,536
226,10544,421.76,4656,465.6
227,10192,407.68,4608,460.8
228,12304,492.16,6208,620.8
229,13904,556.16,7136,713.6
230,13872,554.88,6800,680
231,12384,495.36,6176,617.6
232,14112,564.48,7424,742.4
233,14352,574.08,7936,793.6
234,13664,546.56,7408,740.8
235,14192,567.68,7392,739.2
236,14928,597.12,7664,766.4
237,15760,630.4,8288,828.8
238,13760,550.4,6816,681.6
239,15056,602.24,7760,776
240,15024,600.96,7840,784
241,13328,533.12,6896,689.6
242,13040,521.6,6784,678.4
243,12800,512,6672,667.2
244,12144,485.76,6032,603.2
245,12192,487.68,6064,606.4
246,11312,452.48,5408,540.8
247,10496,419.84,4512,451.2
248,10144,405.76,4496,449.6
249,10592,423.68,4720,472
250,9520,380.8,4144,414.4
251,11184,447.36,4960,496
252,9792,391.68,4288,428.8
253,11376,455.04,5520,552
254,11536,461.44,5120,512
255,11872,474.88,5536,553.6
256,13552,542.08,6688,668.8
257,13552,542.08,7008,700.8
258,13264,530.56,6576,657.6
259,14416,576.64,7488,748.8
260,14096,563.84,7552,755.2
261,13680,547.2,7104,710.4
262,12928,517.12,6624,662.4
263,12016,480.64,6000,600
264,12048,481.92,5984,598.4
265,11984,479.36,5776,577.6
266,12208,488.32,5872,587.2
267,12224,488.96,5824,582.4
268,11424,456.96,5216,521.6
269,11936,477.44,5392,539.2
270,12576,503.04,5744,574.4
271,11952,478.08,5552,555.2
272,11312,452.48,5088,508.8
273,11280,451.2,4992,499.2
274,11360,454.4,4976,497.6
275,10144,405.76,4352,435.2
276,9056,362.24,4032,403.2
277,11168,446.72,5088,508.8
278,13360,534.4,6576,657.6
279,12512,500.48,5984,598.4
280,11760,470.4,5328,532.8
281,10960,438.4,4752,475.2
282,9584,383.36,4208,420.8
283,10128,405.12,4464,446.4
284,11808,472.32,5456,545.6
285,12528,501.12,6064,606.4
286,14064,562.56,7376,737.6
287,12976,519.04,6256,625.6
288,12288,491.52,5552,555.2
289,11232,449.28,4880,488
290,13648,545.92,6176,617.6
291,15328,613.12,7184,718.4
292,13440,537.6,6208,620.8
293,12736,509.44,5824,582.4
294,10976,439.04,4912,491.2
295,10432,417.28,4752,475.2
296,11168,446.72,5136,513.6
297,12320,492.8,5808,580.8
298,13872,554.88,6592,659.2
299,13056,522.24,6352,635.2
300,12464,498.56,5888,588.8
301,14496,579.84,6832,683.2
302,13360,534.4,6320,632
303,15120,604.8,6976,697.6
304,14944,597.76,6912,691.2
305,17200,688,8448,844.8
306,16544,661.76,7936,793.6
307,17920,716.8,8704,870.4
308,17088,683.52,8448,844.8
309,16960,678.4,8560,856
310,20448,817.92,10544,1054.4
311,20112,804.48,10000,1000
312,17408,696.32,8144,814.4
313,17056,682.24,7696,769.6
314,14512,580.48,6544,654.4
315,15856,634.24,7120,712
316,15248,609.92,7136,713.6
317,14992,599.68,7280,728
318,15184,607.36,7136,713.6
319,15344,613.76,7152,715.2
320,15072,602.88,7376,737.6
321,16320,652.8,8416,841.6
322,17040,681.6,8720,872
323,18320,732.8,9872,987.2
324,16944,677.76,8640,864
325,14304,572.16,7168,716.8
326,15120,604.8,7360,736
327,15760,630.4,8128,812.8
328,15568,622.72,7760,776
329,0,nan,0,nan
330,16144,645.76,7712,771.2
331,17024,680.96,7712,771.2
332,17472,698.88,8064,806.4
333,16272,650.88,7776,777.6
334,16176,647.04,7776,777.6
335,16560,662.4,8288,828.8
336,19328,773.12,10512,1051.2
337,19232,769.28,11552,1155.2
338,0,nan,0,nan
339,0,nan,0,nan
340,0,nan,0,nan
341,0,nan,0,nan
342,0,nan,0,nan
343,0,nan,0,nan
344,0,nan,0,nan
345,0,nan,0,nan
346,0,nan,0,nan
347,0,nan,0,nan
348,18528,741.12,10224,1022.4
349,21168,846.72,12240,1224
350,18560,742.4,9984,998.4
351,19184,767.36,9584,958.4
352,17376,695.04,8784,878.4
353,17088,683.52,8656,865.6
354,15856,634.24,8032,803.2
355,14768,590.72,7296,729.6
356,14640,585.6,6992,699.2
357,13728,549.12,6544,654.4
358,13040,521.6,6112,611.2
359,12896,515.84,5920,592
360,12208,488.32,5392,539.2
361,12352,494.08,5440,544
362,11520,460.8,5152,515.2
363,12656,506.24,5856,585.6
364,13280,531.2,6160,616
365,14592,583.68,7072,707.2
366,15008,600.32,7200,720
367,15904,636.16,7616,761.6
368,15392,615.68,7568,756.8
369,15504,620.16,7600,760
370,16080,643.2,7792,779.2
371,16736,669.44,7952,795.2
372,17152,686.08,8192,819.2
373,16848,673.92,8080,808
374,17424,696.96,8064,806.4
375,17632,705.28,8096,809.6
376,21872,874.88,10688,1068.8
377,21728,869.12,10240,1024
378,21200,848,9824,982.4
379,20864,834.56,10080,1008
380,15968,638.72,7568,756.8
381,12656,506.24,5712,571.2
382,12272,490.88,5728,572.8
383,12864,514.56,5712,571.2
384,15136,605.44,6512,651.2
385,15744,629.76,7120,712
386,14880,595.2,6544,654.4
387,15744,629.76,7072,707.2
388,14624,584.96,6576,657.6
389,14080,563.2,6336,633.6
390,14816,592.64,6624,662.4
391,15168,606.72,7072,707.2
392,14672,586.88,6544,654.4
393,15376,615.04,6864,686.4
394,14800,592,6848,684.8
395,13264,530.56,6016,601.6
396,12464,498.56,5488,548.8
397,15440,617.6,6912,691.2
398,17552,702.08,7712,771.2
399,15248,609.92,6752,675.2
400,15760,630.4,7440,744
401,15344,613.76,7104,710.4
402,15856,634.24,7456,745.6
403,16496,659.84,7824,782.4
404,16656,666.24,7920,792
405,15376,615.04,7024,702.4
406,18832,753.28,9264,926.4
407,21472,858.88,11520,1152
408,23680,947.2,13632,1363.2
409,20864,834.56,11264,1126.4
410,20400,816,10944,1094.4
411,19392,775.68,9840,984
412,20448,817.92,10848,1084.8
413,20736,829.44,10960,1096
414,21552,862.08,12048,1204.8
415,0,nan,0,nan
416,0,nan,0,nan
417,23152,926.08,13440,1344
418,21024,840.96,11408,1140.8
419,19264,770.56,9808,980.8
420,19376,775.04,10256,1025.6
421,17152,686.08,8128,812.8
422,18096,723.84,9200,920
423,18112,724.48,9568,956.8
424,18176,727.04,9936,993.6
425,18624,744.96,10480,1048
426,16416,656.64,7792,779.2
427,16416,656.64,8640,864
428,14848,593.92,7024,702.4
429,18192,727.68,9264,926.4
430,18064,722.56,9104,910.4
431,17296,691.84,8928,892.8
432,17792,711.68,9360,936
433,0,nan,0,nan
434,20560,822.4,11552,1155.2
435,22224,888.96,12992,1299.2
436,0,nan,0,nan
437,20432,817.28,10816,1081.6
438,0,nan,0,nan
439,0,nan,0,nan
440,19568,782.72,9648,964.8
441,18640,745.6,9136,913.6
442,19024,760.96,9984,998.4
443,17328,693.12,8416,841.6
444,19152,766.08,10128,1012.8
445,18928,757.12,10336,1033.6
446,18512,740.48,9968,996.8
447,16064,642.56,8384,838.4
448,16992,679.68,9168,916.8
449,0,nan,0,nan
450,15760,630.4,8128,812.8
451,15888,635.52,8288,828.8
452,14944,597.76,7632,763.2
453,13344,533.76,6000,600
454,13824,552.96,6512,651.2
455,14096,563.84,6384,638.4
456,16704,668.16,8688,868.8
457,14832,593.28,6880,688
458,17472,698.88,9296,929.6
459,17232,689.28,8816,881.6
460,17984,719.36,9264,926.4
461,19824,792.96,11024,1102.4
462,0,nan,0,nan
463,0,nan,0,nan
464,19888,795.52,10720,1072
465,17824,712.96,8976,897.6
466,18384,735.36,9088,908.8
467,17968,718.72,8880,888
468,17296,691.84,8848,884.8
469,16256,650.24,8016,801.6
470,15744,629.76,7552,755.2
471,15040,601.6,7552,755.2
472,13680,547.2,6560,656
473,13152,526.08,6496,649.6
474,13632,545.28,6960,696
475,13632,545.28,7008,700.8
476,13824,552.96,6768,676.8
477,13392,535.68,6496,649.6
478,13760,550.4,6656,665.6
479,13072,522.88,6160,616
480,12688,507.52,5648,564.8
481,13824,552.96,6336,633.6
