frame,25px_sum,25px_mean,10px_sum,10px_mean
517,24624,984.96,13360,1336
518,31664,1266.56,18512,1851.2
519,27680,1107.2,14144,1414.4
520,0,nan,0,nan
521,23424,936.96,11712,1171.2
522,0,nan,0,nan
523,0,nan,0,nan
524,0,nan,0,nan
525,25648,1025.92,13568,1356.8
526,22896,915.84,11376,1137.6
527,26736,1069.44,14800,1480
528,21264,850.56,10304,1030.4
529,21088,843.52,10416,1041.6
530,19840,793.6,9328,932.8
531,18320,732.8,8208,820.8
532,16816,672.64,7440,744
533,17552,702.08,7856,785.6
534,16720,668.8,7504,750.4
535,20528,821.12,9856,985.6
536,20096,803.84,9456,945.6
537,19952,798.08,9200,920
538,21600,864,10448,1044.8
539,18800,752,9008,900.8
540,15984,639.36,7936,793.6
541,16672,666.88,7504,750.4
542,17952,718.08,8272,827.2
543,17200,688,7488,748.8
544,18736,749.44,8384,838.4
545,18816,752.64,8384,838.4
546,19424,776.96,9088,908.8
547,19088,763.52,8768,876.8
548,19984,799.36,9520,952
549,20576,823.04,10096,1009.6
550,21360,854.4,10720,1072
551,22016,880.64,11424,1142.4
552,23056,922.24,11552,1155.2
553,23680,947.2,12832,1283.2
554,21200,848,9760,976
555,0,nan,0,nan
556,22256,890.24,12224,1222.4
557,22352,894.08,12048,1204.8
558,21296,851.84,10944,1094.4
559,18384,735.36,9104,910.4
560,17632,705.28,8448,844.8
561,17216,688.64,8352,835.2
562,17120,684.8,8192,819.2
563,16384,655.36,7776,777.6
564,16304,652.16,7280,728
565,17072,682.88,7760,776
566,18352,734.08,8672,867.2
567,18160,726.4,8400,840
568,18432,737.28,8800,880
569,19136,765.44,9168,916.8
570,17344,693.76,8064,806.4
571,16576,663.04,7696,769.6
572,18800,752,8448,844.8
573,16928,677.12,7984,798.4
574,15984,639.36,7408,740.8
575,16112,644.48,7888,788.8
576,17072,682.88,8048,804.8
577,17168,686.72,7808,780.8
578,17360,694.4,7792,779.2
579,17744,709.76,8208,820.8
580,18144,725.76,8176,817.6
581,19584,783.36,9264,926.4
582,20768,830.72,9968,996.8
583,19392,775.68,9264,926.4
584,17824,712.96,8272,827.2
585,20560,822.4,10464,1046.4
586,19392,775.68,9168,916.8
587,19952,798.08,9680,968
588,20304,812.16,10064,1006.4
589,20416,816.64,9888,988.8
590,22288,891.52,11232,1123.2
591,21808,872.32,10720,1072
592,20560,822.4,9232,923.2
593,15904,636.16,7008,700.8
594,19744,789.76,10000,1000
595,16848,673.92,8080,808
596,16416,656.64,7568,756.8
597,16432,657.28,7552,755.2
598,17024,680.96,7984,798.4
599,17296,691.84,8128,812.8
600,17872,714.88,8416,841.6
601,16784,671.36,7872,787.2
602,18816,752.64,8896,889.6
603,20144,805.76,9040,904
604,17920,716.8,8512,851.2
605,15808,632.32,7280,728
606,16432,657.28,7616,761.6
607,16480,659.2,7648,764.8
608,15952,638.08,7392,739.2
609,16672,666.88,7680,768
610,17696,707.84,8048,804.8
611,18048,721.92,8176,817.6
612,19936,797.44,8992,899.2
613,19824,792.96,9136,913.6
614,20544,821.76,9712,971.2
615,21456,858.24,10176,1017.6
616,18176,727.04,8352,835.2
617,17856,714.24,8176,817.6
618,19136,765.44,9040,904
619,18624,744.96,8784,878.4
620,18848,753.92,9152,915.2
621,18016,720.64,8576,857.6
622,16288,651.52,8240,824
623,16336,653.44,7536,753.6
624,16464,658.56,7696,769.6
625,15744,629.76,7312,731.2
626,15680,627.2,7024,702.4
627,16336,653.44,7680,768
628,17984,719.36,8496,849.6
629,16128,645.12,7504,750.4
630,14624,584.96,6816,681.6
631,16544,661.76,7632,763.2
632,15776,631.04,7216,721.6
633,15984,639.36,7216,721.6
634,15520,620.8,6848,684.8
635,15328,613.12,6784,678.4
636,14608,584.32,6416,641.6
637,14064,562.56,6256,625.6
638,15728,629.12,6960,696
639,15104,604.16,6800,680
640,16288,651.52,7264,726.4
641,16560,662.4,7376,737.6
642,17392,695.68,8016,801.6
643,17520,700.8,7776,777.6
644,17296,691.84,7920,792
645,17296,691.84,7824,782.4
646,16976,679.04,7664,766.4
647,17504,700.16,8160,816
648,17568,702.72,8288,828.8
649,17312,692.48,8448,844.8
650,15472,618.88,7136,713.6
651,16240,649.6,7712,771.2
652,17344,693.76,8240,824
653,16320,652.8,7584,758.4
654,14352,574.08,6688,668.8
655,14416,576.64,6432,643.2
656,15200,608,7072,707.2
657,14576,583.04,6368,636.8
658,17648,705.92,8016,801.6
659,19200,768,9232,923.2
660,19248,769.92,9152,915.2
661,15632,625.28,7040,704
662,15936,637.44,7088,708.8
663,15856,634.24,7520,752
664,16128,645.12,7808,780.8
665,16448,657.92,7840,784
666,15936,637.44,7760,776
667,16416,656.64,8128,812.8
668,15232,609.28,7344,734.4
669,16352,654.08,7696,769.6
670,16144,645.76,7392,739.2
671,15664,626.56,7232,723.2
672,16048,641.92,7504,750.4
673,16032,641.28,7440,744
674,17376,695.04,8112,811.2
675,17680,707.2,8720,872
676,17664,706.56,8784,878.4
677,18192,727.68,8896,889.6
678,18736,749.44,9168,916.8
679,16352,654.08,7296,729.6
680,0,nan,0,nan
681,18752,750.08,8880,888
682,19216,768.64,9712,971.2
683,18928,757.12,9664,966.4
684,18752,750.08,9872,987.2
685,16848,673.92,8464,846.4
686,16304,652.16,7760,776
687,19824,792.96,10080,1008
688,20320,812.8,9856,985.6
689,21632,865.28,10656,1065.6
690,20224,808.96,10320,1032
691,13632,545.28,6192,619.2
692,13728,549.12,6416,641.6
693,13760,550.4,6176,617.6
694,16032,641.28,7056,705.6
695,17296,691.84,8864,886.4
696,17360,694.4,8416,841.6
697,15488,619.52,6992,699.2
698,15840,633.6,7200,720
699,15776,631.04,7072,707.2
700,15888,635.52,7408,740.8
701,16224,648.96,7664,766.4
702,16816,672.64,7888,788.8
703,16160,646.4,7472,747.2
704,16096,643.84,7408,740.8
705,16608,664.32,7680,768
706,18096,723.84,8656,865.6
707,17536,701.44,8288,828.8
708,16800,672,8080,808
709,15904,636.16,7104,710.4
710,18000,720,9056,905.6
711,14784,591.36,7168,716.8
712,15328,613.12,7072,707.2
713,0,nan,0,nan
714,15520,620.8,7472,747.2
715,15872,634.88,7536,753.6
716,16352,654.08,7856,785.6
717,16880,675.2,7840,784
718,19040,761.6,9360,936
719,19296,771.84,9408,940.8
720,19104,764.16,9216,921.6
721,16192,647.68,7440,744
722,16032,641.28,7152,715.2
723,16832,673.28,7824,782.4
724,16368,654.72,7568,756.8
725,17664,706.56,8512,851.2
726,19648,785.92,9872,987.2
727,20704,828.16,10640,1064
728,15680,627.2,7280,728
729,17040,681.6,8288,828.8
730,16768,670.72,8320,832
731,16752,670.08,7568,756.8
732,19232,769.28,9104,910.4
733,15024,600.96,7200,720
734,15120,604.8,7184,718.4
735,16128,645.12,7360,736
736,17200,688,7984,798.4
737,18768,750.72,8880,888
738,20208,808.32,10048,1004.8
739,20192,807.68,9616,961.6
740,18896,755.84,8576,857.6
741,19168,766.72,9184,918.4
742,17376,695.04,7856,785.6
743,15584,623.36,7056,705.6
744,16720,668.8,7760,776
745,16800,672,7712,771.2
746,17648,705.92,8272,827.2
747,19648,785.92,9152,915.2
748,17536,701.44,7952,795.2
749,19344,773.76,8848,884.8
750,19296,771.84,8784,878.4
751,18144,725.76,8480,848
752,0,nan,0,nan
753,19792,791.68,9312,931.2
754,20112,804.48,9264,926.4
755,18032,721.28,8208,820.8
756,19488,779.52,8640,864
757,20608,824.32,9280,928
758,21648,865.92,9872,987.2
759,20816,832.64,9840,984
760,20272,810.88,9792,979.2
761,18512,740.48,8736,873.6
762,17264,690.56,8112,811.2
763,17376,695.04,7856,785.6
764,16688,667.52,7696,769.6
765,17328,693.12,7952,795.2
766,15552,622.08,7136,713.6
767,18496,739.84,9024,902.4
768,18128,725.12,8400,840
769,17456,698.24,8080,808
770,19568,782.72,9680,968
771,15232,609.28,7040,704
772,16848,673.92,7968,796.8
773,17104,684.16,8208,820.8
774,16512,660.48,7728,772.8
775,16768,670.72,7744,774.4
776,17648,705.92,8368,836.8
777,18720,748.8,8752,875.2
778,19424,776.96,8720,872
779,20880,835.2,10096,1009.6
780,17216,688.64,7856,785.6
781,15232,609.28,6848,684.8
782,15216,608.64,6944,694.4
783,15136,605.44,7040,704
784,16448,657.92,7488,748.8
785,18160,726.4,8320,832
786,17184,687.36,8480,848
787,19696,787.84,9440,944
788,19312,772.48,9120,912
789,16064,642.56,7488,748.8
790,16384,655.36,7680,768
791,16656,666.24,7440,744
792,18000,720,8224,822.4
793,19024,760.96,8864,886.4
794,19008,760.32,8864,886.4
795,19408,776.32,9120,912
796,20640,825.6,9168,916.8
797,23344,933.76,11264,1126.4
798,24064,962.56,11760,1176
799,25792,1031.68,13344,1334.4
800,20768,830.72,9392,939.2
801,22688,907.52,11472,1147.2
802,21456,858.24,11008,1100.8
803,18880,755.2,9088,908.8
804,18768,750.72,8656,865.6
805,15824,632.96,7584,758.4
806,17360,694.4,8256,825.6
807,18304,732.16,8944,894.4
808,17120,684.8,7888,788.8
809,18768,750.72,8816,881.6
810,21376,855.04,11104,1110.4
811,20896,835.84,9728,972.8
812,23648,945.92,12656,1265.6
813,0,nan,0,nan
814,17520,700.8,8208,820.8
815,16608,664.32,8096,809.6
816,19600,784,10160,1016
817,19760,790.4,10448,1044.8
818,18000,720,8880,888
819,17664,706.56,8832,883.2
820,0,nan,0,nan
821,28512,1140.48,17632,1763.2
822,0,nan,0,nan
823,0,nan,0,nan
824,0,nan,0,nan
825,21616,864.64,11312,1131.2
826,21664,866.56,10752,1075.2
827,0,nan,0,nan
828,0,nan,0,nan
829,18496,739.84,8576,857.6
830,17440,697.6,8048,804.8
831,17936,717.44,8432,843.2
832,0,nan,0,nan
833,0,nan,0,nan
834,0,nan,0,nan
835,0,nan,0,nan
836,0,nan,0,nan
837,38208,1528.32,24432,2443.2
838,0,nan,0,nan
839,33776,1351.04,20928,2092.8
840,0,nan,0,nan
841,0,nan,0,nan
842,27632,1105.28,14864,1486.4
843,18096,723.84,8512,851.2
844,17888,715.52,8768,876.8
845,20096,803.84,11072,1107.2
846,0,nan,0,nan
847,21712,868.48,11424,1142.4
848,19600,784,9104,910.4
849,22320,892.8,10528,1052.8
850,27312,1092.48,14192,1419.2
851,31312,1252.48,19136,1913.6
852,0,nan,0,nan
853,0,nan,0,nan
854,21152,846.08,11072,1107.2
855,0,nan,0,nan
856,20800,832,10416,1041.6
857,0,nan,0,nan
858,0,nan,0,nan
859,0,nan,0,nan
860,0,nan,0,nan
861,0,nan,0,nan
862,20800,832,11088,1108.8
863,0,nan,0,nan
864,20928,837.12,10624,1062.4
865,22288,891.52,11472,1147.2
866,24128,965.12,13248,1324.8
867,21104,844.16,10384,1038.4
868,22176,887.04,11424,1142.4
869,18160,726.4,8624,862.4
870,17808,712.32,8576,857.6
871,17488,699.52,8496,849.6
872,19648,785.92,10192,1019.2
873,0,nan,0,nan
874,0,nan,0,nan
875,0,nan,0,nan
876,0,nan,0,nan
