RFP_raw,GCaMP_raw
39616,24752
37872,24240
34768,22592
37792,23120
40800,20928
38032,23120
36624,23024
30256,23168
27360,20064
24656,18192
23344,18688
23552,19232
23952,20368
22848,18864
15488,18112
25536,19744
26704,19472
24576,22528
25104,21424
27680,22032
28960,20896
28528,20192
33696,19264
29488,19552
30496,19392
30816,19840
34560,21072
34960,20624
,21008
31152,20624
34192,19344
41296,23920
41168,21920
34432,19152
31888,19552
31264,17440
26416,16944
23616,17840
22064,17600
23680,17664
21840,18896
25616,17808
24208,18992
23472,18992
26000,20608
25856,21104
24160,20624
28272,19968
25808,21904
25088,21360
24736,19648
26880,21264
24032,21056
24816,20944
24816,19520
25456,20768
23760,19232
23792,20224
25088,19056
26288,19248
26304,21520
24464,20528
24816,19648
24320,20720
24512,19168
22816,19424
,19632
23680,21568
24096,21104
26656,22656
29840,22784
25456,19808
28208,21552
34096,20656
29248,18304
27232,19040
28816,19456
27264,
26496,
24192,20800
24464,
23568,18832
23616,
23888,
22816,
29568,17968
31552,18896
29776,18096
29440,19104
31472,19040
38016,18320
39232,21344
37440,20000
30752,19472
26208,17296
21920,
,4752
,4992
,15088
14304,5104
14384,5088
,4896
,15248
15280,16064
,17904
22704,17504
,18688
29536,19408
29344,20944
26112,22416
27920,20464
29088,19232
28960,20192
28144,18448
30368,18096
34560,17504
33216,17024
30560,17088
35536,18784
38272,17824
36016,18528
42176,17264
45168,18256
34720,17040
25376,16896
23776,15968
23504,16928
23520,17920
24704,17680
22224,16032
22384,17536
29472,20272
35648,20720
34048,20304
36688,22048
32688,21824
40336,22336
39664,22112
34896,21728
37760,19696
30000,19904
32912,20944
35712,21120
33232,21664
30128,20192
,18944
33088,20032
32560,20272
33472,20400
33648,21344
33168,18016
28576,19424
27504,18896
24736,17632
29936,19008
31152,18384
32320,20832
36432,21392
40928,19920
34208,18880
44880,19248
43328,19680
33584,17040
30192,17376
30368,18064
28784,18496
29056,18816
30048,19072
26832,18320
25232,17168
24768,17504
33888,18464
35856,17872
33200,19072
36640,17456
30416,17360
35680,17184
38784,17664
44512,18880
49936,19456
46832,19088
42448,16928
36448,17472
29920,16288
29264,17536
38368,20240
33632,22864
33728,18544
28000,18832
32096,18288
32288,16320
29136,18704
30320,18944
34704,17952
33520,19872
32288,19936
31808,19424
29088,20288
28208,18928
27424,18208
,17312
26976,16736
28880,17408
32144,19136
41536,16736
42112,17408
39360,19440
38896,16464
41984,15984
39792,18240
37664,17344
40128,18320
35568,18256
32128,16752
25856,16016
25488,15616
24768,15696
26288,17472
22192,
22960,15824
29568,16160
26848,15824
31024,18800
39152,19440
26512,17104
30768,16976
28128,16512
28192,16736
27760,16784
28272,16976
26592,17344
24992,17216
26416,16224
27888,16192
29456,16592
34192,18672
33104,17120
34848,16208
35568,16208
38080,16256
36432,16288
34688,16240
32736,16080
37712,17072
46880,18304
44160,17248
39200,15328
25616,14800
30736,17408
37008,19280
38704,18528
32128,19584
26336,16144
15312,14496
24064,14496
25472,16272
25552,16672
25568,16544
32416,17184
41120,16752
37008,16672
42176,16832
44672,17376
47552,17312
37552,15072
32352,14640
34160,16416
39088,17216
40992,17472
41728,17136
35952,17696
34224,16064
33696,14992
31072,15376
,15472
,14944
24896,15696
25760,15952
26176,15552
26512,16672
31216,14976
22624,15424
24720,18032
31584,17392
31552,17344
29664,16784
31648,15632
29984,17888
28400,16704
31792,16160
29760,16032
28208,17472
29776,16592
34016,16000
31600,18000
30608,16080
33680,14928
34432,14640
31232,15168
32816,16016
38592,16304
41072,16336
42384,17328
34544,15968
34768,15408
30896,14928
28896,15024
25744,15120
28944,15040
30672,16032
27808,16656
28848,16832
32976,17856
27200,15712
31232,18192
39408,20096
43008,19024
41568,17888
41296,18400
34992,18176
39344,16048
38320,18768
27792,19008
28816,16512
30736,19920
27344,18368
29872,17072
31776,16960
28608,
30864,16784
34496,17440
33264,18416
33552,18064
35872,17248
31648,16240
28112,16416
27376,15264
25728,15792
24432,15712
23456,15664
23168,
25888,17184
23776,16608
29568,16672
24752,15632
29808,17072
31536,17056
38816,16704
38016,17232
30960,16848
29504,15104
26448,15696
23984,17616
25552,16784
28096,16272
24672,17200
26224,16464
26768,15120
26864,15232
30976,17248
36336,15104
34848,15792
33888,14976
32416,15168
33648,15008
27664,15632
28512,15568
26928,
35568,17712
32176,15024
27216,15264
25776,13728
29664,15536
39328,19104
31712,18720
24768,16544
24096,14128
23216,14336
24880,15872
24224,14528
30256,13184
,13200
32736,13184
32368,14512
29440,14800
28096,15680
37312,18032
48064,20224
45952,19376
38544,18112
46352,20896
45696,18576
41712,17792
,16592
36224,15968
27568,14208
31488,13520
25520,14032
23968,15008
23088,14416
22944,15264
22864,16096
22688,15792
21088,13040
21312,15088
24864,16432
24480,15936
24096,16464
23840,15440
24912,15632
25264,15552
23504,15488
22944,15200
22848,15168
26608,15424
26864,16864
27152,16480
27344,15504
29120,15344
30976,15632
31968,17904
41088,17264
39760,16752
38464,17904
,17552
41968,18384
43760,18832
37792,18864
31360,19584
38112,18192
35376,18288
34880,16592
33360,16832
27520,16576
33072,15648
28976,15440
26080,15232
23440,15360
24784,17984
25120,18704
25920,19200
26464,16624
24192,14112
21184,12688
22720,14272
24240,15728
28784,17456
33792,17168
36912,
29088,14432
28736,15344
29408,15104
31600,14112
27968,16368
26496,16448
,15952
36800,17136
,17712
31072,16272
32992,14512
,15424
25488,15104
28976,13792
,14176
28544,13472
30208,15376
27264,14992
29072,14768
28576,15936
25792,16480
25584,16752
22976,14752
23760,17104
27520,15072
25168,16928
23472,15904
26368,14128
25952,15616
24096,17664
26800,15824
30688,16944
27616,17072
35360,
39968,14464
34736,13344
38768,11952
36352,10144
33456,9040
32416,8016
29168,8432
28256,9008
32288,8848
32176,9504
32416,9440
34448,10384
36048,10912
45184,12608
49696,13120
39568,12176
29232,11088
27504,10224
27568,9904
33040,10656
,10432
25152,9280
25168,
21648,
21200,
,5376
,5712
,4960
,4560
,3792
,
,2896
,
,
,
,
,3664
,
,4128
,4224
,5040
19504,6000
22624,7344
24976,
31600,8160
28864,
27168,7824
26064,7328
24336,7168
23120,7040
24704,6416
23488,6368
21232,6608
23728,
24928,
24656,7680
22848,
24176,8320
24944,9280
24736,10224
,11072
26400,11968
,12400
27104,13088
29600,12864
36736,13152
30176,12512
31392,13200
30608,12544
36880,13696
35600,13328
27984,12352
30848,13696
26496,13888
24880,13008
,12800
22912,14160
21440,13360
22880,13552
26320,14176
28448,14640
25824,14592
32176,15632
24160,14256
28384,13328
26064,14736
26096,14480
31392,14608
29872,15072
30992,15936
34432,15552
31344,15152
33712,14576
31488,14176
34464,14640
36288,15184
39312,14896
43328,14576
44512,15600
44880,13952
46256,15760
38272,14016
37200,14272
33008,13456
29408,12400
25696,12736
24656,13040
26384,15088
27968,14400
29616,14832
28480,12576
35696,14896
42112,15136
34304,14800
37744,14400
36128,14176
34048,14096
28016,14480
31056,14096
32016,14624
30784,14656
36368,14048
33232,
33872,14672
35792,13376
33376,13696
31440,14528
43040,14416
44512,14608
47952,14496
46896,14512
45856,14944
45216,13888
48464,14848
49072,14336
42464,13440
35008,13952
27232,13920
31456,13696
32672,14384
35456,15904
28448,14976
23936,13760
29264,14144
34784,15584
36192,14928
41312,15568
38944,14384
39760,15712
37792,14576
37888,14096
37536,12672
36784,12352
40272,11760
38240,12272
38080,11792
38800,12144
,11920
,11904
41664,11904
38848,11248
42000,12000
43600,11536
46160,12240
43808,12224
49616,12528
46816,11872
38944,11776
37392,10592
30608,11056
35024,10704
34544,11504
37168,11728
38752,11248
33264,11200
35440,12704
36256,13408
29504,14432
42640,14992
40160,13760
38208,14464
35168,13760
33056,12400
27504,12592
28560,12864
25968,13664
28368,13664
27952,12976
29456,13280
26640,12816
29568,12832
31776,13792
34800,13984
36448,14048
41536,12288
35904,12768
31104,11584
24800,10320
25920,11792
29152,13232
34000,13104
29328,10592
26832,12592
26704,10496
25904,12960
32384,13392
32096,13232
39296,15296
38192,15296
42624,14448
39040,14768
40032,15568
42560,12896
38160,14464
33232,13824
37904,13376
36368,12656
35632,13792
30688,13424
34960,12544
34848,13248
32464,13312
34704,13840
38736,12640
36688,13824
44912,12816
42400,12624
41728,11904
38000,10192
34512,10112
34704,10784
29040,11680
38944,12960
46672,12096
30992,11872
35152,11888
30240,12608
33136,12672
27008,14656
30352,13504
23152,11872
22112,11936
32000,13168
35712,13568
35632,13184
37392,12512
37072,13632
41712,12560
35872,12624
35936,12752
38752,13104
29696,12672
35120,12112
32992,12080
31264,12272
32976,11664
37520,12176
34912,12256
39568,11840
40672,12480
41152,12000
42528,12400
44688,12048
42432,11152
32624,10640
35248,11424
36176,11184
42016,11152
38384,10912
34656,11504
31744,12000
35264,11280
36896,12352
33136,12944
34720,13280
24000,10304
42544,12320
42384,11408
35280,11280
32624,11136
30816,11824
29008,12864
31728,11264
34960,12496
37584,12288
36880,11296
34688,10880
30016,10592
28784,10416
29424,10512
,10496
,11056
32752,11120
26768,10864
30032,10832
31664,10976
36400,11216
40896,10576
41664,10736
39024,11152
39568,10576
43936,11168
41696,11696
39920,14048
34416,13344
33136,12800
25104,12016
30976,11760
32016,12688
37440,15744
35248,15536
44512,16048
34848,14752
36816,13600
34816,14032
45248,15552
40400,12448
32112,12336
29056,11536
24176,11808
25504,12112
25104,
24544,
22880,12256
22528,12224
22240,12160
24336,12832
24048,11840
25136,13152
27200,12096
24016,12480
28096,13920
30096,14880
29728,14176
27040,14064
28048,14176
28432,14032
32416,15808
34720,16816
36752,16160
36624,14560
34048,15136
27952,15488
46288,15872
50896,16432
39760,15760
29072,13728
25744,14160
23968,
24496,11072
24192,11168
24608,11360
25056,12512
23808,11760
23056,12240
23168,13776
26176,13424
38752,15664
,15840
47584,
52224,16512
48864,14960
39008,14096
25760,11312
26144,12224
23584,12608
29616,13136
30768,14080
30800,13200
34896,12672
40128,14096
39200,14304
41568,14832
34880,9696
23328,11040
26096,11776
26272,11632
27728,12112
28992,12448
36368,12448
29664,12800
29664,13136
31856,12944
28224,12320
24640,12240
23856,9648
22512,11120
,12528
23184,13040
28512,13568
23808,12928
24176,12240
24272,12336
25360,12848
24640,13952
30720,14080
32848,13616
34080,14144
37184,14464
33296,13184
26640,12752
25920,10064
23216,10800
22432,10800
23136,10528
22432,11472
23088,10736
23344,11072
23216,11616
23776,11504
25936,12736
28608,12512
29216,12416
27328,13920
30320,13312
31760,12528
29344,12400
28688,12080
30048,13024
29376,12400
31568,12400
32208,12304
27552,12384
30976,12768
25264,11584
22832,11808
23328,11872
23856,13744
26320,13744
23840,14848
27344,13968
30448,14848
24144,13024
28016,13792
39072,14768
36048,14160
34048,12096
35552,14080
30096,13600
38032,14512
39680,14992
41776,15136
35456,12560
31216,12080
25168,13392
27616,13008
25968,12560
22544,11360
20512,11616
21136,12352
25088,13152
24624,13968
27472,12864
23872,13472
24320,12880
22208,13136
,13696
22912,13264
23776,13728
26480,15520
33040,17088
36096,16512
31888,16752
34880,16000
44048,18944
40800,16768
,16080
37600,15920
36304,15936
,16656
37360,16704
38160,16208
33664,16256
32736,16896
33632,17040
32416,18000
38384,19344
37072,16160
24912,17328
24704,21248
42304,
48336,24544
49920,22640
44720,18816
37232,23216
32960,20080
31648,16704
30064,16288
26416,15344
30384,16240
30752,15888
27600,14624
25504,13952
33200,16976
42720,17552
36208,16352
35040,19808
47584,19760
48992,19056
47616,18800
46336,17456
39344,19760
48256,18304
56656,19056
51264,18880
46128,18800
41856,18688
37408,17680
38976,17888
36048,16176
33760,16096
25856,15232
33184,16368
37056,16880
35200,14928
32048,16144
24000,13248
32000,16544
36272,16352
41936,18368
51120,20096
56240,18624
49824,19264
49792,19888
44496,20704
44976,18928
42624,19472
40288,19712
42048,20016
40528,18624
40032,18816
34336,16800
33152,14928
31264,15072
25696,14080
27104,15056
29824,14624
24528,12880
23232,13856
23072,12768
23392,13824
26496,14944
32448,14224
35280,14400
36640,13872
33056,14528
28496,14400
27440,13952
27008,14176
23232,14224
24432,14160
25136,14944
24960,14352
25008,14480
28112,15728
26864,16816
25040,14528
25648,15472
28608,14720
28224,14912
26400,14800
25888,14160
27152,16208
27936,15264
29056,14624
31504,14112
29488,14000
27472,13616
26112,13872
23248,12288
24080,13008
24112,12672
28928,12480
28432,13792
33120,13488
29216,13456
,13952
26720,14400
