frame,25px_sum,25px_mean,10px_sum,10px_mean
118,14064,562.56,7280,728.0
119,14464,578.56,7968,796.8
120,14416,576.64,7520,752.0
121,14160,566.4,7904,790.4
122,13840,553.6,7312,731.2
123,13216,528.64,6288,628.8
124,14752,590.08,8272,827.2
125,14000,560.0,7456,745.6
126,14048,561.92,7824,782.4
127,13760,550.4,7536,753.6
128,13744,549.76,7920,792.0
129,13728,549.12,7696,769.6
130,13296,531.84,7184,718.4
131,12720,508.8,6752,675.2
132,15616,624.64,8352,835.2
133,14928,597.12,8368,836.8
134,13632,545.28,7152,715.2
135,14784,591.36,8272,827.2
136,14032,561.28,7424,742.4
137,13376,535.04,7584,758.4
138,13280,531.2,7392,739.2
139,12128,485.12,6464,646.4
140,12672,506.88,7088,708.8
141,13360,534.4,7392,739.2
142,13232,529.28,7024,702.4
143,14304,572.16,7904,790.4
144,14096,563.84,7360,736.0
145,13264,530.56,6768,676.8
146,13232,529.28,6960,696.0
147,14720,588.8,8000,800.0
148,12944,517.76,7072,707.2
149,0,nan,0,nan
150,12384,495.36,6800,680.0
151,12528,501.12,6656,665.6
152,11584,463.36,5600,560.0
153,10912,436.48,5168,516.8
154,10880,435.2,5120,512.0
155,10512,420.48,4944,494.4
156,12416,496.64,6528,652.8
157,12160,486.4,6192,619.2
158,11600,464.0,5824,582.4
159,12320,492.8,6320,632.0
160,12064,482.56,6400,640.0
161,12736,509.44,7008,700.8
162,0,nan,0,nan
163,12480,499.2,6864,686.4
164,12480,499.2,6720,672.0
165,11872,474.88,6416,641.6
166,12192,487.68,6352,635.2
167,10896,435.84,5472,547.2
168,11680,467.2,5792,579.2
169,12128,485.12,6096,609.6
170,11696,467.84,5680,568.0
171,12128,485.12,6384,638.4
172,11968,478.72,6240,624.0
173,12624,504.96,6000,600.0
174,12736,509.44,6880,688.0
175,14144,565.76,8368,836.8
176,12144,485.76,6768,676.8
177,11712,468.48,6384,638.4
178,11136,445.44,5488,548.8
179,10832,433.28,5680,568.0
180,10608,424.32,5360,536.0
181,10960,438.4,5536,553.6
182,11952,478.08,6528,652.8
183,11408,456.32,6368,636.8
184,12208,488.32,6912,691.2
185,12816,512.64,6784,678.4
186,14224,568.96,7520,752.0
187,13408,536.32,6720,672.0
188,13840,553.6,7008,700.8
189,13808,552.32,7280,728.0
190,13136,525.44,6864,686.4
191,12176,487.04,6112,611.2
192,13264,530.56,7296,729.6
193,13600,544.0,7600,760.0
194,13520,540.8,7584,758.4
195,12400,496.0,6640,664.0
196,13264,530.56,7376,737.6
197,0,nan,0,nan
198,12240,489.6,6768,676.8
199,12368,494.72,6720,672.0
200,12624,504.96,6944,694.4
201,12304,492.16,6656,665.6
202,12352,494.08,6256,625.6
203,13312,532.48,6832,683.2
204,12688,507.52,6960,696.0
205,11072,442.88,5872,587.2
206,12512,500.48,6912,691.2
207,13040,521.6,7360,736.0
208,13472,538.88,7104,710.4
209,14672,586.88,7872,787.2
210,13472,538.88,6784,678.4
211,14480,579.2,7440,744.0
212,12976,519.04,6272,627.2
213,11088,443.52,4816,481.6
214,11968,478.72,5952,595.2
215,11472,458.88,5552,555.2
216,11184,447.36,5488,548.8
217,11328,453.12,5344,534.4
218,11264,450.56,5600,560.0
219,10640,425.6,5168,516.8
220,10560,422.4,5456,545.6
221,11088,443.52,5712,571.2
222,10784,431.36,5424,542.4
223,10816,432.64,5376,537.6
224,10640,425.6,4896,489.6
225,10800,432.0,5248,524.8
226,10976,439.04,5312,531.2
227,10800,432.0,4992,499.2
228,11616,464.64,5872,587.2
229,11568,462.72,5680,568.0
230,11744,469.76,5728,572.8
231,10992,439.68,5152,515.2
232,10704,428.16,4832,483.2
233,10288,411.52,4640,464.0
234,10352,414.08,4544,454.4
235,11488,459.52,5312,531.2
236,12784,511.36,6032,603.2
237,11792,471.68,6064,606.4
238,10528,421.12,4928,492.8
239,10752,430.08,5008,500.8
240,10048,401.92,4496,449.6
241,10976,439.04,4848,484.8
242,12208,488.32,5984,598.4
243,13344,533.76,6960,696.0
244,13360,534.4,6448,644.8
245,13104,524.16,6208,620.8
246,12384,495.36,5936,593.6
247,11760,470.4,5280,528.0
248,12304,492.16,5968,596.8
249,14480,579.2,7552,755.2
250,14368,574.72,7200,720.0
251,12128,485.12,6128,612.8
252,9248,369.92,4096,409.6
253,13216,528.64,6528,652.8
254,14368,574.72,7488,748.8
255,14416,576.64,8192,819.2
256,13296,531.84,6912,691.2
257,13744,549.76,7680,768.0
258,14128,565.12,7376,737.6
259,12048,481.92,5712,571.2
260,11344,453.76,4992,499.2
261,10544,421.76,4528,452.8
262,11760,470.4,5088,508.8
263,11920,476.8,5184,518.4
264,11824,472.96,5488,548.8
265,12064,482.56,5840,584.0
266,11664,466.56,5504,550.4
267,10960,438.4,5200,520.0
268,12976,519.04,6064,606.4
269,12512,500.48,5488,548.8
270,13280,531.2,6096,609.6
271,12096,483.84,5552,555.2
272,12368,494.72,5904,590.4
273,12064,482.56,5616,561.6
274,12480,499.2,5936,593.6
275,11840,473.6,5488,548.8
276,11696,467.84,5392,539.2
277,12816,512.64,5888,588.8
278,11072,442.88,5248,524.8
279,11056,442.24,5312,531.2
280,10240,409.6,4672,467.2
281,10400,416.0,4592,459.2
282,10320,412.8,4512,451.2
283,9872,394.88,4480,448.0
284,9312,372.48,4096,409.6
285,9264,370.56,4432,443.2
286,11344,453.76,5600,560.0
287,11808,472.32,5744,574.4
288,11904,476.16,5744,574.4
289,11616,464.64,5424,542.4
290,9904,396.16,4864,486.4
291,11888,475.52,5664,566.4
292,11792,471.68,5360,536.0
293,12400,496.0,5536,553.6
294,14224,568.96,7952,795.2
295,13472,538.88,6816,681.6
296,13024,520.96,6640,664.0
297,12832,513.28,6816,681.6
298,12736,509.44,6704,670.4
299,11984,479.36,5840,584.0
300,12128,485.12,6320,632.0
301,12288,491.52,6480,648.0
302,10800,432.0,4880,488.0
303,9456,378.24,4272,427.2
304,9216,368.64,4224,422.4
305,8592,343.68,3728,372.8
306,8640,345.6,3808,380.8
307,9360,374.4,4384,438.4
308,10096,403.84,4640,464.0
309,9504,380.16,4256,425.6
310,9312,372.48,4528,452.8
311,10384,415.36,5232,523.2
312,11712,468.48,5584,558.4
313,11408,456.32,5280,528.0
314,11088,443.52,5344,534.4
315,11392,455.68,5232,523.2
316,11424,456.96,4976,497.6
317,11136,445.44,4960,496.0
318,11360,454.4,5056,505.6
319,10832,433.28,4912,491.2
320,12704,508.16,6112,611.2
321,10992,439.68,4832,483.2
322,12608,504.32,5712,571.2
323,11712,468.48,6112,611.2
324,8416,336.64,4368,436.8
325,10688,427.52,5936,593.6
326,7904,316.16,3856,385.6
327,11456,458.24,6400,640.0
328,11040,441.6,5984,598.4
329,9664,386.56,5312,531.2
330,8320,332.8,3888,388.8
331,7584,303.36,3360,336.0
332,7552,302.08,3408,340.8
333,11904,476.16,6480,648.0
334,12736,509.44,7104,710.4
335,12288,491.52,6512,651.2
336,12144,485.76,6208,620.8
337,11856,474.24,6112,611.2
338,11104,444.16,5536,553.6
339,12176,487.04,6192,619.2
340,10880,435.2,5504,550.4
341,11936,477.44,6624,662.4
342,11632,465.28,6480,648.0
343,11712,468.48,6624,662.4
344,11424,456.96,6384,638.4
345,11296,451.84,6400,640.0
346,11360,454.4,6432,643.2
347,0,nan,0,nan
348,10448,417.92,5280,528.0
349,11088,443.52,5648,564.8
350,12992,519.68,6784,678.4
351,13504,540.16,7824,782.4
352,7152,286.08,3296,329.6
353,11408,456.32,6256,625.6
354,8496,339.84,3984,398.4
355,11296,451.84,6192,619.2
356,12000,480.0,6688,668.8
357,11792,471.68,6496,649.6
358,11616,464.64,5872,587.2
359,10576,423.04,5104,510.4
360,11616,464.64,6224,622.4
361,10992,439.68,5536,553.6
362,11216,448.64,5696,569.6
363,10992,439.68,5632,563.2
364,10960,438.4,5632,563.2
365,11184,447.36,5984,598.4
366,11888,475.52,5984,598.4
367,13856,554.24,7376,737.6
368,0,nan,0,nan
369,0,nan,0,nan
370,11808,472.32,5664,566.4
371,11344,453.76,5728,572.8
372,11040,441.6,5584,558.4
373,10048,401.92,4752,475.2
374,10752,430.08,5616,561.6
375,11872,474.88,6656,665.6
376,11568,462.72,6128,612.8
377,11536,461.44,6000,600.0
378,11136,445.44,5216,521.6
379,11184,447.36,5424,542.4
380,11568,462.72,5600,560.0
381,11344,453.76,5664,566.4
382,10912,436.48,5280,528.0
383,11568,462.72,5696,569.6
384,11552,462.08,5840,584.0
385,11520,460.8,6032,603.2
386,11184,447.36,5696,569.6
387,11728,469.12,6304,630.4
388,11136,445.44,6032,603.2
389,11296,451.84,6064,606.4
390,11520,460.8,5920,592.0
391,11776,471.04,6480,648.0
392,10672,426.88,5296,529.6
393,10352,414.08,4928,492.8
394,10576,423.04,5296,529.6
395,10592,423.68,5648,564.8
396,10160,406.4,5040,504.0
397,11152,446.08,6016,601.6
398,11392,455.68,6048,604.8
399,11904,476.16,6368,636.8
400,11728,469.12,5920,592.0
401,11536,461.44,5792,579.2
402,12000,480.0,6096,609.6
403,10672,426.88,5088,508.8
404,11616,464.64,5936,593.6
405,12272,490.88,6656,665.6
406,10976,439.04,5776,577.6
407,0,nan,0,nan
408,0,nan,0,nan
409,10960,438.4,5568,556.8
410,11392,455.68,5856,585.6
411,11712,468.48,6320,632.0
412,11824,472.96,6416,641.6
413,12656,506.24,6880,688.0
414,11648,465.92,5920,592.0
415,11936,477.44,6240,624.0
416,11296,451.84,5440,544.0
417,10656,426.24,5248,524.8
418,10736,429.44,5056,505.6
419,12080,483.2,6512,651.2
420,12768,510.72,7088,708.8
421,12512,500.48,6816,681.6
422,12352,494.08,6768,676.8
423,12160,486.4,6400,640.0
424,12832,513.28,6768,676.8
425,11536,461.44,5760,576.0
426,12256,490.24,6464,646.4
427,13328,533.12,7136,713.6
428,12800,512.0,6912,691.2
429,13520,540.8,7312,731.2
430,13088,523.52,7216,721.6
431,12272,490.88,6448,644.8
432,11744,469.76,6144,614.4
433,12256,490.24,6480,648.0
434,11824,472.96,5840,584.0
435,9616,384.64,4176,417.6
436,11488,459.52,5696,569.6
437,12736,509.44,6592,659.2
438,12864,514.56,7200,720.0
439,11520,460.8,6224,622.4
440,11840,473.6,6416,641.6
441,12432,497.28,6640,664.0
442,12128,485.12,6416,641.6
443,12896,515.84,7200,720.0
444,11936,477.44,6736,673.6
445,11328,453.12,6112,611.2
446,8640,345.6,4224,422.4
447,9936,397.44,4976,497.6
448,9616,384.64,5104,510.4
449,11008,440.32,5872,587.2
450,12592,503.68,6608,660.8
451,11680,467.2,6624,662.4
452,12416,496.64,7136,713.6
453,12320,492.8,6816,681.6
454,10496,419.84,5120,512.0
455,11472,458.88,6176,617.6
456,12960,518.4,6848,684.8
457,13312,532.48,7680,768.0
458,11984,479.36,6368,636.8
459,11744,469.76,5984,598.4
460,12784,511.36,7312,731.2
461,12464,498.56,6672,667.2
462,13296,531.84,7536,753.6
463,13280,531.2,7408,740.8
464,11760,470.4,5984,598.4
465,12064,482.56,6592,659.2
466,12528,501.12,6720,672.0
467,12448,497.92,6704,670.4
468,13344,533.76,7328,732.8
469,12816,512.64,7456,745.6
470,13824,552.96,7728,772.8
471,12208,488.32,6512,651.2
472,12224,488.96,6800,680.0
473,12944,517.76,7440,744.0
474,11808,472.32,6400,640.0
475,11200,448.0,6128,612.8
476,11456,458.24,5808,580.8
477,11760,470.4,6080,608.0
478,8592,343.68,4256,425.6
479,11664,466.56,6224,622.4
480,11648,465.92,6224,622.4
481,13136,525.44,7088,708.8
482,12048,481.92,6560,656.0
483,12416,496.64,6896,689.6
484,11952,478.08,6352,635.2
485,11376,455.04,6208,620.8
486,10480,419.2,5328,532.8
487,10384,415.36,4848,484.8
488,10672,426.88,5296,529.6
489,11616,464.64,6032,603.2
490,11264,450.56,5680,568.0
491,11632,465.28,6096,609.6
492,10992,439.68,5648,564.8
493,0,nan,0,nan
494,12160,486.4,6752,675.2
495,11072,442.88,6080,608.0
496,10816,432.64,5920,592.0
497,12256,490.24,6832,683.2
498,12096,483.84,6544,654.4
499,11424,456.96,5696,569.6
500,12400,496.0,6624,662.4
501,11408,456.32,5648,564.8
502,10912,436.48,5264,526.4
503,11136,445.44,5552,555.2
504,11200,448.0,5632,563.2
505,11664,466.56,6304,630.4
506,10768,430.72,5200,520.0
507,11296,451.84,6016,601.6
508,11360,454.4,6224,622.4
509,11024,440.96,6064,606.4
510,11440,457.6,6240,624.0
511,10384,415.36,5232,523.2
512,9680,387.2,4832,483.2
513,9792,391.68,4768,476.8
514,10704,428.16,5504,550.4
515,11856,474.24,6432,643.2
516,10384,415.36,5424,542.4
517,11216,448.64,6080,608.0
518,10400,416.0,5728,572.8
519,10992,439.68,6144,614.4
520,11072,442.88,6064,606.4
521,11616,464.64,6048,604.8
522,12320,492.8,6480,648.0
523,12448,497.92,6480,648.0
524,10784,431.36,5216,521.6
525,10464,418.56,5312,531.2
526,10496,419.84,5456,545.6
527,10352,414.08,5184,518.4
528,10672,426.88,5472,547.2
529,10736,429.44,5920,592.0
530,10576,423.04,5904,590.4
531,10080,403.2,5280,528.0
532,10624,424.96,5792,579.2
533,10176,407.04,5392,539.2
534,10608,424.32,5616,561.6
535,10336,413.44,5344,534.4
536,9856,394.24,4464,446.4
537,10464,418.56,5168,516.8
538,10768,430.72,5520,552.0
539,9888,395.52,5136,513.6
540,10848,433.92,5952,595.2
541,12080,483.2,6640,664.0
542,12064,482.56,6512,651.2
543,11520,460.8,6128,612.8
544,11664,466.56,5984,598.4
545,10528,421.12,4992,499.2
546,9856,394.24,4848,484.8
547,9696,387.84,5024,502.4
548,10352,414.08,5344,534.4
549,10736,429.44,5632,563.2
550,9904,396.16,5136,513.6
551,9728,389.12,5168,516.8
552,0,nan,0,nan
553,0,nan,0,nan
554,10128,405.12,5456,545.6
555,9600,384.0,4848,484.8
556,8960,358.4,4256,425.6
557,9584,383.36,4656,465.6
558,9520,380.8,4640,464.0
559,9008,360.32,4192,419.2
560,9984,399.36,5008,500.8
561,10432,417.28,5088,508.8
562,11120,444.8,6128,612.8
563,10112,404.48,5536,553.6
564,10064,402.56,5232,523.2
565,10736,429.44,5632,563.2
566,10288,411.52,5312,531.2
567,6224,248.96,2704,270.4
568,6960,278.4,3184,318.4
569,6320,252.8,2784,278.4
570,10288,411.52,5280,528.0
571,10288,411.52,5216,521.6
572,11712,468.48,6160,616.0
573,10768,430.72,5632,563.2
574,10624,424.96,5504,550.4
575,9808,392.32,4656,465.6
576,9504,380.16,4656,465.6
577,9408,376.32,4672,467.2
578,9136,365.44,4400,440.0
579,9648,385.92,4784,478.4
580,9360,374.4,4656,465.6
581,9488,379.52,4656,465.6
582,10032,401.28,5024,502.4
583,10400,416.0,5392,539.2
584,11280,451.2,6112,611.2
585,11104,444.16,5824,582.4
586,0,nan,0,nan
587,10064,402.56,5184,518.4
588,9024,360.96,4528,452.8
589,9936,397.44,5040,504.0
590,9440,377.6,4656,465.6
591,10832,433.28,5632,563.2
592,10352,414.08,5200,520.0
593,10160,406.4,5024,502.4
594,11312,452.48,6128,612.8
595,9344,373.76,4672,467.2
596,10000,400.0,5296,529.6
597,9312,372.48,4576,457.6
598,10240,409.6,5472,547.2
599,10928,437.12,5840,584.0
600,10896,435.84,5616,561.6
601,11344,453.76,6496,649.6
602,0,nan,0,nan
603,10224,408.96,5184,518.4
604,9248,369.92,4208,420.8
605,10336,413.44,5184,518.4
606,9792,391.68,4448,444.8
607,9328,373.12,4224,422.4
608,8080,323.2,3728,372.8
609,10224,408.96,5248,524.8
610,10000,400.0,5104,510.4
611,9888,395.52,5232,523.2
612,9728,389.12,5008,500.8
613,9760,390.4,5120,512.0
614,9344,373.76,4896,489.6
615,9216,368.64,4640,464.0
616,8848,353.92,4368,436.8
617,9104,364.16,4432,443.2
618,8960,358.4,4304,430.4
619,8528,341.12,3952,395.2
620,9248,369.92,4464,446.4
621,8672,346.88,4160,416.0
622,9264,370.56,4480,448.0
623,10400,416.0,5312,531.2
624,10016,400.64,5088,508.8
625,10320,412.8,5216,521.6
626,10272,410.88,5440,544.0
627,10624,424.96,5808,580.8
628,9888,395.52,5120,512.0
629,8944,357.76,4464,446.4
630,9328,373.12,4736,473.6
631,9168,366.72,4560,456.0
632,8192,327.68,4000,400.0
633,8832,353.28,4448,444.8
634,9168,366.72,4656,465.6
635,9392,375.68,4752,475.2
636,9680,387.2,5152,515.2
637,9728,389.12,5168,516.8
638,9760,390.4,5104,510.4
639,10208,408.32,5296,529.6
640,9328,373.12,4720,472.0
641,9872,394.88,5104,510.4
642,11456,458.24,5760,576.0
643,12656,506.24,6384,638.4
644,11024,440.96,5664,566.4
645,10624,424.96,5728,572.8
646,9440,377.6,4704,470.4
647,9488,379.52,4800,480.0
648,9200,368.0,4528,452.8
649,8912,356.48,4576,457.6
650,8816,352.64,4528,452.8
651,8912,356.48,4688,468.8
652,8736,349.44,4448,444.8
653,8912,356.48,4736,473.6
654,8464,338.56,4320,432.0
655,7520,300.8,3536,353.6
656,7936,317.44,3664,366.4
657,8688,347.52,4112,411.2
658,8912,356.48,4560,456.0
659,8560,342.4,4224,422.4
660,8256,330.24,4112,411.2
661,8176,327.04,4064,406.4
662,7552,302.08,3504,350.4
663,7952,318.08,3744,374.4
664,7664,306.56,3456,345.6
665,8096,323.84,3776,377.6
666,7856,314.24,3616,361.6
667,7680,307.2,3632,363.2
668,6752,270.08,3088,308.8
669,7408,296.32,3472,347.2
670,7744,309.76,3552,355.2
671,7120,284.8,3280,328.0
672,7856,314.24,3792,379.2
673,7904,316.16,3776,377.6
674,8288,331.52,3952,395.2
675,6944,277.76,3216,321.6
676,7264,290.56,3360,336.0
677,7056,282.24,3232,323.2
678,7216,288.64,3328,332.8
679,7776,311.04,3632,363.2
680,7712,308.48,3632,363.2
681,8208,328.32,4048,404.8
682,9712,388.48,5296,529.6
683,10464,418.56,5696,569.6
684,8800,352.0,4576,457.6
685,9040,361.6,4720,472.0
686,9072,362.88,4720,472.0
687,9088,363.52,4672,467.2
688,8784,351.36,4368,436.8
689,9392,375.68,5136,513.6
690,9120,364.8,4736,473.6
691,9232,369.28,4816,481.6
692,8256,330.24,4080,408.0
693,7840,313.6,3920,392.0
694,7712,308.48,3680,368.0
695,8608,344.32,4128,412.8
696,9184,367.36,4720,472.0
697,8720,348.8,4336,433.6
698,6800,272.0,3056,305.6
699,9616,384.64,5248,524.8
700,11488,459.52,6208,620.8
701,0,nan,0,nan
702,13040,521.6,7920,792.0
703,10096,403.84,5392,539.2
704,7568,302.72,3392,339.2
705,9120,364.8,4448,444.8
706,8272,330.88,3968,396.8
707,10976,439.04,5984,598.4
708,11952,478.08,6496,649.6
709,0,nan,0,nan
710,8608,344.32,4608,460.8
711,11328,453.12,6464,646.4
712,9968,398.72,5360,536.0
713,7104,284.16,3456,345.6
714,9536,381.44,4832,483.2
715,9472,378.88,4608,460.8
716,9200,368.0,4304,430.4
717,9664,386.56,4880,488.0
718,11488,459.52,5936,593.6
719,12064,482.56,6416,641.6
720,11120,444.8,5696,569.6
721,11008,440.32,5936,593.6
722,0,nan,0,nan
723,9968,398.72,5280,528.0
724,10224,408.96,5072,507.2
725,9120,364.8,4816,481.6
726,12000,480.0,6448,644.8
727,10832,433.28,5568,556.8
728,10992,439.68,5776,577.6
729,11440,457.6,6336,633.6
730,11840,473.6,6752,675.2
731,11600,464.0,6432,643.2
732,0,nan,0,nan
733,0,nan,0,nan
734,0,nan,0,nan
735,11568,462.72,7040,704.0
736,12176,487.04,7536,753.6
737,11472,458.88,6704,670.4
738,11232,449.28,6160,616.0
739,10976,439.04,5760,576.0
740,11120,444.8,6256,625.6
741,10608,424.32,5552,555.2
742,11344,453.76,6560,656.0
743,11648,465.92,6816,681.6
744,10960,438.4,6016,601.6
745,0,nan,0,nan
746,12288,491.52,7376,737.6
747,12464,498.56,7456,745.6
748,11520,460.8,6432,643.2
749,11488,459.52,6240,624.0
750,11264,450.56,6416,641.6
751,11872,474.88,6944,694.4
752,11216,448.64,6304,630.4
753,11616,464.64,6816,681.6
754,10208,408.32,5696,569.6
755,10288,411.52,5600,560.0
756,11008,440.32,5888,588.8
757,10688,427.52,4992,499.2
758,11328,453.12,6080,608.0
759,11408,456.32,6064,606.4
760,10368,414.72,5152,515.2
761,10496,419.84,5104,510.4
762,10592,423.68,5392,539.2
763,11376,455.04,6224,622.4
764,10672,426.88,5904,590.4
765,11008,440.32,6048,604.8
766,10992,439.68,6320,632.0
767,10736,429.44,6016,601.6
768,8864,354.56,4208,420.8
769,9264,370.56,4608,460.8
770,10160,406.4,5328,532.8
771,10256,410.24,5200,520.0
772,9344,373.76,4320,432.0
773,9680,387.2,5024,502.4
774,10256,410.24,5232,523.2
775,10416,416.64,5248,524.8
776,10096,403.84,5168,516.8
777,10640,425.6,5776,577.6
778,11024,440.96,6048,604.8
779,10256,410.24,5552,555.2
780,11120,444.8,6304,630.4
781,10368,414.72,5344,534.4
782,10160,406.4,5280,528.0
783,10672,426.88,5776,577.6
784,10704,428.16,5872,587.2
785,0,nan,0,nan
786,12320,492.8,6864,686.4
787,10896,435.84,5936,593.6
788,10784,431.36,5776,577.6
789,12272,490.88,5888,588.8
790,11392,455.68,6000,600.0
791,12240,489.6,7056,705.6
792,11648,465.92,6352,635.2
793,11424,456.96,6048,604.8
794,11520,460.8,6064,606.4
795,11008,440.32,5328,532.8
796,9440,377.6,4592,459.2
797,9808,392.32,4928,492.8
798,10528,421.12,5680,568.0
799,10160,406.4,5376,537.6
800,10736,429.44,5616,561.6
801,10944,437.76,5632,563.2
802,10832,433.28,5504,550.4
803,9696,387.84,4816,481.6
804,10960,438.4,5936,593.6
805,10928,437.12,5888,588.8
806,10960,438.4,5904,590.4
807,9952,398.08,4912,491.2
808,9696,387.84,4688,468.8
809,8848,353.92,4112,411.2
810,9424,376.96,4464,446.4
811,9248,369.92,4512,451.2
812,9968,398.72,4912,491.2
813,10704,428.16,5376,537.6
814,10720,428.8,5440,544.0
815,10032,401.28,5120,512.0
816,10160,406.4,5376,537.6
817,10480,419.2,5632,563.2
818,10464,418.56,5632,563.2
819,10496,419.84,5648,564.8
820,10224,408.96,5088,508.8
821,10384,415.36,5232,523.2
822,10576,423.04,5504,550.4
823,9680,387.2,4736,473.6
824,9824,392.96,4960,496.0
825,9840,393.6,4976,497.6
826,9824,392.96,4816,481.6
827,10272,410.88,5280,528.0
828,10656,426.24,5792,579.2
829,10080,403.2,5360,536.0
830,9936,397.44,5264,526.4
831,10352,414.08,5568,556.8
832,9248,369.92,4640,464.0
833,8736,349.44,4272,427.2
834,9104,364.16,4432,443.2
835,9152,366.08,4432,443.2
836,9920,396.8,5296,529.6
837,10080,403.2,5440,544.0
838,10096,403.84,5536,553.6
839,9120,364.8,4608,460.8
840,9264,370.56,4736,473.6
841,9472,378.88,4624,462.4
842,9936,397.44,5008,500.8
843,10672,426.88,5344,534.4
844,10976,439.04,5808,580.8
845,10240,409.6,5120,512.0
846,9200,368.0,4848,484.8
847,0,nan,0,nan
848,10416,416.64,5808,580.8
849,10432,417.28,5824,582.4
850,10112,404.48,5776,577.6
851,10000,400.0,5504,550.4
852,8496,339.84,4160,416.0
853,10880,435.2,5280,528.0
854,10816,432.64,5488,548.8
855,11120,444.8,5888,588.8
856,10896,435.84,5920,592.0
857,9904,396.16,5088,508.8
858,10256,410.24,5264,526.4
859,10080,403.2,5120,512.0
860,10016,400.64,5376,537.6
861,11216,448.64,6064,606.4
862,0,nan,0,nan
863,11904,476.16,6544,654.4
864,12000,480.0,6496,649.6
865,10176,407.04,5792,579.2
866,11280,451.2,6240,624.0
867,11344,453.76,6048,604.8
868,11552,462.08,6192,619.2
869,11920,476.8,6384,638.4
870,10704,428.16,5600,560.0
871,10720,428.8,5376,537.6
872,9072,362.88,4656,465.6
873,9728,389.12,5296,529.6
874,9088,363.52,4720,472.0
875,6800,272.0,3264,326.4
876,8672,346.88,4288,428.8
