frame,25px_sum,25px_mean,10px_sum,10px_mean
194,25664,1026.56,10928,1092.8
195,24016,960.64,10000,1000.0
196,0,nan,0,nan
197,0,nan,0,nan
198,0,nan,0,nan
199,0,nan,0,nan
200,0,nan,0,nan
201,22000,880.0,9056,905.6
202,24176,967.04,10512,1051.2
203,23168,926.72,9840,984.0
204,0,nan,0,nan
205,0,nan,0,nan
206,23776,951.04,9904,990.4
207,21216,848.64,8640,864.0
208,22880,915.2,9616,961.6
209,22528,901.12,9344,934.4
210,24688,987.52,10560,1056.0
211,40784,1631.36,19056,1905.6
212,40128,1605.12,18560,1856.0
213,42272,1690.88,19392,1939.2
214,41376,1655.04,19248,1924.8
215,52080,2083.2,24448,2444.8
216,49616,1984.64,23536,2353.6
217,47680,1907.2,22464,2246.4
218,52288,2091.52,24080,2408.0
219,59376,2375.04,28416,2841.6
220,66992,2679.68,31360,3136.0
221,54848,2193.92,25968,2596.8
222,49296,1971.84,21936,2193.6
223,51776,2071.04,23680,2368.0
224,56800,2272.0,26480,2648.0
225,51280,2051.2,22768,2276.8
226,62992,2519.68,29360,2936.0
227,63072,2522.88,30000,3000.0
228,43680,1747.2,19904,1990.4
229,52272,2090.88,24256,2425.6
230,57648,2305.92,26368,2636.8
231,62576,2503.04,30688,3068.8
232,58128,2325.12,27824,2782.4
233,57760,2310.4,27104,2710.4
234,53136,2125.44,24448,2444.8
235,49520,1980.8,22896,2289.6
236,33728,1349.12,15232,1523.2
237,25136,1005.44,10656,1065.6
238,30224,1208.96,13648,1364.8
239,39360,1574.4,17824,1782.4
240,41312,1652.48,18064,1806.4
241,46624,1864.96,20368,2036.8
242,32928,1317.12,14272,1427.2
243,52064,2082.56,24752,2475.2
244,49408,1976.32,24000,2400.0
245,53408,2136.32,26784,2678.4
246,52528,2101.12,25552,2555.2
247,51024,2040.96,24160,2416.0
248,54400,2176.0,25664,2566.4
249,66336,2653.44,33632,3363.2
250,67136,2685.44,33440,3344.0
251,48192,1927.68,22144,2214.4
252,52208,2088.32,24544,2454.4
253,63632,2545.28,30224,3022.4
254,65392,2615.68,31600,3160.0
255,46288,1851.52,21040,2104.0
256,61968,2478.72,28192,2819.2
257,63264,2530.56,29616,2961.6
258,51088,2043.52,23760,2376.0
259,60672,2426.88,28800,2880.0
260,42688,1707.52,21296,2129.6
261,52112,2084.48,23296,2329.6
262,50320,2012.8,22192,2219.2
263,40304,1612.16,17920,1792.0
264,42352,1694.08,19360,1936.0
265,38544,1541.76,17456,1745.6
266,50160,2006.4,24448,2444.8
267,38176,1527.04,17744,1774.4
268,31344,1253.76,14304,1430.4
269,28000,1120.0,12992,1299.2
270,26464,1058.56,12080,1208.0
271,26736,1069.44,11600,1160.0
272,29392,1175.68,13200,1320.0
273,28208,1128.32,12240,1224.0
274,31248,1249.92,13840,1384.0
275,36096,1443.84,16496,1649.6
276,43312,1732.48,20848,2084.8
277,44592,1783.68,20640,2064.0
278,37408,1496.32,18832,1883.2
279,32704,1308.16,15984,1598.4
280,26096,1043.84,11904,1190.4
281,27984,1119.36,12816,1281.6
282,27632,1105.28,12880,1288.0
283,27936,1117.44,12720,1272.0
284,35008,1400.32,15184,1518.4
285,38688,1547.52,16800,1680.0
286,34848,1393.92,15456,1545.6
287,30176,1207.04,13232,1323.2
288,27296,1091.84,12176,1217.6
289,24880,995.2,10560,1056.0
290,24048,961.92,10000,1000.0
291,0,nan,0,nan
292,21232,849.28,8736,873.6
293,0,nan,0,nan
294,21344,853.76,8736,873.6
295,0,nan,0,nan
296,0,nan,0,nan
297,0,nan,0,nan
298,0,nan,0,nan
299,0,nan,0,nan
300,0,nan,0,nan
301,21216,848.64,8640,864.0
302,22000,880.0,9072,907.2
303,26800,1072.0,11552,1155.2
304,26864,1074.56,11712,1171.2
305,23712,948.48,9776,977.6
306,23968,958.72,10064,1006.4
307,23600,944.0,9872,987.2
308,23024,920.96,9600,960.0
309,22976,919.04,9504,950.4
310,22272,890.88,9232,923.2
311,21040,841.6,8704,870.4
312,24144,965.76,10016,1001.6
313,38576,1543.04,17728,1772.8
314,30960,1238.4,13488,1348.8
315,29168,1166.72,13136,1313.6
316,24368,974.72,10240,1024.0
317,24176,967.04,9904,990.4
318,27808,1112.32,11776,1177.6
319,26240,1049.6,11296,1129.6
320,26160,1046.4,11648,1164.8
321,27376,1095.04,12016,1201.6
322,31776,1271.04,14848,1484.8
323,40688,1627.52,18768,1876.8
324,46512,1860.48,21328,2132.8
325,51280,2051.2,24336,2433.6
326,50192,2007.68,23536,2353.6
327,54128,2165.12,25840,2584.0
328,52016,2080.64,24560,2456.0
329,54576,2183.04,26224,2622.4
330,59568,2382.72,28064,2806.4
331,53232,2129.28,24272,2427.2
332,52000,2080.0,24576,2457.6
333,52432,2097.28,23856,2385.6
334,50336,2013.44,23808,2380.8
335,44960,1798.4,21376,2137.6
336,52720,2108.8,24848,2484.8
337,58736,2349.44,27808,2780.8
338,58240,2329.6,27728,2772.8
339,52368,2094.72,25344,2534.4
340,62016,2480.64,30912,3091.2
341,67360,2694.4,34160,3416.0
342,64448,2577.92,32816,3281.6
343,73760,2950.4,35808,3580.8
344,68672,2746.88,33344,3334.4
345,79456,3178.24,39440,3944.0
346,73808,2952.32,36176,3617.6
347,79440,3177.6,40976,4097.6
348,86688,3467.52,45856,4585.6
349,70416,2816.64,34288,3428.8
350,74144,2965.76,36752,3675.2
351,67552,2702.08,32208,3220.8
352,74176,2967.04,36160,3616.0
353,78736,3149.44,40640,4064.0
354,81104,3244.16,42688,4268.8
355,86176,3447.04,46288,4628.8
356,83856,3354.24,45040,4504.0
357,68464,2738.56,33344,3334.4
358,52592,2103.68,24560,2456.0
359,46160,1846.4,20544,2054.4
360,52576,2103.04,23264,2326.4
361,48688,1947.52,21936,2193.6
362,45792,1831.68,21216,2121.6
363,37216,1488.64,16656,1665.6
364,49440,1977.6,22752,2275.2
365,54128,2165.12,25184,2518.4
366,61824,2472.96,29248,2924.8
367,99232,3969.28,58672,5867.2
368,86064,3442.56,48624,4862.4
369,59504,2380.16,27952,2795.2
370,73856,2954.24,40080,4008.0
371,70944,2837.76,35552,3555.2
372,64208,2568.32,31440,3144.0
373,62208,2488.32,30192,3019.2
374,41312,1652.48,18880,1888.0
375,58304,2332.16,28304,2830.4
376,60992,2439.68,29984,2998.4
377,46208,1848.32,23488,2348.8
378,46096,1843.84,22784,2278.4
379,43760,1750.4,20784,2078.4
380,50368,2014.72,25888,2588.8
381,53776,2151.04,26464,2646.4
382,55648,2225.92,28048,2804.8
383,62496,2499.84,29808,2980.8
384,49936,1997.44,24064,2406.4
385,51760,2070.4,24992,2499.2
386,48128,1925.12,22272,2227.2
387,58560,2342.4,27264,2726.4
388,76432,3057.28,37728,3772.8
389,111216,4448.64,63072,6307.2
390,105952,4238.08,54208,5420.8
391,91024,3640.96,44832,4483.2
392,103072,4122.88,51696,5169.6
393,75248,3009.92,33488,3348.8
394,76128,3045.12,35952,3595.2
395,67184,2687.36,31216,3121.6
396,60864,2434.56,29008,2900.8
397,58752,2350.08,25920,2592.0
398,57488,2299.52,26000,2600.0
399,51248,2049.92,23632,2363.2
400,48672,1946.88,23184,2318.4
401,48512,1940.48,22768,2276.8
402,48912,1956.48,22816,2281.6
403,53648,2145.92,24928,2492.8
404,56480,2259.2,25904,2590.4
405,76784,3071.36,34352,3435.2
406,136176,5447.04,68080,6808.0
407,157216,6288.64,80224,8022.4
408,168688,6747.52,88592,8859.2
409,140448,5617.92,77104,7710.4
410,108976,4359.04,61248,6124.8
411,102064,4082.56,57792,5779.2
412,97216,3888.64,53856,5385.6
413,96896,3875.84,56048,5604.8
414,93040,3721.6,52688,5268.8
415,94288,3771.52,51392,5139.2
416,88352,3534.08,48064,4806.4
417,86720,3468.8,45504,4550.4
418,87232,3489.28,44944,4494.4
419,87872,3514.88,45040,4504.0
420,84480,3379.2,42960,4296.0
421,83424,3336.96,42688,4268.8
422,82352,3294.08,40560,4056.0
423,85632,3425.28,43216,4321.6
424,81504,3260.16,39840,3984.0
425,83776,3351.04,40992,4099.2
426,74912,2996.48,36768,3676.8
427,68304,2732.16,34656,3465.6
428,78096,3123.84,39744,3974.4
429,76240,3049.6,37376,3737.6
430,77024,3080.96,38160,3816.0
