frame,25px_sum,25px_mean,10px_sum,10px_mean
74,26912,1076.48,13984,1398.4
75,29136,1165.44,16032,1603.2
76,31376,1255.04,17168,1716.8
77,27040,1081.6,14240,1424.0
78,31744,1269.76,17984,1798.4
79,29504,1180.16,16176,1617.6
80,28960,1158.4,15216,1521.6
81,23472,938.88,10416,1041.6
82,31744,1269.76,17504,1750.4
83,31920,1276.8,17920,1792.0
84,34336,1373.44,19280,1928.0
85,33120,1324.8,18032,1803.2
86,32144,1285.76,17456,1745.6
87,36544,1461.76,21344,2134.4
88,35504,1420.16,20992,2099.2
89,34096,1363.84,20192,2019.2
90,32736,1309.44,19312,1931.2
91,33424,1336.96,19792,1979.2
92,35344,1413.76,21632,2163.2
93,36064,1442.56,21792,2179.2
94,36704,1468.16,22560,2256.0
95,38048,1521.92,23920,2392.0
96,34256,1370.24,20096,2009.6
97,35856,1434.24,21152,2115.2
98,38288,1531.52,22912,2291.2
99,32928,1317.12,18960,1896.0
100,35856,1434.24,21424,2142.4
101,33184,1327.36,18896,1889.6
102,32592,1303.68,19312,1931.2
103,26896,1075.84,13920,1392.0
104,35744,1429.76,21136,2113.6
105,23824,952.96,11216,1121.6
106,21616,864.64,9440,944.0
107,33632,1345.28,19040,1904.0
108,25456,1018.24,12288,1228.8
109,32688,1307.52,18224,1822.4
110,38064,1522.56,22672,2267.2
111,37520,1500.8,22864,2286.4
112,36560,1462.4,23152,2315.2
113,34464,1378.56,20512,2051.2
114,34704,1388.16,21008,2100.8
115,29616,1184.64,16400,1640.0
116,34416,1376.64,20672,2067.2
117,36336,1453.44,22368,2236.8
118,34976,1399.04,20032,2003.2
119,26816,1072.64,13920,1392.0
120,27408,1096.32,14816,1481.6
121,30800,1232.0,18080,1808.0
122,40672,1626.88,25136,2513.6
123,42880,1715.2,25424,2542.4
124,43056,1722.24,25856,2585.6
125,41392,1655.68,25216,2521.6
126,30688,1227.52,16400,1640.0
127,29968,1198.72,16832,1683.2
128,29280,1171.2,15616,1561.6
129,39200,1568.0,22944,2294.4
130,35424,1416.96,21456,2145.6
131,27184,1087.36,14528,1452.8
132,23216,928.64,10672,1067.2
133,30928,1237.12,17040,1704.0
134,35552,1422.08,20480,2048.0
135,33488,1339.52,18704,1870.4
136,28896,1155.84,15168,1516.8
137,30128,1205.12,17168,1716.8
138,37408,1496.32,23184,2318.4
139,39264,1570.56,24416,2441.6
140,39488,1579.52,25664,2566.4
141,35888,1435.52,21072,2107.2
142,35536,1421.44,21952,2195.2
143,30288,1211.52,16608,1660.8
144,29440,1177.6,16480,1648.0
145,35088,1403.52,20416,2041.6
146,34256,1370.24,19616,1961.6
147,37664,1506.56,22160,2216.0
148,37168,1486.72,22048,2204.8
149,36256,1450.24,21008,2100.8
150,34624,1384.96,19648,1964.8
151,38032,1521.28,21488,2148.8
152,31984,1279.36,18752,1875.2
153,32016,1280.64,18112,1811.2
154,34544,1381.76,19904,1990.4
155,28736,1149.44,15920,1592.0
156,31984,1279.36,18288,1828.8
157,36784,1471.36,22768,2276.8
158,30816,1232.64,17184,1718.4
159,27680,1107.2,14640,1464.0
160,27824,1112.96,14592,1459.2
161,25728,1029.12,13040,1304.0
162,24256,970.24,11552,1155.2
163,24960,998.4,11808,1180.8
164,28016,1120.64,15408,1540.8
165,28400,1136.0,15648,1564.8
166,34112,1364.48,20160,2016.0
167,26176,1047.04,12880,1288.0
168,23824,952.96,10832,1083.2
169,29632,1185.28,16464,1646.4
170,23680,947.2,11120,1112.0
171,27952,1118.08,14544,1454.4
172,31936,1277.44,18512,1851.2
173,35520,1420.8,22544,2254.4
174,35808,1432.32,22688,2268.8
175,39264,1570.56,25120,2512.0
176,37984,1519.36,24992,2499.2
177,37552,1502.08,23568,2356.8
178,36064,1442.56,22272,2227.2
179,31104,1244.16,17696,1769.6
180,34816,1392.64,20352,2035.2
181,32656,1306.24,19024,1902.4
182,31344,1253.76,17600,1760.0
183,30240,1209.6,16544,1654.4
184,32608,1304.32,18736,1873.6
185,35696,1427.84,21408,2140.8
186,39232,1569.28,23232,2323.2
187,32560,1302.4,19280,1928.0
188,31744,1269.76,18256,1825.6
189,30016,1200.64,16880,1688.0
190,27024,1080.96,13520,1352.0
191,23408,936.32,10688,1068.8
192,0,nan,0,nan
193,26944,1077.76,14464,1446.4
194,38224,1528.96,22912,2291.2
195,33072,1322.88,18816,1881.6
196,34368,1374.72,19568,1956.8
197,33488,1339.52,20096,2009.6
198,32256,1290.24,18592,1859.2
199,25952,1038.08,12944,1294.4
200,32976,1319.04,18432,1843.2
201,32080,1283.2,18496,1849.6
202,35456,1418.24,20992,2099.2
203,34912,1396.48,20144,2014.4
204,29600,1184.0,16400,1640.0
205,27552,1102.08,14672,1467.2
206,27712,1108.48,14704,1470.4
207,25712,1028.48,12752,1275.2
208,29024,1160.96,15920,1592.0
209,25968,1038.72,13008,1300.8
210,32400,1296.0,18544,1854.4
211,30832,1233.28,16944,1694.4
212,32352,1294.08,18128,1812.8
213,30768,1230.72,17696,1769.6
214,29104,1164.16,15808,1580.8
215,29264,1170.56,16848,1684.8
216,25616,1024.64,12880,1288.0
217,23312,932.48,10976,1097.6
218,23504,940.16,10960,1096.0
219,0,nan,0,nan
220,0,nan,0,nan
221,22832,913.28,10672,1067.2
222,28688,1147.52,15568,1556.8
223,27664,1106.56,15136,1513.6
224,28096,1123.84,15712,1571.2
225,24976,999.04,13072,1307.2
226,26128,1045.12,13616,1361.6
227,20656,826.24,9280,928.0
228,24880,995.2,12528,1252.8
229,24496,979.84,12320,1232.0
230,24784,991.36,12800,1280.0
231,24992,999.68,12736,1273.6
232,0,nan,0,nan
233,28192,1127.68,14464,1446.4
234,28720,1148.8,15216,1521.6
235,29920,1196.8,15920,1592.0
236,25808,1032.32,13104,1310.4
237,27312,1092.48,14816,1481.6
238,27456,1098.24,15440,1544.0
239,28704,1148.16,16320,1632.0
240,24480,979.2,12544,1254.4
241,26096,1043.84,13904,1390.4
242,31328,1253.12,18544,1854.4
243,32448,1297.92,18256,1825.6
244,27472,1098.88,14880,1488.0
245,28608,1144.32,15824,1582.4
246,27408,1096.32,14816,1481.6
247,23616,944.64,12048,1204.8
248,25488,1019.52,13264,1326.4
249,22944,917.76,11376,1137.6
250,25248,1009.92,12896,1289.6
251,26432,1057.28,14176,1417.6
252,25440,1017.6,13584,1358.4
253,28144,1125.76,15584,1558.4
254,23936,957.44,11824,1182.4
255,22160,886.4,10480,1048.0
256,22512,900.48,10656,1065.6
257,21680,867.2,9536,953.6
258,0,nan,0,nan
259,0,nan,0,nan
260,22480,899.2,10784,1078.4
261,0,nan,0,nan
262,20352,814.08,9280,928.0
263,0,nan,0,nan
264,0,nan,0,nan
265,27584,1103.36,15088,1508.8
266,21712,868.48,10240,1024.0
267,23024,920.96,10640,1064.0
268,29344,1173.76,15760,1576.0
269,34016,1360.64,19200,1920.0
270,35088,1403.52,20544,2054.4
271,34752,1390.08,21984,2198.4
272,40096,1603.84,27808,2780.8
273,24688,987.52,13808,1380.8
274,19840,793.6,10304,1030.4
275,0,nan,0,nan
276,18640,745.6,9728,972.8
277,0,nan,0,nan
278,0,nan,0,nan
279,0,nan,0,nan
280,0,nan,0,nan
281,0,nan,0,nan
282,0,nan,0,nan
283,0,nan,0,nan
284,0,nan,0,nan
285,0,nan,0,nan
286,0,nan,0,nan
287,23328,933.12,11056,1105.6
288,21168,846.72,10864,1086.4
289,23600,944.0,12064,1206.4
290,26800,1072.0,14208,1420.8
291,28688,1147.52,15568,1556.8
292,38560,1542.4,20960,2096.0
293,37888,1515.52,20512,2051.2
294,36448,1457.92,20080,2008.0
295,32080,1283.2,17312,1731.2
296,26208,1048.32,13952,1395.2
297,23184,927.36,11776,1177.6
298,0,nan,0,nan
299,28480,1139.2,14976,1497.6
300,0,nan,0,nan
301,0,nan,0,nan
302,0,nan,0,nan
303,20336,813.44,10672,1067.2
304,22800,912.0,13200,1320.0
305,25952,1038.08,14912,1491.2
306,34688,1387.52,23488,2348.8
307,27664,1106.56,16656,1665.6
308,34000,1360.0,22032,2203.2
309,24816,992.64,13776,1377.6
310,24480,979.2,14320,1432.0
311,23072,922.88,12512,1251.2
312,23984,959.36,13792,1379.2
313,24032,961.28,12576,1257.6
314,24224,968.96,12752,1275.2
315,24048,961.92,12464,1246.4
316,25888,1035.52,14496,1449.6
317,22560,902.4,11136,1113.6
318,25584,1023.36,14928,1492.8
319,29488,1179.52,18304,1830.4
320,30400,1216.0,18880,1888.0
321,29456,1178.24,18320,1832.0
322,27264,1090.56,15792,1579.2
323,30384,1215.36,18928,1892.8
324,25808,1032.32,14448,1444.8
325,25088,1003.52,13776,1377.6
326,24784,991.36,13712,1371.2
327,24736,989.44,14048,1404.8
328,20192,807.68,9344,934.4
329,23616,944.64,13024,1302.4
330,20656,826.24,10320,1032.0
331,23440,937.6,13056,1305.6
332,22512,900.48,12480,1248.0
333,26192,1047.68,15232,1523.2
334,29856,1194.24,19072,1907.2
335,22848,913.92,12016,1201.6
336,22496,899.84,11600,1160.0
337,0,nan,0,nan
338,0,nan,0,nan
339,0,nan,0,nan
340,26912,1076.48,15328,1532.8
341,24800,992.0,13552,1355.2
342,21968,878.72,11200,1120.0
343,23360,934.4,12160,1216.0
344,23856,954.24,12896,1289.6
345,27424,1096.96,16160,1616.0
346,23792,951.68,13088,1308.8
347,23760,950.4,13232,1323.2
348,22800,912.0,12192,1219.2
349,25152,1006.08,14144,1414.4
350,20624,824.96,9712,971.2
351,21408,856.32,10976,1097.6
352,23008,920.32,12992,1299.2
353,23920,956.8,13520,1352.0
354,22160,886.4,11632,1163.2
355,22624,904.96,12528,1252.8
356,24704,988.16,14560,1456.0
357,27600,1104.0,17360,1736.0
358,26800,1072.0,16464,1646.4
359,31744,1269.76,20368,2036.8
360,27936,1117.44,16624,1662.4
361,35776,1431.04,23376,2337.6
362,29504,1180.16,17616,1761.6
363,31248,1249.92,19008,1900.8
364,0,nan,0,nan
365,0,nan,0,nan
366,21312,852.48,10752,1075.2
367,0,nan,0,nan
368,22240,889.6,10560,1056.0
369,24480,979.2,12272,1227.2
370,27008,1080.32,16000,1600.0
371,26864,1074.56,15488,1548.8
372,26880,1075.2,15584,1558.4
373,25904,1036.16,15184,1518.4
374,25200,1008.0,14224,1422.4
375,25792,1031.68,14112,1411.2
376,26592,1063.68,14928,1492.8
377,25216,1008.64,13824,1382.4
378,31168,1246.72,19136,1913.6
379,30928,1237.12,19088,1908.8
380,30672,1226.88,18928,1892.8
381,25696,1027.84,14240,1424.0
382,30064,1202.56,17952,1795.2
383,26592,1063.68,14560,1456.0
384,27504,1100.16,15680,1568.0
385,25504,1020.16,13888,1388.8
386,29600,1184.0,17744,1774.4
387,30272,1210.88,17312,1731.2
388,28048,1121.92,15056,1505.6
389,27216,1088.64,14320,1432.0
390,21424,856.96,9616,961.6
391,23824,952.96,11792,1179.2
392,0,nan,0,nan
393,0,nan,0,nan
394,24592,983.68,12384,1238.4
395,30192,1207.68,17376,1737.6
396,29632,1185.28,15824,1582.4
397,26944,1077.76,14272,1427.2
398,23360,934.4,11152,1115.2
399,0,nan,0,nan
400,22688,907.52,10336,1033.6
401,29872,1194.88,16368,1636.8
402,32368,1294.72,18864,1886.4
403,36576,1463.04,22384,2238.4
404,41088,1643.52,24528,2452.8
405,33856,1354.24,18240,1824.0
406,38368,1534.72,21936,2193.6
407,44320,1772.8,27184,2718.4
408,36064,1442.56,20768,2076.8
409,39280,1571.2,23008,2300.8
410,42320,1692.8,26864,2686.4
411,39632,1585.28,25328,2532.8
412,46224,1848.96,28160,2816.0
413,40464,1618.56,24624,2462.4
414,38368,1534.72,23984,2398.4
415,33904,1356.16,20352,2035.2
416,43536,1741.44,28048,2804.8
417,29424,1176.96,15680,1568.0
418,32176,1287.04,17744,1774.4
419,36848,1473.92,21840,2184.0
420,36320,1452.8,20288,2028.8
421,39616,1584.64,22416,2241.6
422,44800,1792.0,25696,2569.6
423,25248,1009.92,11952,1195.2
424,30768,1230.72,16736,1673.6
425,38624,1544.96,24240,2424.0
426,47568,1902.72,29440,2944.0
427,58304,2332.16,35200,3520.0
428,63440,2537.6,40064,4006.4
429,61280,2451.2,39984,3998.4
430,60240,2409.6,38352,3835.2
431,46752,1870.08,29968,2996.8
432,40640,1625.6,26352,2635.2
433,45376,1815.04,29168,2916.8
434,47136,1885.44,29648,2964.8
435,46496,1859.84,30304,3030.4
436,45904,1836.16,29328,2932.8
437,50784,2031.36,33088,3308.8
438,38208,1528.32,24448,2444.8
439,38064,1522.56,23392,2339.2
440,34832,1393.28,21856,2185.6
441,38512,1540.48,25984,2598.4
442,38688,1547.52,25696,2569.6
443,31616,1264.64,17424,1742.4
444,25776,1031.04,12848,1284.8
445,26128,1045.12,14368,1436.8
446,22992,919.68,11536,1153.6
447,24608,984.32,12720,1272.0
448,24912,996.48,13184,1318.4
449,25072,1002.88,12096,1209.6
450,37312,1492.48,22832,2283.2
451,46176,1847.04,28672,2867.2
452,51440,2057.6,34304,3430.4
453,45456,1818.24,28080,2808.0
454,53104,2124.16,34144,3414.4
455,47536,1901.44,31616,3161.6
456,47136,1885.44,30192,3019.2
457,37616,1504.64,22192,2219.2
458,36000,1440.0,20992,2099.2
459,39072,1562.88,22832,2283.2
460,33552,1342.08,19520,1952.0
461,32880,1315.2,19536,1953.6
462,27968,1118.72,16448,1644.8
463,19120,764.8,8880,888.0
464,0,nan,0,nan
465,0,nan,0,nan
466,0,nan,0,nan
467,0,nan,0,nan
468,0,nan,0,nan
469,0,nan,0,nan
470,0,nan,0,nan
471,0,nan,0,nan
472,0,nan,0,nan
473,21232,849.28,9712,971.2
474,27744,1109.76,15888,1588.8
475,32544,1301.76,18624,1862.4
476,35664,1426.56,21120,2112.0
477,36064,1442.56,22032,2203.2
478,27024,1080.96,13536,1353.6
479,33440,1337.6,18992,1899.2
480,33424,1336.96,18928,1892.8
481,40496,1619.84,25040,2504.0
482,31904,1276.16,17952,1795.2
483,42112,1684.48,26064,2606.4
484,35280,1411.2,21664,2166.4
485,30256,1210.24,17088,1708.8
486,27488,1099.52,14016,1401.6
487,32016,1280.64,19264,1926.4
488,36320,1452.8,22624,2262.4
489,32192,1287.68,18256,1825.6
490,31232,1249.28,17952,1795.2
491,31872,1274.88,18672,1867.2
492,36016,1440.64,22688,2268.8
493,33136,1325.44,19392,1939.2
494,25328,1013.12,11696,1169.6
495,31248,1249.92,19200,1920.0
496,36928,1477.12,23456,2345.6
