frame,25px_sum,25px_mean,10px_sum,10px_mean
94,0,nan,0,nan
95,0,nan,0,nan
96,0,nan,0,nan
97,0,nan,0,nan
98,0,nan,0,nan
99,0,nan,0,nan
100,13792,551.68,5744,574.4
101,15088,603.52,6192,619.2
102,18336,733.44,8240,824.0
103,17536,701.44,7360,736.0
104,19936,797.44,9280,928.0
105,19488,779.52,8896,889.6
106,18608,744.32,8256,825.6
107,18576,743.04,8208,820.8
108,18944,757.76,8240,824.0
109,17376,695.04,7424,742.4
110,20512,820.48,9248,924.8
111,20176,807.04,9040,904.0
112,19472,778.88,8912,891.2
113,18496,739.84,8160,816.0
114,19088,763.52,8480,848.0
115,21360,854.4,10864,1086.4
116,20768,830.72,9808,980.8
117,20112,804.48,9776,977.6
118,19456,778.24,8832,883.2
119,19216,768.64,8560,856.0
120,18784,751.36,8208,820.8
121,17968,718.72,7632,763.2
122,0,nan,0,nan
123,0,nan,0,nan
124,18288,731.52,7776,777.6
125,19456,778.24,8448,844.8
126,19696,787.84,9024,902.4
127,21360,854.4,10320,1032.0
128,20512,820.48,9392,939.2
129,21344,853.76,10576,1057.6
130,20944,837.76,10288,1028.8
131,20592,823.68,9488,948.8
132,21424,856.96,10064,1006.4
133,21200,848.0,9648,964.8
134,19840,793.6,8656,865.6
135,0,nan,0,nan
136,20480,819.2,9056,905.6
137,19776,791.04,8736,873.6
138,19440,777.6,8448,844.8
139,21392,855.68,9856,985.6
140,19200,768.0,8432,843.2
141,20672,826.88,10112,1011.2
142,21504,860.16,10672,1067.2
143,19728,789.12,9408,940.8
144,18944,757.76,8512,851.2
145,18960,758.4,8576,857.6
146,18832,753.28,8080,808.0
147,18048,721.92,7680,768.0
148,17952,718.08,7504,750.4
149,19344,773.76,8736,873.6
150,0,nan,0,nan
151,20352,814.08,9104,910.4
152,20688,827.52,9376,937.6
153,0,nan,0,nan
154,20560,822.4,9040,904.0
155,19488,779.52,8480,848.0
156,20192,807.68,8880,888.0
157,19312,772.48,8368,836.8
158,18944,757.76,8304,830.4
159,18848,753.92,8352,835.2
160,16624,664.96,6848,684.8
161,0,nan,0,nan
162,16288,651.52,6832,683.2
163,17584,703.36,7472,747.2
164,0,nan,0,nan
165,0,nan,0,nan
166,0,nan,0,nan
167,18896,755.84,8432,843.2
168,18880,755.2,8432,843.2
169,19248,769.92,8480,848.0
170,20080,803.2,9120,912.0
171,18032,721.28,7824,782.4
172,17328,693.12,7552,755.2
173,17328,693.12,7536,753.6
174,16368,654.72,6832,683.2
175,16064,642.56,6640,664.0
176,15952,638.08,6688,668.8
177,0,nan,0,nan
178,0,nan,0,nan
179,0,nan,0,nan
180,16720,668.8,7008,700.8
181,16528,661.12,7008,700.8
182,0,nan,0,nan
183,16864,674.56,7040,704.0
184,0,nan,0,nan
185,0,nan,0,nan
186,0,nan,0,nan
187,15520,620.8,6496,649.6
188,14976,599.04,6208,620.8
189,15104,604.16,6208,620.8
190,0,nan,0,nan
191,14736,589.44,6048,604.8
192,15536,621.44,6336,633.6
193,15792,631.68,6544,654.4
194,15408,616.32,6352,635.2
195,0,nan,0,nan
196,0,nan,0,nan
197,14928,597.12,6176,617.6
198,15168,606.72,6288,628.8
199,15680,627.2,6480,648.0
200,0,nan,0,nan
201,14928,597.12,6304,630.4
202,0,nan,0,nan
203,0,nan,0,nan
204,0,nan,0,nan
205,0,nan,0,nan
206,0,nan,0,nan
207,0,nan,0,nan
208,0,nan,0,nan
209,0,nan,0,nan
210,0,nan,0,nan
211,15456,618.24,6592,659.2
212,14992,599.68,6272,627.2
213,14880,595.2,6144,614.4
214,15104,604.16,6256,625.6
215,15200,608.0,6400,640.0
216,15680,627.2,6560,656.0
217,15232,609.28,6288,628.8
218,15664,626.56,6480,648.0
219,0,nan,0,nan
220,15696,627.84,6480,648.0
221,15888,635.52,6496,649.6
222,16096,643.84,6752,675.2
223,15680,627.2,6512,651.2
224,16432,657.28,6880,688.0
225,17200,688.0,7264,726.4
226,16640,665.6,6960,696.0
227,16528,661.12,6912,691.2
228,16592,663.68,6832,683.2
229,16096,643.84,6688,668.8
230,16816,672.64,7008,700.8
231,16928,677.12,7136,713.6
232,16144,645.76,6656,665.6
233,15808,632.32,6560,656.0
234,0,nan,0,nan
235,16256,650.24,6912,691.2
236,16736,669.44,7200,720.0
237,16352,654.08,7008,700.8
238,16064,642.56,6880,688.0
239,16912,676.48,7440,744.0
240,15456,618.24,6560,656.0
241,15488,619.52,6512,651.2
242,15584,623.36,6560,656.0
243,15408,616.32,6464,646.4
244,15872,634.88,6672,667.2
245,16528,661.12,6928,692.8
246,0,nan,0,nan
247,0,nan,0,nan
248,17600,704.0,7456,745.6
249,17648,705.92,7664,766.4
250,19440,777.6,8736,873.6
251,20816,832.64,9584,958.4
252,19488,779.52,8864,886.4
253,19472,778.88,8880,888.0
254,19232,769.28,8576,857.6
255,0,nan,0,nan
256,18384,735.36,8160,816.0
257,18672,746.88,8032,803.2
258,0,nan,0,nan
259,0,nan,0,nan
260,0,nan,0,nan
261,0,nan,0,nan
262,0,nan,0,nan
263,0,nan,0,nan
264,0,nan,0,nan
265,17472,698.88,7744,774.4
266,16608,664.32,7072,707.2
267,16256,650.24,6880,688.0
268,15648,625.92,6496,649.6
269,15840,633.6,6688,668.8
270,16240,649.6,6880,688.0
271,16608,664.32,7008,700.8
272,15920,636.8,6800,680.0
273,15648,625.92,6480,648.0
274,15536,621.44,6448,644.8
275,17040,681.6,7264,726.4
276,16800,672.0,7200,720.0
277,16448,657.92,6896,689.6
278,16464,658.56,6944,694.4
279,16192,647.68,6720,672.0
280,0,nan,0,nan
281,0,nan,0,nan
282,16240,649.6,6832,683.2
283,16320,652.8,6848,684.8
284,15632,625.28,6576,657.6
285,0,nan,0,nan
286,15248,609.92,6416,641.6
287,15520,620.8,6528,652.8
288,16064,642.56,6720,672.0
289,16304,652.16,6880,688.0
290,0,nan,0,nan
291,16864,674.56,7168,716.8
292,0,nan,0,nan
293,0,nan,0,nan
294,0,nan,0,nan
295,17504,700.16,7648,764.8
296,17296,691.84,7472,747.2
297,17264,690.56,7424,742.4
298,16704,668.16,7104,710.4
299,16592,663.68,7040,704.0
300,16304,652.16,6896,689.6
301,16576,663.04,7120,712.0
302,15808,632.32,6672,667.2
303,0,nan,0,nan
304,15056,602.24,6320,632.0
305,15200,608.0,6416,641.6
306,15328,613.12,6464,646.4
307,16416,656.64,6944,694.4
308,16640,665.6,7136,713.6
309,16432,657.28,6928,692.8
310,0,nan,0,nan
311,16432,657.28,6912,691.2
312,16240,649.6,6752,675.2
313,16672,666.88,7120,712.0
314,0,nan,0,nan
315,0,nan,0,nan
316,17136,685.44,7104,710.4
317,17216,688.64,7264,726.4
318,16784,671.36,7088,708.8
319,18224,728.96,7792,779.2
320,0,nan,0,nan
321,18592,743.68,7984,798.4
322,0,nan,0,nan
323,0,nan,0,nan
324,17200,688.0,7440,744.0
325,17392,695.68,7440,744.0
326,16416,656.64,6912,691.2
327,16192,647.68,6752,675.2
328,16864,674.56,7184,718.4
329,16960,678.4,7184,718.4
330,16736,669.44,7040,704.0
331,16864,674.56,7200,720.0
332,16080,643.2,6704,670.4
333,15920,636.8,6752,675.2
334,15888,635.52,6720,672.0
335,16800,672.0,7184,718.4
336,17344,693.76,7360,736.0
337,17024,680.96,7280,728.0
338,16320,652.8,6896,689.6
339,0,nan,0,nan
340,15520,620.8,6400,640.0
341,16576,663.04,7120,712.0
342,0,nan,0,nan
343,16528,661.12,6832,683.2
344,16208,648.32,6784,678.4
345,16256,650.24,6816,681.6
346,16304,652.16,6912,691.2
347,15856,634.24,6624,662.4
348,15664,626.56,6560,656.0
349,16144,645.76,6720,672.0
350,16064,642.56,6640,664.0
351,16288,651.52,6992,699.2
352,0,nan,0,nan
353,15584,623.36,6528,652.8
354,0,nan,0,nan
355,0,nan,0,nan
356,0,nan,0,nan
357,0,nan,0,nan
358,0,nan,0,nan
359,0,nan,0,nan
360,0,nan,0,nan
361,0,nan,0,nan
362,0,nan,0,nan
363,0,nan,0,nan
364,0,nan,0,nan
365,0,nan,0,nan
366,0,nan,0,nan
367,0,nan,0,nan
368,0,nan,0,nan
369,0,nan,0,nan
370,0,nan,0,nan
371,0,nan,0,nan
372,0,nan,0,nan
373,15328,613.12,6480,648.0
374,0,nan,0,nan
375,0,nan,0,nan
376,0,nan,0,nan
377,19904,796.16,8592,859.2
378,19840,793.6,8544,854.4
379,0,nan,0,nan
380,0,nan,0,nan
381,0,nan,0,nan
382,0,nan,0,nan
383,0,nan,0,nan
384,0,nan,0,nan
385,0,nan,0,nan
386,16368,654.72,6896,689.6
387,17504,700.16,7600,760.0
388,18128,725.12,7888,788.8
389,17648,705.92,7776,777.6
390,17440,697.6,7472,747.2
391,17792,711.68,7648,764.8
392,0,nan,0,nan
393,0,nan,0,nan
394,21728,869.12,9584,958.4
395,0,nan,0,nan
396,0,nan,0,nan
397,0,nan,0,nan
398,0,nan,0,nan
399,18560,742.4,8096,809.6
400,16608,664.32,6976,697.6
401,16864,674.56,7120,712.0
402,17056,682.24,7200,720.0
403,0,nan,0,nan
404,0,nan,0,nan
405,0,nan,0,nan
406,0,nan,0,nan
407,0,nan,0,nan
408,0,nan,0,nan
409,0,nan,0,nan
410,0,nan,0,nan
411,17872,714.88,7616,761.6
412,17744,709.76,7680,768.0
413,18464,738.56,8144,814.4
414,18528,741.12,7984,798.4
415,17584,703.36,7776,777.6
416,17168,686.72,7440,744.0
417,17584,703.36,7488,748.8
418,16592,663.68,6976,697.6
419,0,nan,0,nan
420,0,nan,0,nan
421,0,nan,0,nan
422,0,nan,0,nan
423,19776,791.04,8928,892.8
424,20240,809.6,9136,913.6
425,0,nan,0,nan
426,21456,858.24,10128,1012.8
427,19920,796.8,8848,884.8
428,19120,764.8,8448,844.8
429,19760,790.4,8736,873.6
430,18640,745.6,8144,814.4
431,17664,706.56,7408,740.8
432,17680,707.2,7504,750.4
433,17232,689.28,7248,724.8
434,0,nan,0,nan
435,18608,744.32,8160,816.0
436,0,nan,0,nan
437,0,nan,0,nan
438,18272,730.88,7920,792.0
439,0,nan,0,nan
440,0,nan,0,nan
441,16624,664.96,6960,696.0
442,17296,691.84,7344,734.4
443,17184,687.36,7296,729.6
444,16720,668.8,7104,710.4
445,16512,660.48,7120,712.0
446,15776,631.04,6560,656.0
447,16128,645.12,6672,667.2
448,16624,664.96,7072,707.2
449,16080,643.2,6768,676.8
450,16576,663.04,7024,702.4
451,15488,619.52,6448,644.8
452,0,nan,0,nan
453,15824,632.96,6624,662.4
454,16016,640.64,6656,665.6
455,16352,654.08,6816,681.6
456,16160,646.4,6640,664.0
457,16992,679.68,7184,718.4
458,16880,675.2,7168,716.8
459,16800,672.0,7184,718.4
460,16512,660.48,6864,686.4
461,15200,608.0,6320,632.0
462,15216,608.64,6400,640.0
463,15456,618.24,6400,640.0
464,15312,612.48,6320,632.0
465,15504,620.16,6480,648.0
466,15088,603.52,6208,620.8
467,0,nan,0,nan
468,0,nan,0,nan
469,15744,629.76,6544,654.4
470,15360,614.4,6400,640.0
471,15504,620.16,6480,648.0
472,15696,627.84,6496,649.6
473,15824,632.96,6672,667.2
474,16224,648.96,6752,675.2
475,15872,634.88,6608,660.8
476,18224,728.96,7776,777.6
477,17344,693.76,7408,740.8
478,17584,703.36,7632,763.2
479,16864,674.56,7168,716.8
480,16240,649.6,6848,684.8
481,15520,620.8,6448,644.8
482,0,nan,0,nan
483,0,nan,0,nan
484,0,nan,0,nan
485,0,nan,0,nan
486,0,nan,0,nan
487,0,nan,0,nan
488,0,nan,0,nan
489,0,nan,0,nan
490,0,nan,0,nan
491,0,nan,0,nan
492,0,nan,0,nan
493,0,nan,0,nan
494,0,nan,0,nan
495,0,nan,0,nan
496,0,nan,0,nan
497,0,nan,0,nan
498,0,nan,0,nan
499,0,nan,0,nan
500,0,nan,0,nan
501,0,nan,0,nan
502,0,nan,0,nan
503,0,nan,0,nan
504,0,nan,0,nan
505,0,nan,0,nan
506,0,nan,0,nan
507,16736,669.44,6976,697.6
508,16752,670.08,7072,707.2
509,16080,643.2,6816,681.6
510,0,nan,0,nan
511,0,nan,0,nan
512,0,nan,0,nan
513,0,nan,0,nan
514,0,nan,0,nan
515,0,nan,0,nan
516,0,nan,0,nan
517,0,nan,0,nan
518,15680,627.2,6480,648.0
519,0,nan,0,nan
520,0,nan,0,nan
521,0,nan,0,nan
522,0,nan,0,nan
523,0,nan,0,nan
524,0,nan,0,nan
525,0,nan,0,nan
526,0,nan,0,nan
527,15712,628.48,6592,659.2
528,15456,618.24,6416,641.6
529,16144,645.76,6688,668.8
530,16496,659.84,6832,683.2
531,17376,695.04,7328,732.8
532,17040,681.6,7200,720.0
533,18160,726.4,7552,755.2
534,18256,730.24,7664,766.4
535,17616,704.64,7632,763.2
536,17520,700.8,7536,753.6
537,18128,725.12,7840,784.0
538,18320,732.8,7904,790.4
539,17648,705.92,7616,761.6
540,17344,693.76,7584,758.4
541,17488,699.52,7712,771.2
542,18384,735.36,8400,840.0
543,18672,746.88,8256,825.6
544,18384,735.36,7824,782.4
545,17392,695.68,7392,739.2
546,16672,666.88,6992,699.2
547,16480,659.2,6880,688.0
548,16976,679.04,7232,723.2
549,16560,662.4,6976,697.6
550,17360,694.4,7312,731.2
551,18224,728.96,7984,798.4
552,18112,724.48,7872,787.2
553,0,nan,0,nan
554,18688,747.52,8160,816.0
555,20432,817.28,8992,899.2
556,19584,783.36,8560,856.0
557,20528,821.12,9184,918.4
558,20576,823.04,9296,929.6
559,20688,827.52,9456,945.6
560,19376,775.04,8512,851.2
561,18560,742.4,8272,827.2
562,20208,808.32,9600,960.0
563,20736,829.44,10240,1024.0
564,21392,855.68,10880,1088.0
565,20672,826.88,10224,1022.4
566,19776,791.04,9664,966.4
567,20128,805.12,9744,974.4
568,20256,810.24,10016,1001.6
569,21584,863.36,11136,1113.6
570,19840,793.6,9280,928.0
571,18976,759.04,8544,854.4
572,19808,792.32,8736,873.6
573,19872,794.88,8608,860.8
574,0,nan,0,nan
575,18160,726.4,7760,776.0
576,20528,821.12,9536,953.6
577,19808,792.32,8928,892.8
578,20944,837.76,9664,966.4
579,21776,871.04,10528,1052.8
580,19456,778.24,8592,859.2
581,21040,841.6,9776,977.6
582,21232,849.28,9952,995.2
583,19824,792.96,9136,913.6
584,20112,804.48,9056,905.6
585,20256,810.24,9232,923.2
586,19328,773.12,8544,854.4
587,0,nan,0,nan
588,19424,776.96,8560,856.0
589,19184,767.36,8592,859.2
590,20640,825.6,9584,958.4
591,17712,708.48,8016,801.6
592,18512,740.48,8592,859.2
593,0,nan,0,nan
594,0,nan,0,nan
595,21904,876.16,10560,1056.0
596,0,nan,0,nan
597,20256,810.24,9328,932.8
598,19088,763.52,8496,849.6
599,20080,803.2,9424,942.4
600,19600,784.0,8928,892.8
601,18944,757.76,8224,822.4
602,20640,825.6,9744,974.4
603,21776,871.04,11040,1104.0
604,19920,796.8,9456,945.6
605,20128,805.12,9456,945.6
606,20208,808.32,9344,934.4
607,20848,833.92,9824,982.4
608,19344,773.76,8448,844.8
609,19520,780.8,8592,859.2
610,19440,777.6,8544,854.4
611,20784,831.36,9792,979.2
612,20608,824.32,9936,993.6
613,18112,724.48,8176,817.6
614,17568,702.72,8096,809.6
615,19520,780.8,9248,924.8
616,20352,814.08,9648,964.8
617,21568,862.72,10000,1000.0
618,20720,828.8,9264,926.4
619,19232,769.28,8416,841.6
620,19040,761.6,8576,857.6
621,19968,798.72,9680,968.0
622,18544,741.76,8704,870.4
623,18240,729.6,8384,838.4
624,17376,695.04,7840,784.0
625,17648,705.92,7968,796.8
626,17984,719.36,7888,788.8
627,17792,711.68,8176,817.6
628,18240,729.6,8672,867.2
629,18512,740.48,8304,830.4
630,18592,743.68,8704,870.4
631,18704,748.16,8672,867.2
632,16352,654.08,7024,702.4
633,18256,730.24,7984,798.4
634,19088,763.52,9024,902.4
635,19296,771.84,9104,910.4
636,19568,782.72,9312,931.2
637,20160,806.4,9392,939.2
638,20064,802.56,9072,907.2
639,20288,811.52,9312,931.2
640,18992,759.68,8480,848.0
641,18592,743.68,8464,846.4
642,19040,761.6,8720,872.0
643,19568,782.72,8960,896.0
644,19264,770.56,8768,876.8
645,18416,736.64,8256,825.6
646,17536,701.44,8032,803.2
647,17168,686.72,7600,760.0
648,18288,731.52,8272,827.2
649,19632,785.28,9216,921.6
650,18944,757.76,8560,856.0
651,18272,730.88,8240,824.0
652,17520,700.8,7568,756.8
653,18272,730.88,8032,803.2
654,16608,664.32,6976,697.6
655,18656,746.24,8256,825.6
656,18800,752.0,8368,836.8
657,19264,770.56,8464,846.4
658,18464,738.56,8256,825.6
659,18208,728.32,8272,827.2
660,20944,837.76,10560,1056.0
661,21664,866.56,10976,1097.6
662,20096,803.84,9488,948.8
663,19472,778.88,8592,859.2
664,19232,769.28,8528,852.8
665,18816,752.64,8560,856.0
666,18752,750.08,8384,838.4
667,19424,776.96,9232,923.2
668,20864,834.56,10464,1046.4
669,20800,832.0,10384,1038.4
670,19776,791.04,9424,942.4
671,20016,800.64,9664,966.4
672,19744,789.76,9264,926.4
673,18176,727.04,8192,819.2
674,18544,741.76,8624,862.4
675,18128,725.12,8224,822.4
676,19664,786.56,8864,886.4
677,18384,735.36,7984,798.4
678,18832,753.28,8288,828.8
679,0,nan,0,nan
680,19104,764.16,8592,859.2
681,18336,733.44,8176,817.6
682,16976,679.04,7408,740.8
683,18288,731.52,7840,784.0
684,17920,716.8,7840,784.0
685,19280,771.2,8960,896.0
686,18336,733.44,8256,825.6
687,19600,784.0,9040,904.0
688,19632,785.28,9264,926.4
689,19568,782.72,9040,904.0
690,19392,775.68,9152,915.2
691,19776,791.04,9104,910.4
692,19504,780.16,8752,875.2
693,20480,819.2,9008,900.8
694,20000,800.0,8896,889.6
695,19312,772.48,8576,857.6
696,19104,764.16,8512,851.2
697,19696,787.84,9104,910.4
698,19344,773.76,9088,908.8
699,20272,810.88,9616,961.6
700,18608,744.32,8592,859.2
701,19088,763.52,8656,865.6
702,18928,757.12,8512,851.2
703,19424,776.96,8720,872.0
704,17968,718.72,7888,788.8
705,17632,705.28,7488,748.8
706,17744,709.76,7568,756.8
707,19504,780.16,8896,889.6
708,19584,783.36,8720,872.0
709,19280,771.2,9120,912.0
710,18416,736.64,8448,844.8
711,21072,842.88,10112,1011.2
712,19392,775.68,8720,872.0
713,21680,867.2,10288,1028.8
714,21360,854.4,9840,984.0
715,20736,829.44,9392,939.2
716,20528,821.12,9216,921.6
717,20144,805.76,8784,878.4
718,19184,767.36,8400,840.0
719,19088,763.52,8688,868.8
720,19280,771.2,8672,867.2
721,20512,820.48,9424,942.4
722,19824,792.96,9136,913.6
723,20000,800.0,9248,924.8
724,19264,770.56,8960,896.0
725,17952,718.08,8352,835.2
726,19296,771.84,8992,899.2
727,0,nan,0,nan
728,19648,785.92,8688,868.8
729,0,nan,0,nan
730,0,nan,0,nan
731,18416,736.64,8272,827.2
732,19968,798.72,9488,948.8
733,19632,785.28,8688,868.8
734,20192,807.68,9920,992.0
735,19792,791.68,9120,912.0
736,19264,770.56,8592,859.2
737,19152,766.08,8416,841.6
738,19200,768.0,8304,830.4
739,0,nan,0,nan
740,0,nan,0,nan
741,0,nan,0,nan
742,20096,803.84,8496,849.6
743,20480,819.2,9200,920.0
744,19264,770.56,8288,828.8
745,18592,743.68,8144,814.4
746,18592,743.68,8304,830.4
747,17344,693.76,7440,744.0
748,0,nan,0,nan
749,17808,712.32,7728,772.8
750,0,nan,0,nan
751,16144,645.76,6720,672.0
752,17200,688.0,7328,732.8
753,16704,668.16,7232,723.2
754,16256,650.24,6912,691.2
755,16480,659.2,6944,694.4
756,16384,655.36,6832,683.2
757,18320,732.8,7936,793.6
758,18016,720.64,7728,772.8
759,18144,725.76,7904,790.4
760,16336,653.44,6928,692.8
761,15344,613.76,6416,641.6
762,0,nan,0,nan
763,0,nan,0,nan
764,15840,633.6,6576,657.6
765,16576,663.04,6832,683.2
766,15952,638.08,6640,664.0
767,15920,636.8,6624,662.4
768,16064,642.56,6672,667.2
769,15840,633.6,6608,660.8
770,15616,624.64,6528,652.8
771,15264,610.56,6384,638.4
772,15136,605.44,6256,625.6
773,14992,599.68,6208,620.8
774,15296,611.84,6336,633.6
775,0,nan,0,nan
776,0,nan,0,nan
777,0,nan,0,nan
778,0,nan,0,nan
779,0,nan,0,nan
780,0,nan,0,nan
781,0,nan,0,nan
782,0,nan,0,nan
783,0,nan,0,nan
784,0,nan,0,nan
785,0,nan,0,nan
786,0,nan,0,nan
787,0,nan,0,nan
788,0,nan,0,nan
789,0,nan,0,nan
790,0,nan,0,nan
791,0,nan,0,nan
792,0,nan,0,nan
793,0,nan,0,nan
794,0,nan,0,nan
795,0,nan,0,nan
796,0,nan,0,nan
797,0,nan,0,nan
798,0,nan,0,nan
799,0,nan,0,nan
800,0,nan,0,nan
801,0,nan,0,nan
802,0,nan,0,nan
803,0,nan,0,nan
804,0,nan,0,nan
805,0,nan,0,nan
806,0,nan,0,nan
807,0,nan,0,nan
808,0,nan,0,nan
809,0,nan,0,nan
810,14864,594.56,6208,620.8
811,15440,617.6,6512,651.2
812,16864,674.56,7104,710.4
813,16752,670.08,7040,704.0
814,15968,638.72,6656,665.6
815,16176,647.04,6784,678.4
816,16720,668.8,7088,708.8
817,17584,703.36,7488,748.8
818,18448,737.92,7968,796.8
819,17648,705.92,7664,766.4
820,18048,721.92,7696,769.6
821,18144,725.76,7968,796.8
822,17056,682.24,7472,747.2
823,18384,735.36,7968,796.8
824,18208,728.32,7776,777.6
825,16640,665.6,7152,715.2
826,17536,701.44,7680,768.0
827,17952,718.08,7776,777.6
828,17904,716.16,7840,784.0
829,17296,691.84,7488,748.8
830,16224,648.96,6768,676.8
831,15456,618.24,6352,635.2
832,16480,659.2,6912,691.2
833,16352,654.08,6864,686.4
834,16128,645.12,6656,665.6
835,16112,644.48,6688,668.8
836,15696,627.84,6464,646.4
837,15872,634.88,6576,657.6
838,16672,666.88,7072,707.2
839,16816,672.64,7136,713.6
840,17200,688.0,7344,734.4
841,18032,721.28,7920,792.0
842,18176,727.04,8032,803.2
843,18576,743.04,8256,825.6
844,18912,756.48,8192,819.2
845,18112,724.48,8048,804.8
846,17856,714.24,7776,777.6
847,17504,700.16,7408,740.8
848,17360,694.4,7344,734.4
849,17760,710.4,7584,758.4
850,18272,730.88,7856,785.6
851,18160,726.4,7840,784.0
852,17952,718.08,7696,769.6
853,19088,763.52,8400,840.0
854,18992,759.68,8528,852.8
855,18960,758.4,8640,864.0
856,17408,696.32,7504,750.4
857,17024,680.96,7248,724.8
858,17616,704.64,7744,774.4
859,17808,712.32,7936,793.6
860,17456,698.24,7760,776.0
861,18608,744.32,7920,792.0
862,18816,752.64,8048,804.8
863,18064,722.56,7920,792.0
864,0,nan,0,nan
865,16912,676.48,7232,723.2
866,16512,660.48,6912,691.2
867,15984,639.36,6704,670.4
868,16240,649.6,6832,683.2
869,17376,695.04,7616,761.6
870,17376,695.04,7552,755.2
871,18032,721.28,7904,790.4
872,18720,748.8,8192,819.2
873,18960,758.4,8720,872.0
874,21152,846.08,10528,1052.8
875,19776,791.04,8752,875.2
876,19104,764.16,8528,852.8
877,18416,736.64,8000,800.0
878,19360,774.4,8496,849.6
879,20128,805.12,9088,908.8
880,20016,800.64,9248,924.8
881,18960,758.4,8480,848.0
882,19152,766.08,8624,862.4
883,19056,762.24,8736,873.6
884,18912,756.48,8704,870.4
885,19696,787.84,9072,907.2
886,19600,784.0,9040,904.0
887,19776,791.04,9088,908.8
888,19888,795.52,9264,926.4
889,19760,790.4,9120,912.0
890,19472,778.88,8848,884.8
891,18560,742.4,8192,819.2
892,19472,778.88,8720,872.0
893,19648,785.92,8672,867.2
894,18192,727.68,7904,790.4
895,18224,728.96,7888,788.8
896,17696,707.84,7648,764.8
897,17456,698.24,7520,752.0
898,20416,816.64,9648,964.8
899,19600,784.0,8784,878.4
900,20752,830.08,10624,1062.4
901,19552,782.08,9296,929.6
902,21216,848.64,10528,1052.8
903,21168,846.72,10768,1076.8
904,21376,855.04,10336,1033.6
905,21680,867.2,10640,1064.0
906,20048,801.92,9488,948.8
907,19344,773.76,8816,881.6
908,20160,806.4,9984,998.4
909,20080,803.2,9360,936.0
910,19280,771.2,8752,875.2
911,19104,764.16,9152,915.2
912,19232,769.28,8976,897.6
913,19056,762.24,9136,913.6
914,19152,766.08,8992,899.2
915,20320,812.8,10032,1003.2
916,19792,791.68,9440,944.0
917,19824,792.96,9424,942.4
918,19264,770.56,9104,910.4
919,19520,780.8,8560,856.0
920,19552,782.08,8736,873.6
921,18768,750.72,8368,836.8
922,19360,774.4,8656,865.6
923,18832,753.28,8256,825.6
924,18912,756.48,8480,848.0
925,0,nan,0,nan
