RFP_raw,GCaMP_raw
22336,12176
22752,13264
25184,13600
24608,13520
26944,12400
25152,13264
25360,
24368,12240
24464,12368
23952,12624
22496,12304
20816,12352
,13312
20768,12688
,11072
20704,12512
22336,13040
,13472
25376,14672
25072,13472
23680,14480
24736,12976
24512,11088
22416,11968
24160,11472
25936,11184
23280,11328
23424,11264
24528,10640
23792,10560
26704,11088
22416,10784
27920,10816
,10640
,10800
19904,10976
,10800
19296,11616
,11568
20528,11744
24192,10992
27856,10704
25584,10288
24112,10352
,11488
27616,12784
26928,11792
,10528
26416,10752
24384,10048
22224,10976
21616,12208
,13344
,13360
,13104
,12384
,11760
,12304
,14480
21776,14368
23184,12128
,9248
,13216
,14368
21440,14416
,13296
,13744
,14128
,12048
,11344
,10544
27840,11760
24560,11920
30704,11824
37984,12064
35616,11664
,10960
,12976
23136,12512
21088,13280
21200,12096
,12368
,12064
,12480
20016,11840
,11696
,12816
,11072
19456,11056
,10240
,10400
,10320
20512,9872
20112,9312
,9264
20272,11344
24832,11808
24336,11904
24752,11616
25920,9904
23840,11888
22624,11792
22304,12400
22656,14224
22048,13472
22128,13024
21472,12832
,12736
21264,11984
21056,12128
,12288
,10800
,9456
,9216
,8592
,8640
,9360
,10096
,9504
,9312
,10384
21392,11712
22752,11408
22656,11088
21952,11392
,11424
,11136
,11360
,10832
,12704
21184,10992
22320,12608
27424,11712
25664,8416
23904,10688
22512,7904
23328,11456
20784,11040
20752,9664
,8320
21488,7584
20976,7552
23264,11904
25520,12736
28128,12288
27248,12144
21712,11856
21360,11104
20720,12176
21888,10880
21088,11936
22896,11632
21392,11712
21584,11424
21088,11296
20992,11360
21328,
,10448
19104,11088
19728,12992
23824,13504
23296,7152
20016,11408
24912,8496
22416,11296
28992,12000
21056,11792
20560,11616
22400,10576
20528,11616
23952,10992
23488,11216
23392,10992
24016,10960
22736,11184
23024,11888
31664,13856
,
35200,
28960,11808
28208,11344
21792,11040
20480,10048
21104,10752
21712,11872
22768,11568
23904,11536
25184,11136
,11184
25616,11568
22864,11344
23616,10912
21424,11568
24672,11552
24640,11520
21552,11184
24784,11728
21168,11136
23520,11296
22000,11520
22320,11776
21664,10672
20240,10352
,10576
19232,10592
19472,10160
20896,11152
20960,11392
22176,11904
21920,11728
22176,11536
,12000
,10672
20928,11616
21792,12272
22640,10976
21520,
22544,
23024,10960
22656,11392
24608,11712
26192,11824
23936,12656
22176,11648
,11936
,11296
,10656
,10736
20368,12080
20512,12768
21728,12512
21952,12352
21344,12160
,12832
25888,11536
24304,12256
25776,13328
31120,12800
26928,13520
31824,13088
24112,12272
21184,11744
20480,12256
22112,11824
21536,9616
,11488
21696,12736
23152,12864
25136,11520
23584,11840
24288,12432
26272,12128
23728,12896
23936,11936
,11328
,8640
22336,9936
20768,9616
20496,11008
20544,12592
22192,11680
22464,12416
22592,12320
,10496
19888,11472
24656,12960
32384,13312
27424,11984
23872,11744
24768,12784
24000,12464
24256,13296
24832,13280
21856,11760
24288,12064
23024,12528
24976,12448
27504,13344
22656,12816
28448,13824
26896,12208
23664,12224
24192,12944
24224,11808
22736,11200
,11456
,11760
,8592
18848,11664
22256,11648
22624,13136
30576,12048
27888,12416
24240,11952
22128,11376
20832,10480
20944,10384
19904,10672
20256,11616
21632,11264
21616,11632
20752,10992
21520,
21168,12160
23472,11072
22672,10816
21056,12256
,12096
21440,11424
20480,12400
,11408
,10912
,11136
20976,11200
20816,11664
20592,10768
21968,11296
20656,11360
20416,11024
20288,11440
20080,10384
,9680
,9792
,10704
21504,11856
22464,10384
20096,11216
20672,10400
20848,10992
21184,11072
21120,11616
21104,12320
19376,12448
20768,10784
19856,10464
20752,10496
20416,10352
22896,10672
22240,10736
21536,10576
22032,10080
20464,10624
21728,10176
20528,10608
20624,10336
19872,9856
19984,10464
,10768
,9888
19488,10848
22016,12080
22720,12064
23888,11520
22144,11664
,10528
22240,9856
20080,9696
20304,10352
21328,10736
22144,9904
21616,9728
,
23824,
21584,10128
21840,9600
20656,8960
,9584
20560,9520
,9008
,9984
,10432
22464,11120
22448,10112
,10064
,10736
21472,10288
20896,6224
22352,6960
24624,6320
,10288
21632,10288
23456,11712
30944,10768
32640,10624
30080,9808
25728,9504
23472,9408
,9136
21280,9648
22064,9360
20448,9488
21696,10032
,10400
,11280
,11104
25200,
26768,10064
20864,9024
,9936
21232,9440
22960,10832
28720,10352
26976,10160
28032,11312
24928,9344
,10000
21760,9312
,10240
,10928
22128,10896
25776,11344
29984,
23776,10224
,9248
22112,10336
21680,9792
,9328
,8080
,10224
20144,10000
22656,9888
24752,9728
24128,9760
24816,9344
23248,9216
22192,8848
20816,9104
,8960
22256,8528
22320,9248
22176,8672
21120,9264
23248,10400
27344,10016
25120,10320
,10272
29008,10624
,9888
22384,8944
20592,9328
20672,9168
20704,8192
,8832
19136,9168
21408,9392
21936,9680
20816,9728
21760,9760
24960,10208
24048,9328
26144,9872
30144,11456
37488,12656
38384,11024
29792,10624
,9440
25024,9488
21712,9200
23728,8912
,8816
23024,8912
20064,8736
21104,8912
21888,8464
19936,7520
,7936
18992,8688
21328,8912
20832,8560
21168,8256
20304,8176
19280,7552
19616,7952
21376,7664
20944,8096
21680,7856
23488,7680
22992,6752
20352,7408
21760,7744
23936,7120
22528,7856
24032,7904
23680,8288
19280,6944
20992,7264
,7056
19936,7216
19920,7776
21008,7712
21616,8208
21296,9712
24816,10464
28448,8800
20640,9040
22208,9072
21648,9088
19360,8784
21968,9392
23600,9120
22752,9232
23520,8256
19984,7840
18528,7712
19392,8608
21984,9184
23520,8720
20384,6800
19552,9616
20336,11488
26624,
23808,13040
24752,10096
20816,7568
22640,9120
22608,8272
22016,10976
24464,11952
28928,
24896,8608
28224,11328
32736,9968
29440,7104
20656,9536
19024,9472
,9200
,9664
20064,11488
22192,12064
24432,11120
20224,11008
20720,
20416,9968
,10224
27200,9120
23264,12000
19952,10832
21024,10992
21120,11440
23856,11840
29360,11600
32896,
31104,
31472,
35504,11568
29568,12176
25008,11472
28976,11232
23520,10976
23056,11120
23072,10608
26448,11344
25344,11648
24848,10960
23376,
25360,12288
27392,12464
25328,11520
26800,11488
24096,11264
26672,11872
,11216
26944,11616
,10208
21136,10288
20224,11008
21728,10688
22240,11328
20592,11408
21536,10368
21248,10496
22272,10592
24720,11376
23520,10672
24832,11008
,10992
23856,10736
21616,8864
18656,9264
18352,10160
17536,10256
,9344
,9680
18416,10256
20016,10416
21632,10096
20960,10640
21920,11024
22912,10256
22528,11120
26096,10368
22640,10160
22848,10672
22928,10704
21904,
25600,12320
23744,10896
20528,10784
21040,12272
24720,11392
21024,12240
21392,11648
22832,11424
22176,11520
25248,11008
24720,9440
22160,9808
20896,10528
24048,10160
22752,10736
25456,10944
24432,10832
25120,9696
19536,10960
24000,10928
23632,10960
20432,9952
22224,9696
19568,8848
,9424
19360,9248
19248,9968
19680,10704
20240,10720
21200,10032
20080,10160
23776,10480
23520,10464
22336,10496
20992,10224
22560,10384
22368,10576
23472,9680
22576,9824
22624,9840
20880,9824
25216,10272
22400,10656
22192,10080
22816,9936
22816,10352
21552,9248
22128,8736
19504,9104
19760,9152
20880,9920
21840,10080
23168,10096
21600,9120
20048,9264
20192,9472
19168,9936
20768,10672
23632,10976
24272,10240
23392,9200
24848,
27728,10416
24128,10432
26880,10112
25488,10000
,8496
21920,10880
23360,10816
22848,11120
28208,10896
25728,9904
33536,10256
36848,10080
23408,10016
25888,11216
28512,
,11904
34288,12000
40096,10176
,11280
25520,11344
32832,11552
24000,11920
29360,10704
29744,10720
29648,9072
29056,9728
21440,9088
19872,6800
,8672
,9296
,9568
21952,9472
23472,9664
25344,10768
26048,
,11056
,10528
,11872
22272,13072
29760,12208
26880,12128
25680,13520
28176,
30464,14512
31376,12384
31264,11552
25312,12560
27008,10352
24384,10208
,10864
25280,10336
22576,10848
21728,
,
,
,11568
,11616
36192,
34672,10400
,
,
,
,7152
,
24784,10256
,
,
,10928
,10528
,9888
,10176
,
,11824
,
,10384
,9792
,
,
,
,
,
,9440
,9920
,
,
,
,10320
,10832
,
,9504
,
,6752
,6800
,7264
,7072
25936,7536
21040,8080
19328,8640
18880,9328
19248,10096
19632,9856
19680,9840
21808,8832
22064,6784
,9520
,
,
21200,
,10288
,
,
,11440
,12464
27056,13632
28544,13648
42240,13792
,
,12224
28544,11328
25360,
20848,
20256,
21456,11152
24688,9872
19632,5168
,7024
,5744
,2560
,3120
,2288
,
,4528
,8880
21088,9840
20432,9008
22000,8864
21872,8848
19824,8928
20096,8320
19904,8160
22320,8048
21840,7696
22992,8192
20080,7472
20784,9216
,9104
30624,10064
30944,10496
27712,9856
24176,9040
21536,9312
20352,8896
,8400
,8528
,8976
,8512
21456,9104
21232,9088
20800,8784
20080,7968
,8544
,7840
30640,9424
24880,
25968,9360
22976,8304
21696,6640
24992,7136
24496,8288
24000,7056
20576,7024
21184,8800
20720,8256
22112,8384
19744,8368
,8192
20400,8128
20752,8896
20832,8528
20576,8848
,7616
,8304
,7584
19728,8688
22352,9248
20208,8432
,8128
,8464
,9008
,8816
21088,7664
,7808
24688,8784
24848,8240
21168,8400
21056,7968
,8320
,7984
,8288
,8160
,8352
,8080
,8704
21008,8944
21504,8976
22096,9376
,8448
,7344
20096,7744
,8352
22096,7872
20032,6896
27088,8416
,7056
,7648
,7280
25632,9552
,8400
27184,8992
23312,8464
21328,8384
,8240
,8480
25392,8720
,9056
25008,8496
,9696
25216,8224
,9264
,8176
22480,
,8736
22544,8512
,9056
,8128
22592,8464
24912,8528
26768,8608
25552,8064
22592,8416
26016,8032
25824,8704
29280,8656
31184,8432
,8672
23600,8144
21216,8480
20208,7968
19680,7920
,8384
,8112
20544,7808
,8048
19888,8192
20992,7936
20608,7696
,7760
19024,7328
,7600
,7776
,8048
19248,7744
,8000
23232,7168
22160,7600
21024,7520
21776,7920
26384,8336
,9392
31344,8400
20336,8432
20560,8752
19728,8160
,7408
,7200
,7872
,8192
19184,8048
20816,8128
21872,8608
23296,7840
23504,7904
,7776
22304,7648
22320,7824
25280,8560
21136,7664
21296,7248
20000,8048
20544,7904
19776,7856
,8000
,7696
,7776
,8672
20960,8544
20128,9232
20736,8544
,8976
,8464
19808,7504
20320,7152
19040,7520
,7712
,7216
,6272
,6928
,6896
,6528
,6928
20512,6624
18848,6704
18576,6512
19312,6960
19568,7536
,7856
,7536
,7584
18288,7888
20000,8768
20256,7952
19440,8224
19808,8352
21712,8448
23232,8320
22688,7440
20496,7296
18464,7328
18688,8416
19744,9168
20032,8704
19536,8368
17840,8112
19776,6912
18512,7008
18944,7920
18416,7632
,7968
18640,7776
18272,7840
19072,8256
19984,8064
21408,7440
21232,8384
21328,9232
24544,8176
20864,8720
23728,8320
23264,7760
22048,8144
22704,7664
22240,7072
21616,7360
19760,7072
20064,6896
18912,7232
20128,7200
18960,7280
19776,6944
18640,7088
19168,6976
,6704
,7520
19008,8208
,7568
,8368
,8096
,8048
,8000
20784,8112
21328,7840
21088,7312
19984,6768
19168,6944
,7024
19888,6816
,6688
20144,6992
20064,7312
,7056
,6864
,6880
,6912
,6960
,6832
,6976
20224,7600
22000,7104
19904,6784
18976,7104
,7392
21040,
21440,7008
20000,
,7104
,6768
20896,6928
21840,7424
23824,6992
23760,7200
23104,7472
21920,7328
22704,7232
23808,6960
21664,7104
,6608
20112,6000
20336,6304
19552,5952
19488,6032
,6368
,6800
20688,6992
21888,6976
20608,6400
,6592
20048,6560
20480,6560
,6384
21504,6736
22192,7120
26064,6896
23424,6752
22288,6592
21984,7056
,6816
,6832
,6208
,6608
,6656
,6768
,7344
22992,7488
25952,6864
23680,6704
22992,6448
,6128
18720,5984
,5824
20176,5824
19248,5488
20400,5856
21984,5904
22784,5680
23456,5632
23744,5760
21760,5392
19536,5488
19424,5856
18800,5520
,5552
19488,6464
19040,5520
19008,5920
21600,5936
21856,5696
21552,5648
22976,5680
25920,5824
25344,5360
22208,4960
19328,4624
18784,4528
19616,4336
,4352
20240,4256
,4432
21456,4288
20800,4448
20656,3920
18944,4064
18336,4048
18848,3952
,4064
,4576
20016,4704
21776,4800
21824,4512
20944,4768
21232,4720
18864,5984
20160,4992
19776,4496
20768,4688
21824,4688
20192,4320
19200,4368
20656,4464
22368,4496
24256,4288
21792,4112
20016,4304
19424,4320
,4224
19040,4448
19648,4368
20896,4640
,4416
17760,4720
21152,4896
22064,4800
22832,4752
21776,4464
20672,4784
21504,4960
20736,5072
21424,5232
22864,5312
24704,5440
,5456
,5440
22320,5536
21456,5104
19712,6272
20560,6576
21216,6416
21616,6544
20656,7424
22272,6848
21264,7360
21600,7184
21200,7232
,6432
,7168
,7184
,6352
20064,7104
19168,7456
19136,7104
20848,7344
22784,7040
23440,6960
25504,6720
21936,6464
21568,6448
20336,6368
,6176
20896,6784
,6768
22560,6384
22944,6192
21792,6144
,6208
,6304
,6352
,6784
,6624
,6480
,6640
,6880
,6752
19584,6768
,6864
20384,7584
21664,7744
21008,7216
20384,6768
20528,7392
,6944
,7744
,7312
22256,6880
20512,7200
21024,6672
20320,6544
21360,6448
21664,6432
21232,6368
21840,6416
23952,5984
20608,6096
,5968
19792,6496
,6272
,5920
,7008
,6896
,6528
,6368
,6208
,6320
,6688
,6928
,6576
,6320
20480,6448
20448,7024
21792,6848
21056,6272
20528,6352
22064,5712
21904,5968
22800,5824
22544,5504
23616,5696
22640,5776
23648,6496
22720,5952
20032,5456
,6208
,5488
,5296
,6128
,6624
,5392
,4640
,5056
,5232
,4656
,4480
,4432
,5232
,5184
,5680
,6704
19200,6928
,6880
,6400
,6752
,6832
24224,7568
30368,7952
28992,7536
22032,7552
21408,6960
20640,7296
20624,7200
,6208
,6144
,6112
,6528
20688,6224
21568,6752
19808,6272
,6368
20864,6608
,6320
,6320
,6816
,7104
21232,7072
,7296
24224,7136
23680,
,6000
,6368
,7504
,6352
,
24496,7616
29984,6832
24160,6608
25280,7136
22688,6672
19744,6144
,6320
,6912
,6496
,6928
,
22592,
,8496
,7184
21296,7008
,6112
,6272
22464,6272
20944,
21696,5904
20592,6432
24240,6208
24032,
23680,
24832,6000
21248,6240
19664,6080
,5856
,5760
,6752
21904,6608
21696,6480
,6368
21696,7088
24224,6688
21808,6560
21664,5968
21376,4416
21680,6224
,5808
,6624
20704,6560
,6448
20800,6768
,5984
22080,6064
21424,6048
22400,5648
20896,5648
20672,5840
21392,5904
21744,5392
,5072
,5248
,5424
,5664
,5920
19872,6000
19696,6736
22928,6656
20928,6160
21248,6112
,5136
,5216
19968,4864
,4880
,4816
,4816
,4768
,5056
20672,4848
,5200
,4784
,4784
,4784
,4624
,4608
,4672
,4560
19536,4880
19648,4976
21056,4608
19552,4752
19584,4448
,4464
,4192
,4064
,4160
,3952
20448,4160
19936,4144
21056,4176
20336,4016
20288,3840
,3856
19392,3792
,3760
,3840
19584,3920
,3760
,3328
,3680
,3776
,4288
24768,5360
24064,5488
22192,6000
22240,6368
24256,7248
,5664
,6784
21776,6880
22176,6672
23728,7312
23904,7536
,6896
21712,6112
19248,5728
,6016
,5680
,6176
,5728
,6208
20256,5232
,6128
20080,5328
,5936
,5536
,5456
,6240
26320,5600
22528,5584
24384,6128
24096,6272
27968,6608
24864,6128
,6976
31008,6816
29408,5872
24912,5824
24048,5840
21472,5936
21248,5744
,5616
,5472
,5184
,5520
,5392
19536,6144
20480,6272
20672,5936
19584,6240
,5904
,3344
,6064
,6048
,6672
,7600
,6816
,6784
,6496
,5888
,5392
,5680
,5568
25504,6256
,6416
24112,5680
21024,5712
,5872
,5840
20160,5904
20016,5360
,6256
,5600
,6368
,5760
,6064
,6112
,5856
,6560
,6240
,5904
,6032
,5760
,5664
,6064
,5280
20096,5856
21536,5584
,5264
20544,6432
22432,6880
,6896
22512,6704
21920,6016
,4368
,5424
23248,5440
,5760
20880,5296
23552,5312
23280,6480
24608,5760
21904,5024
,4976
,5216
,5456
,5232
,5072
,5088
,5504
,5488
,5296
,5168
,5056
,4976
,5088
,4928
,5120
,5056
,5568
,6000
,6080
,4192
,5056
,4992
,5504
20480,5280
19984,4944
20880,4400
,4448
19872,4352
,5072
,5312
,4896
,4688
,4592
,4304
,4176
,4512
,4496
,4752
,4816
,5072
,4976
,4608
,5104
,4784
,5312
,5040
,4800
,4944
,5056
,5024
,5280
21136,5216
22688,5360
23328,5232
24576,5344
22304,5872
23200,5584
22192,5392
,4656
,4720
,4528
,4768
,4848
,4720
,4640
,4384
,4560
18816,4976
,5424
,5456
,4064
,4368
,4608
,4848
,4592
,4288
,4352
,4320
,4096
,4528
,4640
,4800
,4624
,4944
,4928
,4880
,4976
,4640
,5040
18768,5200
,4768
,5328
18352,6192
19184,5648
20480,5968
20816,5744
19984,6112
21728,5296
21344,6080
21312,5632
20576,5216
19248,
19904,5792
21632,6496
,6720
25136,6080
22048,5520
20352,6032
20112,6144
22032,6112
21184,6368
23024,6480
25840,6016
24160,6416
21936,6128
21360,5792
20912,5120
19984,5616
20032,6208
22352,6176
20864,6096
21264,6352
21008,6128
20864,6480
20368,6256
20496,6992
22160,7168
22560,6688
23280,6272
22832,6240
20688,5600
20352,5760
,4848
,4960
,5552
20960,5776
23360,5952
27648,5792
26272,5824
26576,5760
,5920
27872,6160
29264,6032
27424,5728
23856,5760
25568,5712
22128,5568
26320,5312
24272,6032
26224,5648
22848,6896
26256,5952
21920,6624
21840,6064
21952,6128
21024,6000
20816,6048
19744,6064
19808,5744
20608,6112
19952,5616
,5552
19488,5936
21312,5888
20400,
21584,5552
,5472
,6128
24320,6608
,6192
22800,5952
,5488
,6080
22768,6400
28688,6832
26752,6128
23312,5664
20624,5632
,5696
,5952
22176,5376
,
21536,5232
19760,5472
20832,5248
19568,5568
20880,5296
20464,5152
,5200
19968,5280
,5264
19056,5232
,4880
,5024
,4736
,4640
,4816
20512,4672
20256,4784
22128,4464
20976,5120
23376,4752
22240,4848
,4736
21472,4608
,4384
19536,4400
,4368
,4416
20656,4416
,4656
20528,5008
,5024
,5200
,5024
21392,4624
,5120
22240,5120
24608,5776
,5552
,5280
21648,4944
,5184
,5248
,5360
19472,5648
,5360
21568,5312
22496,5408
23312,5616
26736,5680
28112,5248
21472,5328
22496,5856
27952,6096
32096,6592
30368,5872
24400,6400
22704,6320
22592,5808
26752,5904
22752,5824
25104,6592
23376,6448
21968,6096
21136,5856
21136,5744
22128,6048
22288,5840
24096,6000
25568,5984
20592,5744
,5840
,3872
,5280
17840,5696
,5552
18720,5120
18432,6016
19392,6048
21472,6752
22496,7232
26928,6672
20832,5648
,5904
,7024
22368,6880
21760,6080
21920,6192
22256,5952
21456,6624
21616,5904
22736,6208
25120,6832
29840,6576
,6560
30112,6080
,6448
31248,6640
,6480
24608,6912
,6784
,6752
32528,6848
,6752
,6800
32256,6464
31024,6496
,6592
,6448
27104,6720
34000,6640
37088,6336
20784,6352
,6304
23168,
26576,
25328,6720
22128,6512
22672,6944
22624,6864
23408,6768
24624,6848
24432,6848
25216,6784
27168,6528
24528,6240
24384,6160
23120,6320
20352,7232
22368,7520
22768,7280
23888,7104
22304,6752
22208,6288
22176,6464
21232,6112
20032,6032
20160,6272
20720,6368
21408,6640
23712,
22560,6512
23056,6608
22608,6672
23024,6592
21936,6704
,6560
,6224
20624,6336
21136,6336
,6384
,6192
,6448
,6528
19632,6496
21360,6816
22480,7088
22624,7024
23520,6944
24816,7200
28560,7520
30336,7056
27984,6544
28128,7056
,7760
30832,8496
34576,8208
30304,8272
32576,7936
,7520
,7456
,7376
,7520
34480,7984
,8432
,8544
,8208
,7776
28816,7360
23328,6880
21328,6160
,6000
18304,5040
,3104
,4320
,
,3264
,3296
,
,2576
,2976
,4384
,5920
20672,5600
21392,5184
19760,5616
22080,5952
23088,5616
21072,5568
20032,5744
,5184
,5296
20240,5776
20544,5952
,5568
20960,5584
21056,6128
21952,6096
21168,6032
21056,6064
21664,6208
,5776
21984,5424
20704,6160
23472,6080
22336,5952
25344,6000
24048,5520
22240,5440
21488,5520
,5728
,5824
,5360
,5776
,4800
,5408
,5488
22032,5520
,5376
22048,5056
,3104
21440,4528
20224,4384
21072,3872
19696,
,2880
,
,
,2656
,3136
,3472
,3584
,4400
21312,5792
27792,6752
,6432
23568,5696
,5312
20496,5920
,4816
,5536
,5392
,5456
20128,5936
21008,5936
,4720
22752,5232
23568,5152
23024,5520
21920,5328
,5600
,5280
,5632
,5552
,5904
,5648
,5936
20096,5776
20656,5728
20608,6000
21504,6496
20800,6720
21520,7040
,5424
,5696
,5632
,5952
,5936
,5360
18720,5632
18496,5664
,5616
,5168
19504,5392
20144,5296
20720,5744
20784,6032
21120,5792
20256,6064
20288,5584
20416,5792
19296,5632
19024,6048
,6128
,5728
,5456
,5104
,5856
,5872
,5968
,5056
,5008
,5248
19408,4944
19504,5312
19040,5776
18704,5488
18608,5376
,5344
,5088
,5088
,4928
,5408
18400,5632
,5504
,5872
,6560
20304,6256
20720,5744
,5136
20976,5088
21344,5536
19872,5616
22016,5824
21280,5840
22336,5824
20416,5440
20208,5712
19056,5744
17888,5600
,5952
,5712
18480,6112
18144,5696
18976,5744
18880,5424
18784,4640
18928,5120
18352,5008
18096,4880
,4768
,4512
,4464
,4432
,4480
,3264
,4128
,4864
,5168
18608,5408
20096,4848
18416,4304
19184,4912
18560,5280
19744,5664
19792,5568
18368,5520
,5744
,5328
,5360
,4896
,5248
,5216
,3440
,4608
,4288
,4016
,3984
,4016
,3952
,3888
,3808
,4432
,4784
,4816
,5232
,6128
19760,6288
20368,6000
19040,6848
20448,5728
18160,6176
18960,5264
,5712
18272,5520
17840,5552
18000,5136
18016,6016
18576,5488
18384,5616
19248,5568
,5504
18400,5280
19776,5104
19248,4944
20352,4592
21168,4736
21184,4560
20672,4640
20688,4816
19232,5072
20064,5216
19952,5072
18720,5808
18880,5504
17616,5072
,5024
18672,5056
18160,5936
19360,5520
18800,5392
19984,5440
20240,5344
22368,4960
,5520
19936,5504
,5152
18512,5488
,5504
18960,5504
,5056
,4912
19376,5392
19488,4896
19936,4960
20384,4752
20208,4896
20656,5024
19680,4768
,5104
18512,5632
,5952
,5008
,5024
,4528
,4368
,5280
,5552
21680,5888
20352,5872
19680,5536
,5456
,5488
,5360
,5328
19344,5600
19744,5472
21104,4992
20688,4800
20944,4384
21152,4640
20928,4576
21104,4256
19728,4256
20224,4912
19744,5392
,5312
,4688
,5120
19792,5616
21216,5920
19872,5440
,5264
,4464
,4384
,4400
,4288
,4416
,4256
,4528
,4384
,4176
18784,4304
,3712
,3184
,4272
,3344
,3648
,3600
,4288
,4544
,4368
,4544
,4544
,4528
,4736
,4880
,4976
,4736
,4480
,4224
,3840
,3920
,4736
,4720
,5168
,5168
,4240
,5056
,4960
19488,5216
19472,4688
18608,4608
,5232
20576,4880
19936,4496
20976,5072
20352,5152
20640,5216
,5072
,5152
,5232
,4880
,5024
,5440
,5120
,5520
,5504
,5200
20672,5296
,5952
20560,5168
,4976
,4544
,4976
,4400
,5728
,5680
20160,4720
,5088
19872,5184
21136,5328
20384,5840
22448,6336
24416,6016
21072,5936
,5568
,5504
,5216
20704,5600
20608,5600
20960,5440
22064,5232
20752,5008
21984,5568
22080,5264
21104,5152
,5216
,5008
,5888
,5808
,6112
,5296
,5312
,5616
,5664
18704,5248
,5360
,5264
,5360
21216,5664
21440,4704
22224,5664
21280,5280
21632,5632
22848,5152
22816,5344
21472,5088
22688,5072
21760,5008
22176,4960
20816,4752
,4832
,5056
,4416
,4800
,4800
,4512
,4176
,4496
,4464
,4736
,4672
,4624
,4512
,4848
,4768
,4816
,4368
,5088
,5200
,5232
21888,5872
22784,5872
23120,5808
22496,5776
,4832
,5648
,5648
,5840
,5520
,5104
,5392
20704,5232
,5856
27168,5824
23264,5648
23232,5360
22688,5360
22528,5616
24352,5248
,5184
24640,5072
,5424
25600,5264
22848,5296
24272,5008
,5008
21968,5008
22080,4752
20608,5328
22800,4992
21984,5360
24128,5056
,5072
21520,5312
,5376
21920,5360
,5008
21408,5040
22752,4976
,4864
,4464
,4528
,4784
,
22720,4720
,4896
,4912
23168,5296
,5232
22416,5344
23056,4800
,4112
,4016
20992,4128
24624,4080
22000,4368
25216,4208
23392,4400
21968,4416
21008,4960
21152,5536
,5408
,5664
,5776
,5792
,6416
22032,6384
,5232
,5504
,5584
,5312
21408,5824
22176,6064
,5840
,6096
,5680
,6240
,6336
22432,6576
22672,6480
24176,6384
,6064
25648,6704
23392,6080
25600,5824
26304,6336
24624,6384
24464,6064
26576,6816
,6496
28880,6336
27088,5744
,6672
24160,5200
,5616
21184,5088
21440,5696
22416,5232
21216,5376
,5552
,5712
21472,5424
,5232
,5296
,5600
,5392
,5184
,5088
,5072
,5328
,5408
,5728
,5632
,5216
,6128
,5840
,6000
,5600
,6352
,5360
,5504
,6000
,5616
,5760
,5936
,6000
,5232
,5600
,5648
,6320
,5392
,5920
21552,5072
,5984
22944,5648
22336,6592
22208,5824
,5472
,4720
,5040
,4656
,4848
,5120
,5680
,5584
,5568
,5600
20416,5680
22176,6016
22672,5952
21920,5952
22064,5472
21200,5760
21600,5616
,6128
,5648
26272,6048
26448,5712
22816,5872
24448,5888
,5664
,5712
,5888
,6304
,5744
,6000
,5936
,5808
,5408
,5136
,4800
,5296
,5424
,5392
,5088
,5744
,5248
,5568
,5504
20688,5168
20064,5280
,5040
,5280
20368,5488
,5312
,5584
,6112
,5664
,5936
,5488
,5888
,5936
,5968
,6144
,6432
,5728
20416,6192
21632,5520
22032,5568
21568,5264
,4928
22080,5488
22912,5968
,5024
21568,5408
21552,4992
21936,5408
,5040
,4864
,4928
,4912
,4928
,4512
,5184
,5504
,5248
