timestamp,X,Y
14:06:28.636563,26463.021750,25291.446750
14:06:28.815340,26475.213750,25282.398000
14:06:28.988584,26486.691375,25271.825250
14:06:29.175381,26500.312125,25258.395000
14:06:29.359849,26512.313625,25246.584000
14:06:29.525394,26523.791250,25234.630125
14:06:29.704741,26535.221250,25221.723750
14:06:29.880959,26545.603500,25207.864875
14:06:30.047825,26554.890375,25194.768000
14:06:30.209574,26562.510375,25184.195250
14:06:30.385406,26569.606500,25174.384500
14:06:30.550186,26576.131125,25165.526250
14:06:30.728514,26582.655750,25154.286750
14:06:30.903862,26590.275750,25140.475500
14:06:31.071149,26597.371875,25127.092875
14:06:31.249502,26602.801125,25115.520000
14:06:31.413723,26608.230375,25102.661250
14:06:31.588544,26614.755000,25089.183375
14:06:31.752345,26620.231875,25075.705500
14:06:31.916188,26623.422750,25062.989625
14:06:32.091534,26626.137375,25050.178500
14:06:32.252818,26627.756625,25039.510500
14:06:32.415260,26628.804375,25028.080500
14:06:32.579061,26629.328250,25016.507625
14:06:32.755368,26628.804375,25004.506125
14:06:32.916661,26627.185125,24993.219000
14:06:33.082015,26625.565875,24982.503375
14:06:33.247279,26622.851250,24971.073375
14:06:33.410533,26619.612750,24960.976875
14:06:33.589855,26615.802750,24950.356500
14:06:33.766675,26610.897375,24939.164625
14:06:33.927984,26604.372750,24927.115500
14:06:34.092429,26596.181250,24914.018625
14:06:34.257122,26586.370500,24900.826500
14:06:34.436993,26575.988250,24889.444125
14:06:34.598753,26565.082125,24877.966500
14:06:34.759144,26554.747500,24868.632000
14:06:34.934882,26544.365250,24859.345125
14:06:35.125178,26533.983000,24850.963125
14:06:35.289345,26525.267625,24844.152750
14:06:35.453343,26518.171500,24838.533000
14:06:35.617073,26511.646875,24833.722875
14:06:35.784503,26504.026875,24827.388750
14:06:35.962169,26494.740000,24821.054625
14:06:36.123045,26485.453125,24815.625375
14:06:36.287278,26475.023250,24809.958000
14:06:36.450743,26464.164750,24803.719125
14:06:36.615416,26452.687125,24797.385000
14:06:36.777293,26440.780875,24791.146125
14:06:36.960557,26428.350750,24784.240500
14:06:37.122930,26416.063500,24776.477625
14:06:37.315669,26400.394875,24766.714500
14:06:37.477588,26384.773875,24754.570125
14:06:37.638729,26366.390625,24743.044875
14:06:37.814082,26348.436000,24731.186250
14:06:37.976876,26330.433750,24719.137125
14:06:38.153741,26312.717250,24709.135875
14:06:38.319453,26297.382000,24700.801500
14:06:38.497777,26280.665625,24691.657500
14:06:38.659652,26264.616000,24682.704000
14:06:38.834919,26248.137750,24674.845875
14:06:39.008712,26232.183375,24666.416250
14:06:39.188436,26215.371750,24657.367500
14:06:39.362601,26198.322000,24648.223500
14:06:39.538868,26180.081625,24637.841250
14:06:39.703117,26162.365125,24625.839750
14:06:39.898965,26143.553250,24612.123750
14:06:40.075933,26127.503625,24597.741000
14:06:40.254067,26110.263375,24583.596375
14:06:40.431851,26093.689875,24568.975500
14:06:40.606127,26075.497125,24552.783000
14:06:40.770605,26057.161500,24538.114500
14:06:40.934293,26040.254625,24525.874875
14:06:41.097173,26023.585875,24514.683000
14:06:41.274407,26007.393375,24505.729500
14:06:41.449862,25991.915250,24498.061875
14:06:41.625984,25977.342000,24491.775375
14:06:41.801336,25962.911625,24485.441250
14:06:41.965191,25947.814500,24479.964375
14:06:42.146893,25927.145250,24473.011125
14:06:42.321683,25905.761625,24466.010250
14:06:42.495883,25885.473375,24458.342625
14:06:42.670826,25868.804625,24450.532125
14:06:42.851009,25854.088500,24443.769375
14:06:43.018237,25839.562875,24436.768500
14:06:43.179503,25823.608500,24429.815250
14:06:43.346477,25809.035250,24423.624000
14:06:43.527257,25795.462125,24418.051875
14:06:43.692127,25781.889000,24412.432125
14:06:43.860186,25767.934875,24408.241125
14:06:44.034753,25756.409625,24404.669250
14:06:44.196526,25746.075000,24402.097500
14:06:44.376269,25737.359625,24399.906750
14:06:44.542614,25730.263500,24398.573250
14:06:44.717993,25723.738875,24397.096875
14:06:44.882088,25719.357375,24395.668125
14:06:45.056874,25716.166500,24394.906125
14:06:45.221323,25713.451875,24393.763125
14:06:45.386179,25711.832625,24393.048750
14:06:45.560892,25710.784875,24392.334375
14:06:45.740501,25707.546375,24391.715250
