timestamp,X,Y
14:39:07.486384,23408.782875,24135.778500
14:39:07.651627,23412.021375,24134.349750
14:39:07.814057,23415.879000,24132.921000
14:39:07.978846,23420.165250,24131.587500
14:39:08.155108,23425.070625,24130.158750
14:39:08.328723,23429.976000,24128.634750
14:39:08.504378,23434.881375,24127.396500
14:39:08.677606,23439.786750,24125.301000
14:39:08.839859,23445.216000,24122.634000
14:39:09.003663,23451.788250,24119.109750
14:39:09.168565,23458.836750,24114.966375
14:39:09.349387,23463.170625,24113.442375
14:39:09.524125,23463.694500,24114.299625
14:39:09.686235,23461.551375,24116.919000
14:39:09.848774,23458.312875,24119.633625
14:39:10.028578,23454.502875,24122.491125
14:39:10.192509,23450.169000,24124.539000
14:39:10.369286,23445.835125,24126.729750
14:39:10.531111,23440.929750,24128.682375
14:39:10.707866,23433.833625,24131.539875
14:39:10.870500,23427.309000,24134.254500
14:39:11.044557,23422.403625,24135.778500
14:39:11.219351,23418.593625,24136.445250
14:39:11.396773,23415.879000,24137.064375
14:39:11.579495,23413.164375,24137.635875
14:39:11.741241,23411.021250,24138.255000
14:39:11.904543,23409.402000,24139.017000
14:39:12.078673,23407.782750,24139.302750
14:39:12.241297,23406.735000,24139.302750
14:39:12.404108,23406.211125,24139.302750
14:39:12.579387,23405.687250,24139.302750
14:39:12.741732,23405.163375,24139.302750
14:39:12.920307,23404.639500,24139.302750
14:39:13.081179,23404.115625,24139.302750
14:39:13.243645,23403.591750,24139.302750
14:39:13.409996,23403.067875,24139.302750
14:39:13.594782,23403.067875,24139.302750
14:39:13.759009,23403.067875,24139.588500
14:39:13.930794,23403.067875,24139.969500
14:39:14.095186,23403.067875,24140.255250
14:39:14.264184,23403.067875,24140.636250
14:39:14.432829,23403.067875,24140.636250
14:39:14.599069,23403.067875,24140.636250
14:39:14.758923,23403.067875,24141.017250
14:39:14.926976,23403.067875,24141.303000
14:39:15.097125,23403.067875,24141.303000
14:39:15.263942,23403.067875,24141.303000
14:39:15.437042,23403.067875,24141.303000
14:39:15.602584,23403.067875,24141.303000
14:39:15.762495,23403.591750,24141.303000
14:39:15.952614,23404.115625,24141.303000
14:39:16.113976,23405.163375,24141.303000
14:39:16.304795,23405.687250,24141.731625
14:39:16.466342,23406.735000,24142.255500
14:39:16.629847,23407.782750,24142.969875
14:39:16.798183,23408.830500,24143.589000
14:39:16.961514,23409.878250,24144.303375
14:39:17.122849,23410.926000,24145.017750
14:39:17.297542,23411.449875,24145.779750
14:39:17.460928,23411.973750,24146.303625
14:39:17.622311,23412.497625,24147.018000
14:39:17.785109,23413.021500,24147.637125
14:39:17.969311,23413.021500,24147.970500
14:39:18.135761,23413.021500,24147.684750
14:39:18.297380,23412.497625,24146.970375
14:39:18.459374,23411.973750,24146.637000
14:39:18.639196,23411.449875,24146.256000
14:39:18.830595,23410.926000,24145.970250
14:39:19.003880,23410.402125,24145.970250
14:39:19.163703,23409.878250,24145.589250
14:39:19.327910,23409.354375,24145.017750
14:39:19.490290,23409.354375,24144.351000
14:39:19.667386,23409.354375,24143.589000
14:39:19.829553,23409.354375,24142.303125
14:39:19.995173,23409.354375,24141.636375
14:39:20.156828,23409.354375,24140.207625
14:39:20.330773,23408.830500,24138.731250
14:39:20.504545,23408.306625,24138.064500
14:39:20.678387,23407.782750,24137.397750
14:39:20.851155,23407.258875,24137.159625
14:39:21.052485,23407.258875,24137.159625
14:39:21.230307,23407.258875,24137.540625
14:39:21.405057,23407.782750,24139.017000
14:39:21.578920,23407.782750,24141.064875
14:39:21.752154,23407.782750,24142.446000
14:39:21.931509,23408.306625,24143.731875
14:39:22.098669,23408.830500,24145.779750
14:39:22.261550,23408.830500,24147.922875
14:39:22.451650,23409.354375,24149.446875
14:39:22.646565,23409.878250,24150.018375
14:39:22.837098,23410.402125,24150.685125
14:39:23.021315,23410.926000,24150.970875
14:39:23.196315,23410.926000,24150.589875
14:39:23.358249,23410.402125,24149.875500
14:39:23.532990,23409.878250,24148.446750
14:39:23.694324,23409.354375,24146.541750
14:39:23.856471,23408.306625,24144.351000
14:39:24.035945,23407.258875,24142.969875
14:39:24.199183,23406.211125,24141.684000
14:39:24.392838,23405.163375,24140.160000
14:39:24.567992,23404.115625,24138.731250
14:39:24.746428,23403.067875,24136.731000
14:39:24.909295,23402.544000,24135.445125
14:39:25.084088,23402.020125,24133.254375
14:39:25.249477,23402.020125,24130.539750
14:39:25.417793,23402.544000,24127.110750
14:39:25.595597,23403.067875,24122.253000
14:39:25.772926,23403.591750,24116.585625
14:39:25.934730,23403.591750,24111.061125
14:39:26.096790,23403.591750,24105.536625
14:39:26.256950,23404.115625,24100.583625
14:39:26.433683,23404.115625,24096.440250
14:39:26.595371,23404.115625,24094.392375
14:39:26.757471,23404.115625,24093.630375
14:39:26.931087,23404.115625,24094.487625
14:39:27.093405,23403.591750,24096.392625
14:39:27.257087,23403.067875,24099.202500
14:39:27.439970,23402.544000,24103.345875
14:39:27.605733,23401.496250,24108.156000
14:39:27.785067,23400.448500,24113.013750
14:39:27.959857,23399.400750,24117.395250
14:39:28.124238,23398.353000,24122.110125
14:39:28.298993,23396.209875,24129.253875
14:39:28.489815,23394.066750,24136.826250
14:39:28.651048,23393.542875,24143.017500
14:39:28.815944,23393.542875,24145.732125
14:39:28.976347,23394.066750,24147.827625
14:39:29.138536,23394.066750,24149.208750
14:39:29.313848,23394.066750,24150.732750
14:39:29.488655,23394.066750,24152.113875
14:39:29.664474,23394.590625,24152.828250
14:39:29.851824,23395.114500,24153.018750
14:39:30.016028,23395.114500,24153.352125
14:39:30.182937,23395.638375,24153.971250
14:39:30.345680,23396.162250,24153.971250
14:39:30.507418,23394.543000,24151.971000
14:39:30.670371,23392.399875,24149.161125
14:39:30.835140,23388.589875,24145.017750
14:39:31.014439,23383.684500,24140.826750
14:39:31.176728,23378.255250,24135.921375
14:39:31.352028,23373.349875,24131.635125
14:39:31.515914,23368.444500,24128.301375
14:39:31.682105,23364.110625,24124.777125
14:39:31.843937,23359.776750,24121.252875
14:39:32.009825,23355.966750,24118.538250
14:39:32.168629,23351.632875,24115.728375
14:39:32.351745,23347.299000,24113.061375
14:39:32.514216,23342.965125,24110.918250
14:39:32.675949,23338.059750,24108.203625
14:39:32.837812,23333.154375,24105.346125
14:39:32.998582,23328.820500,24104.060250
14:39:33.161154,23323.915125,24102.631500
14:39:33.328690,23318.485875,24101.298000
14:39:33.502991,23313.056625,24100.440750
14:39:33.664765,23305.436625,24099.535875
14:39:33.843572,23299.435875,24099.964500
14:39:34.018082,23299.435875,24102.774375
14:39:34.181104,23299.959750,24105.393750
14:39:34.340896,23301.007500,24108.203625
14:39:34.510368,23302.626750,24110.251500
14:39:34.675004,23304.769875,24112.966125
14:39:34.838785,23306.913000,24115.061625
14:39:35.000114,23309.056125,24117.157125
14:39:35.164048,23311.199250,24119.300250
14:39:35.325815,23312.818500,24121.348125
14:39:35.488133,23314.437750,24122.776875
14:39:35.649845,23316.580875,24124.824750
14:39:35.814225,23319.295500,24126.253500
14:39:35.979117,23322.534000,24127.587000
14:39:36.143854,23326.344000,24129.063375
14:39:36.308679,23331.249375,24130.349250
14:39:36.490436,23337.250125,24130.730250
14:39:36.668121,23345.441625,24130.730250
14:39:36.844501,23355.823875,24130.349250
14:39:37.019859,23366.730000,24129.682500
14:39:37.181174,23376.540750,24129.396750
