timestamp,X,Y
13:04:25.843732,26064.495750,25471.231125
13:04:26.038533,26067.067500,25467.421125
13:04:26.212397,26070.258375,25459.753500
13:04:26.391813,26073.496875,25452.038250
13:04:26.567496,26076.211500,25445.847000
13:04:26.778628,26078.354625,25438.941375
13:04:26.940458,26079.973875,25429.892625
13:04:27.131187,26081.593125,25420.701000
13:04:27.307071,26083.212375,25414.366875
13:04:27.470865,26084.831625,25409.652000
13:04:27.645765,26085.879375,25402.603500
13:04:27.809506,26086.403250,25395.031125
13:04:27.992358,26086.403250,25388.030250
13:04:28.174101,26086.927125,25387.315875
13:04:28.335023,26087.451000,25391.459250
13:04:28.498197,26088.546375,25397.841000
13:04:28.667586,26089.546500,25408.223250
13:04:28.833682,26089.546500,25422.510750
13:04:28.998165,26089.022625,25436.464875
13:04:29.164950,26087.403375,25451.181000
13:04:29.325916,26086.355625,25461.610875
13:04:29.495640,26085.831750,25470.231000
13:04:29.913618,26085.831750,25471.421625
13:04:30.014056,26094.451875,25460.277375
13:04:30.099409,26113.216125,25439.512875
13:04:30.184267,26137.981125,25414.843125
13:04:30.279615,26164.555875,25387.601625
13:04:30.365057,26190.416250,25362.693750
13:04:30.459948,26216.419500,25334.737875
13:04:30.557419,26246.042250,25307.067750
13:04:30.656972,26266.997250,25288.541625
13:04:30.757542,26273.474250,25284.064875
13:04:30.856270,26280.951375,25274.063625
13:04:30.955832,26302.525500,25250.775000
13:04:31.054158,26331.386250,25221.485625
13:04:31.156038,26360.723250,25192.434375
13:04:31.254958,26389.822125,25163.145000
13:04:31.358268,26419.444875,25133.808000
13:04:31.456571,26448.305625,25104.661500
13:04:31.556281,26477.118750,25076.372250
13:04:31.656040,26498.407125,25057.274625
13:04:31.768209,26504.931750,25053.559875
13:04:31.866781,26495.978250,25065.180375
13:04:31.985539,26466.498375,25096.231875
13:04:32.117178,26428.207875,25134.474750
13:04:32.295624,26377.106250,25179.289875
13:04:32.469466,26328.909750,25215.818250
13:04:32.637628,26285.237625,25245.202875
13:04:32.804018,26247.232875,25272.063375
13:04:32.976952,26214.514500,25295.447250
13:04:33.140822,26190.035250,25314.211500
13:04:33.315420,26168.699250,25332.451875
13:04:33.480298,26152.602000,25348.692000
13:04:33.643185,26141.791125,25362.027000
13:04:33.811470,26131.980375,25374.457125
13:04:33.990166,26124.884250,25382.743875
13:04:34.164520,26119.455000,25383.982125
13:04:34.326820,26114.549625,25382.791500
13:04:34.488254,26109.120375,25380.648375
13:04:34.652065,26103.119625,25375.790625
13:04:34.833296,26096.595000,25370.266125
13:04:34.996854,26090.594250,25363.884375
13:04:35.176951,26084.545875,25357.597875
13:04:35.339232,26078.068875,25352.121000
13:04:35.505041,26070.448875,25347.215625
13:04:35.670757,26062.828875,25344.501000
13:04:35.851061,26057.399625,25342.357875
13:04:36.012955,26051.970375,25340.214750
13:04:36.175332,26049.255750,25338.214500
13:04:36.340567,26048.731875,25337.833500
13:04:36.503447,26049.255750,25338.166875
13:04:36.678638,26051.398875,25339.548000
13:04:36.840454,26055.208875,25341.643500
13:04:37.004786,26059.018875,25343.786625
13:04:37.171133,26061.733500,25345.120125
13:04:37.347925,26064.972000,25347.263250
13:04:37.529164,26069.305875,25350.692250
13:04:37.706936,26074.735125,25355.597625
13:04:37.870258,26081.259750,25362.455625
13:04:38.031645,26087.260500,25371.694875
13:04:38.193967,26093.785125,25382.362875
13:04:38.368790,26099.214375,25393.935750
13:04:38.543555,26104.119750,25406.985000
13:04:38.709586,26109.025125,25420.510500
13:04:38.876050,26112.263625,25435.036125
13:04:39.037389,26113.882875,25449.323625
13:04:39.203150,26114.930625,25464.420750
13:04:39.379490,26114.930625,25477.708125
13:04:39.555849,26113.882875,25491.328875
13:04:39.734590,26111.692125,25504.759125
13:04:39.899396,26109.025125,25516.808250
13:04:40.075195,26106.310500,25526.333250
13:04:40.265837,26105.262750,25529.857500
13:04:40.440764,26102.548125,25533.286500
13:04:40.608736,26099.309625,25538.763375
13:04:40.783837,26094.404250,25545.240375
13:04:40.949621,26087.879625,25551.955500
13:04:41.124431,26080.783500,25559.813625
13:04:41.299788,26074.258875,25567.386000
13:04:41.480610,26067.162750,25574.958375
13:04:41.655918,26060.066625,25582.006875
13:04:41.821216,26052.446625,25588.912500
13:04:41.987969,26045.350500,25595.151375
13:04:42.150980,26039.921250,25599.437625
13:04:42.317603,26035.587375,25602.104625
13:04:42.479352,26032.348875,25603.581000
13:04:42.639646,26030.205750,25603.866750
13:04:42.801984,26029.158000,25603.485750
13:04:42.968195,26029.681875,25601.485500
13:04:43.133051,26032.968000,25596.484875
13:04:43.296393,26036.730375,25591.055625
13:04:43.458619,26040.540375,25586.150250
13:04:43.634557,26044.350375,25581.197250
13:04:43.798136,26048.684250,25575.768000
13:04:43.976487,26053.589625,25568.100375
13:04:44.141282,26058.495000,25559.670750
13:04:44.316096,26063.400375,25550.526750
13:04:44.494819,26067.734250,25540.811250
13:04:44.661148,26070.972750,25535.286750
13:04:44.822453,26073.687375,25533.191250
13:04:44.984279,26073.687375,25535.191500
13:04:45.152051,26072.068125,25540.144500
13:04:45.342811,26069.353500,25546.478625
13:04:45.518626,26065.019625,25554.098625
13:04:45.679423,26058.495000,25562.528250
13:04:45.844152,26051.398875,25571.434125
13:04:46.009947,26043.207375,25581.244875
13:04:46.172213,26034.492000,25592.627250
