timestamp,X,Y
14:21:55.990431,25817.131500,26360.675625
14:21:56.166856,25814.988375,26372.058000
14:21:56.329128,25813.369125,26384.059500
14:21:56.493382,25811.749875,26397.156375
14:21:56.660343,25810.130625,26410.396125
14:21:56.823617,25809.035250,26425.159875
14:21:56.986407,25808.559000,26439.685500
14:21:57.162752,25809.082875,26457.211500
14:21:57.327577,25810.130625,26474.547000
14:21:57.517958,25811.178375,26492.311125
14:21:57.683156,25812.797625,26509.980000
14:21:57.851009,25813.845375,26528.458500
14:21:58.032844,25814.893125,26546.222625
14:21:58.196734,25815.417000,26563.177125
14:21:58.375427,25815.417000,26579.941125
14:21:58.537235,25814.893125,26596.181250
14:21:58.700031,25813.845375,26612.850000
14:21:58.862835,25812.797625,26629.709250
14:21:59.037151,25810.654500,26648.235375
14:21:59.204443,25808.511375,26664.666000
14:21:59.379133,25805.796750,26682.239625
14:21:59.553796,25802.558250,26699.337000
14:21:59.719855,25799.319750,26715.672375
14:21:59.895419,25797.176625,26732.245875
14:22:00.061452,25795.033500,26748.438375
14:22:00.236291,25792.890375,26765.678625
14:22:00.398080,25791.842625,26782.252125
14:22:00.573469,25790.794875,26798.825625
14:22:00.738702,25789.747125,26814.303750
14:22:00.901464,25789.747125,26829.496125
14:22:01.064191,25789.747125,26844.212250
14:22:01.247143,25789.747125,26858.356875
14:22:01.421994,25789.747125,26874.692250
14:22:01.583263,25789.747125,26890.360875
14:22:01.744380,25789.223250,26907.505875
14:22:01.923802,25787.556375,26924.317500
14:22:02.089774,25785.460875,26941.272000
14:22:02.251475,25782.698625,26957.893125
14:22:02.426838,25778.936250,26973.561750
14:22:02.601695,25774.602375,26988.182625
14:22:02.773923,25769.173125,27002.708250
14:22:02.941200,25762.648500,27016.233750
14:22:03.102059,25754.457000,27030.426000
14:22:03.263751,25745.741625,27043.522875
14:22:03.426709,25736.454750,27056.191125
14:22:03.596509,25727.167875,27067.049625
14:22:03.774711,25716.785625,27078.670125
14:22:03.941461,25705.879500,27090.957375
14:22:04.111870,25695.021000,27101.673000
14:22:04.286078,25684.114875,27113.960250
14:22:04.449962,25673.161125,27126.390375
14:22:04.614666,25661.731125,27137.868000
14:22:04.779646,25650.872625,27151.060125
14:22:04.945679,25638.918750,27164.014125
14:22:05.121627,25626.869625,27177.587250
14:22:05.284223,25613.963250,27191.350875
14:22:05.460300,25600.390125,27205.019250
14:22:05.640097,25586.769375,27217.258875
14:22:05.804301,25573.482000,27229.450875
14:22:05.969136,25559.432625,27240.880875
14:22:06.142809,25544.859375,27251.358375
14:22:06.319229,25530.190875,27260.454750
14:22:06.481143,25515.046125,27267.265125
14:22:06.644101,25499.044125,27274.266000
14:22:06.807638,25483.280250,27279.790500
14:22:06.973012,25466.754375,27285.410250
14:22:07.135248,25451.181000,27289.648875
14:22:07.302220,25435.560000,27293.077875
14:22:07.468352,25420.415250,27296.506875
14:22:07.632088,25404.365625,27300.031125
14:22:07.811467,25389.220875,27303.507750
14:22:07.974151,25374.219000,27307.651125
14:22:08.137038,25357.836000,27312.604125
14:22:08.301884,25341.834000,27318.843000
14:22:08.466615,25325.498625,27325.796250
14:22:08.631898,25309.544250,27332.701875
14:22:08.795196,25294.590000,27340.417125
14:22:08.970104,25278.588000,27349.656375
14:22:09.134341,25262.109750,27359.181375
14:22:09.324615,25245.869625,27367.849125
14:22:09.504314,25230.201000,27375.326250
14:22:09.668178,25214.484750,27383.660625
14:22:09.846447,25198.292250,27392.042625
14:22:10.008265,25183.766625,27398.376750
14:22:10.187498,25168.145625,27403.948875
14:22:10.349324,25153.858125,27408.854250
14:22:10.527199,25137.237000,27412.330875
14:22:10.690473,25122.044625,27415.045500
14:22:10.858326,25104.947250,27417.093375
14:22:11.035441,25087.087875,27418.474500
14:22:11.199253,25069.323750,27419.188875
14:22:11.360099,25051.702500,27419.522250
14:22:11.521546,25034.081250,27419.141250
14:22:11.698178,25014.936000,27418.474500
14:22:11.859396,24997.219500,27417.807750
14:22:12.022452,24978.788625,27417.903000
14:22:12.182639,24960.643500,27418.569750
14:22:12.347046,24941.688750,27419.188875
14:22:12.508976,24923.781750,27420.570000
14:22:12.671749,24905.065125,27421.951125
14:22:12.833411,24886.253250,27423.999000
14:22:12.996313,24867.060375,27425.475375
14:22:13.169588,24847.343625,27426.951750
14:22:13.352758,24828.436500,27427.475625
14:22:13.526746,24811.958250,27427.380375
14:22:13.693910,24794.289375,27426.808875
14:22:13.855853,24777.715875,27426.094500
14:22:14.034732,24760.523250,27424.808625
