timestamp,X_motor,Y_motor,X_centroid,Y_centroid,Curvatures,Angles,Reversals
14:58:14.280590,24123.777,24790.098375,22444.017,20926.650375,0.0010892821381789848,177.60854301673083,0
14:58:14.382225,24107.9655,24765.1905,38049.9735,32324.1105,0.002189898845085975,175.61408750319038,0
14:58:14.479216,24099.154875,24748.52175,38377.114875,32811.36975,0.0037478189622369602,173.22668442810453,0
14:58:14.580443,24104.9175,24745.85475,38550.8535,32808.70275,0.003281799499643354,175.4523016385357,0
14:58:14.681590,24125.1105,24758.094375,38403.0705,32652.966375,0.10203136243322246,86.97551686004115,0
14:58:14.779813,24154.018875,24783.811875,38096.026875,32006.779875,0.059974804418488945,123.94343491874324,0
14:58:14.881124,24183.546375,24812.767875,22335.810375,19941.463875,0.005837059092195712,169.56443152016195,0
14:58:14.981849,24211.026,24839.19975,21859.362,18960.03975,0.0012135305704847738,177.21684179597713,0
14:58:15.081875,24225.78975,24850.867875,21538.17375,18299.803875,0.00024307824329967962,179.446493735941,0
14:58:15.188338,24225.504,24847.343625,21705.864,17960.327625,0.003410316179685194,174.43349599100077,0
14:58:15.284816,24211.835625,24830.960625,22196.123625,17943.944625,0.08811861649274742,47.04442263632897,0
14:58:15.377401,24194.92875,24803.6715,22851.12075,18420.5835,0.047425216603975306,144.79714253566945,0
14:58:15.480670,24180.307875,24774.42975,23172.451875,19063.24575,0.005258871281264261,171.94180880088558,0
14:58:15.576435,24171.402,24745.569,37273.53,31968.537,0.0028085030891411107,174.78492148497185,0
14:58:15.687179,24165.925125,24719.8515,37771.981125,32278.7715,0.005219701374606458,170.58417331348596,0
14:58:15.787455,24175.354875,24710.183625,24007.378875,21182.687625,0.0031665589859036503,174.87305219561293,0
14:58:15.879145,24196.3575,24709.421625,23692.4295,21349.901625,0.046736104301302955,123.69209750958159,0
14:58:15.980606,24208.45425,24695.896125,23368.57425,21504.352125,0.04290209075112546,136.36347285781852,0
14:58:16.072483,24205.97775,24673.84575,23368.57425,21504.352125,0.03998282743910112,133.88622039702474,0
14:58:16.173498,24200.9295,24660.12975,23368.57425,21504.352125,0.040466405728011884,131.78353285720448,0
14:58:16.272916,24200.9295,24658.653375,23368.57425,21504.352125,0.013051122507333526,166.20167523639287,0
14:58:16.372672,24200.9295,24658.653375,23368.57425,21504.352125,0.043150722571203066,159.79358143704502,0
14:58:16.473098,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:16.575978,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:16.676742,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:16.775777,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:16.874028,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:16.974009,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.073676,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.174505,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.272603,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.375944,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.473397,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.574275,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.675846,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.786199,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.874021,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:17.975896,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.074806,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.172633,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.273580,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.374685,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.476326,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.575412,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.674304,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.774674,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.873961,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:18.977391,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.074778,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.173441,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.274495,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.374375,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.476266,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.575791,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.674904,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.774900,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.875461,24200.9295,24658.653375,23368.57425,21504.352125,0.0,,0
14:58:19.974750,24201.21525,24659.701125,23368.57425,21504.352125,0.0,,0
14:58:20.074647,24211.2165,24669.226125,23368.57425,21504.352125,0.0,,0
14:58:20.183424,24235.6005,24682.41825,23368.57425,21504.352125,0.07011671907637929,148.8579376759412,0
14:58:20.278198,24262.74675,24694.7055,23368.57425,21504.352125,0.01271477785921985,164.8112616311646,0
14:58:20.373284,24287.559375,24706.42125,23368.57425,21504.352125,0.002463922986492042,175.9389285711537,0
14:58:20.471206,24313.41975,24717.994125,23368.57425,21504.352125,0.0005624159732071549,179.07778479367724,0
14:58:20.567353,24339.470625,24729.66225,23368.57425,21504.352125,0.0007298038578762617,178.83395085623724,0
14:58:20.663091,24365.712,24741.806625,23368.57425,21504.352125,1.1242817780422029e-05,179.98168108616343,0
14:58:20.774944,24391.953375,24755.046375,23368.57425,21504.352125,0.00042947513898481933,179.29303437962952,0
14:58:20.884852,24418.432875,24765.9525,23368.57425,21504.352125,0.0011602649310484632,178.06181609907446,0
14:58:20.977843,24444.626625,24774.191625,23368.57425,21504.352125,0.002638461189852486,175.6126741724811,0
14:58:21.075613,24471.391875,24782.3355,23368.57425,21504.352125,0.003063426532909603,175.0754137583449,0
14:58:21.172403,24496.5855,24789.241125,23368.57425,21504.352125,0.00033830825273540975,179.46272454780345,0
14:58:21.268098,24522.445875,24791.336625,23368.57425,21504.352125,0.001029133033643918,178.40495420282136,0
14:58:21.362350,24548.30625,24788.955375,23368.57425,21504.352125,0.007160077872003034,169.3042198739195,0
14:58:21.479514,24573.64275,24785.85975,23368.57425,21504.352125,0.006644036689715475,170.10635107901487,0
14:58:21.575164,24598.59825,24783.288,23368.57425,21504.352125,0.001155640354599141,178.2951200451169,0
14:58:21.674500,24619.55325,24778.5255,23368.57425,21504.352125,0.0007463225505105476,178.91785838866772,0
14:58:21.775807,24628.0305,24778.04925,23368.57425,21504.352125,0.005183280545071714,173.07949097115392,0
14:58:21.874540,24628.078125,24778.04925,23368.57425,21504.352125,0.011144107806433726,170.41121792645862,0
14:58:21.973680,24628.078125,24778.04925,23368.57425,21504.352125,0.013138961454459357,176.78451600825366,0
14:58:22.075674,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:22.175873,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:22.274303,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:22.375832,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:22.474027,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:22.575886,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:22.674749,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:22.775147,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:22.874483,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:22.977906,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.076256,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.175297,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.275121,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.375961,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.475850,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.576609,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.675451,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.775640,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.880517,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:23.979985,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.076587,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.174791,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.276067,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.375953,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.474875,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.575764,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.675695,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.777110,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.875952,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:24.979300,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.076264,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.176638,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.275866,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.374783,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.476316,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.575622,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.675519,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.777026,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.876283,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:25.975259,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.076115,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.175529,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.276743,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.377096,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.476877,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.576147,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.676387,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.776579,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.877455,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:26.976704,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.077866,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.177913,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.275851,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.376735,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.478467,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.578604,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.676753,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.776437,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.876251,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:27.978331,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.076590,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.176607,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.275833,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.376566,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.476908,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.576807,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.677601,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.777162,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.876203,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:28.977909,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.076579,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.180930,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.280979,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.377867,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.477694,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.576620,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.677159,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.778900,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.880164,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:29.977791,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.077551,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.177871,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.280662,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.381610,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.479386,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.576354,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.676770,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.778335,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.880492,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:30.977765,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.075958,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.175813,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.278548,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.379301,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.479366,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.577862,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.682552,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.781838,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.878674,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:31.979242,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.077386,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.178568,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.280866,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.379182,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.476894,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.577717,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.678918,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.779760,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.878160,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:32.978635,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.077330,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.176447,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.279246,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.378669,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.479009,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.577641,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.678854,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.778854,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.879837,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:33.979094,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:34.078613,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:34.178315,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:34.280249,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:34.379106,24628.078125,24778.04925,23368.57425,21504.352125,0.0,,0
14:58:34.479002,24629.983125,24775.8585,23368.57425,21504.352125,0.0,,0
14:58:34.575850,24645.46125,24773.143875,23368.57425,21504.352125,0.0,,0
14:58:34.669952,24659.74875,24770.61975,23368.57425,21504.352125,0.06974946817090111,140.9567130249546,0
14:58:34.767679,24675.893625,24767.8575,23368.57425,21504.352125,8.228934184237228e-05,179.9287515171137,0
14:58:34.863512,24691.94325,24765.238125,23368.57425,21504.352125,0.00035039819900055245,179.6899384403203,0
14:58:34.984541,24708.13575,24762.1425,23368.57425,21504.352125,0.0004700951567830064,179.56040904676073,0
14:58:35.078912,24724.375875,24759.57075,23368.57425,21504.352125,0.0016561707049032003,178.44621086719573,0
14:58:35.191446,24740.663625,24756.4275,23368.57425,21504.352125,0.0019340369870250384,178.1754981363115,0
14:58:35.284764,24756.665625,24753.47475,23368.57425,21504.352125,0.0020334806153585326,178.07570464265083,0
14:58:35.381052,24773.47725,24750.474375,23368.57425,21504.352125,0.0004971079760542552,179.53203035789423,0
14:58:35.479035,24789.145875,24747.807375,23368.57425,21504.352125,0.00035145923162630845,179.66421879361192,0
14:58:35.575759,24805.005,24745.188,23368.57425,21504.352125,0.00048611117452717283,179.54083920708166,0
14:58:35.670979,24821.1975,24742.521,23368.57425,21504.352125,0.00030715324160279886,179.7187042312904,0
14:58:35.765699,24837.29475,24739.996875,23368.57425,21504.352125,2.752804704282699e-05,179.97438194035675,0
14:58:35.883541,24853.534875,24737.520375,23368.57425,21504.352125,0.0004710072499088683,179.55870369282127,0
14:58:35.979484,24869.9655,24735.329625,23368.57425,21504.352125,0.0002574024360790521,179.75870800012504,0
14:58:36.078341,24882.9195,24735.329625,23368.57425,21504.352125,0.0011377481975815334,178.924252425562,0
14:58:36.178216,24884.8245,24735.329625,23368.57425,21504.352125,0.008970537388408514,172.40535663140187,0
14:58:36.281234,24884.8245,24735.329625,23368.57425,21504.352125,0.0,180.0,0
14:58:36.381085,24884.8245,24735.329625,23368.57425,21504.352125,0.0,,0
14:58:36.479023,24884.8245,24735.329625,23368.57425,21504.352125,0.0,,0
14:58:36.579839,24884.8245,24735.329625,23368.57425,21504.352125,0.0,,0
14:58:36.679740,24888.92025,24740.33025,23368.57425,21504.352125,0.0,,0
14:58:36.791751,24903.350625,24748.283625,23368.57425,21504.352125,0.0,,0
14:58:36.885581,24918.114375,24754.99875,23368.57425,21504.352125,0.032883620880859506,158.18069061040262,0
14:58:36.982376,24933.068625,24762.190125,23368.57425,21504.352125,0.004700256274901294,175.59629699198874,0
14:58:37.077491,24946.975125,24769.238625,23368.57425,21504.352125,0.001302760813893617,178.77536251672038,0
14:58:37.174127,24961.50075,24775.95375,23368.57425,21504.352125,0.0012967309445627532,178.80437615153716,0
14:58:37.271028,24976.026375,24782.7165,23368.57425,21504.352125,0.0022839353549842082,177.93272879766212,0
14:58:37.367862,24990.504375,24789.526875,23368.57425,21504.352125,0.0001684900376182882,179.8454167704649,0
14:58:37.479860,25005.077625,24797.242125,23368.57425,21504.352125,0.0002470020969788651,179.77340541186362,0
14:58:37.580349,25020.317625,24804.52875,23368.57425,21504.352125,0.002906226776474729,177.29477533648333,0
14:58:37.679712,25034.5575,24811.2915,23368.57425,21504.352125,0.0024505134120286188,177.656358214829,0
14:58:37.789590,25048.74975,24818.9115,23368.57425,21504.352125,0.00016014255712082435,179.85018002298435,0
14:58:37.884524,25063.180125,24825.7695,23368.57425,21504.352125,0.003096997145595849,177.17189101009865,0
14:58:37.980299,25078.182,24832.675125,23368.57425,21504.352125,0.0030596085448662443,177.18737008024368,0
14:58:38.076175,25092.37425,24839.628375,23368.57425,21504.352125,0.0007539977352436475,179.2981525721865,0
14:58:38.179108,25102.85175,24842.05725,23368.57425,21504.352125,0.0014951092222968982,178.61568782635814,0
14:58:38.279100,25103.280375,24842.05725,23368.57425,21504.352125,0.01711043337774461,166.9499122573859,0
14:58:38.379334,25103.280375,24842.05725,23368.57425,21504.352125,0.040423017933319746,166.9483346578824,0
14:58:38.481312,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:38.579683,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:38.679668,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:38.779400,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:38.879421,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:38.979806,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:39.079850,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:39.180054,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:39.280955,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:39.379888,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:39.480837,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:39.579604,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:39.680041,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:39.780978,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
14:58:39.879287,25103.280375,24842.05725,23368.57425,21504.352125,0.0,,0
