timestamp,X,Y
16:43:28.224405,25820.989125,24696.277125
16:43:28.399751,25824.799125,24689.085750
16:43:28.564462,25829.704500,24680.751375
16:43:28.754811,25835.705250,24671.512125
16:43:28.919173,25842.229875,24662.606250
16:43:29.097993,25849.326000,24654.129000
16:43:29.263966,25857.517500,24645.794625
16:43:29.425076,25866.232875,24636.650625
16:43:29.591487,25876.615125,24628.316250
16:43:29.759225,25886.997375,24620.648625
16:43:29.921090,25898.427375,24612.219000
16:43:30.083978,25910.286000,24606.027750
16:43:30.247337,25921.144500,24602.551125
16:43:30.412647,25933.146000,24598.979250
16:43:30.573987,25945.052250,24596.883750
16:43:30.751297,25957.434750,24595.455000
16:43:30.915074,25970.722125,24594.502500
16:43:31.073894,25985.152500,24594.883500
16:43:31.239727,25999.154250,24596.217000
16:43:31.407000,26012.679750,24598.979250
16:43:31.567721,26025.109875,24603.217875
16:43:31.734104,26037.587625,24607.980375
16:43:31.896976,26050.398750,24615.076500
16:43:32.059262,26062.781250,24623.268000
16:43:32.222835,26075.116125,24633.983625
16:43:32.398496,26086.450875,24645.889875
16:43:32.564240,26095.166250,24659.224875
16:43:32.724950,26104.453125,24672.369375
16:43:32.914712,26112.073125,24686.609250
16:43:33.095003,26118.073875,24701.420625
16:43:33.258387,26122.979250,24716.089125
16:43:33.433232,26127.313125,24729.233625
16:43:33.600845,26129.456250,24742.568625
16:43:33.764662,26130.504000,24756.332250
16:43:33.929488,26130.504000,24770.810250
16:43:34.103717,26128.884750,24785.955000
16:43:34.265576,26123.979375,24801.099750
16:43:34.430020,26117.978625,24817.292250
16:43:34.595821,26110.358625,24833.532375
16:43:34.773665,26101.071750,24848.724750
16:43:34.949885,26091.261000,24864.012375
16:43:35.126266,26079.783375,24879.157125
16:43:35.301069,26065.781625,24893.635125
16:43:35.461854,26049.970125,24906.636750
16:43:35.621616,26033.872875,24919.257375
16:43:35.795434,26015.442000,24928.449000
16:43:35.976167,25996.582500,24935.307000
16:43:36.156024,25978.580250,24939.450375
16:43:36.319791,25960.292250,24942.212625
16:43:36.479489,25943.433000,24943.689000
16:43:36.653947,25927.288125,24943.546125
16:43:36.815815,25911.714750,24942.307875
16:43:36.980073,25894.284000,24938.783625
16:43:37.170439,25874.186250,24934.449750
16:43:37.345243,25852.707375,24929.639625
16:43:37.552560,25829.037750,24924.734250
16:43:37.714724,25809.035250,24920.638500
16:43:37.877319,25783.841625,24917.161875
16:43:38.040023,25759.552875,24913.732875
16:43:38.204727,25733.692500,24910.256250
16:43:38.368984,25707.022500,24907.494000
16:43:38.549313,25678.780875,24904.017375
16:43:38.728611,25651.253625,24900.493125
16:43:38.891922,25624.583625,24895.730625
16:43:39.058721,25597.723125,24888.729750
16:43:39.226540,25571.291250,24881.062125
16:43:39.402566,25545.192750,24872.489625
16:43:39.565589,25521.427875,24864.298125
16:43:39.725984,25499.329875,24855.058875
16:43:39.901330,25476.850875,24846.676875
16:43:40.064059,25456.134000,24839.152125
16:43:40.228443,25433.702625,24830.151000
16:43:40.389331,25409.937750,24821.769000
