a,time,aligned_time
1.0251674613528003,0.0,-47.7
1.1206507603044795,0.1,-47.6
1.1479078890302858,0.2,-47.5
1.149483450477341,0.3,-47.400000000000006
1.17683444587606,0.4,-47.300000000000004
1.230462510470044,0.5,-47.2
1.278603034673683,0.6,-47.1
1.3016010524667074,0.7,-47.0
1.2948721031496313,0.8,-46.900000000000006
1.253609640316553,0.9,-46.800000000000004
1.1862338331288549,1.0,-46.7
1.1300318744411155,1.1,-46.6
1.1236249238654046,1.2,-46.5
1.1671661183481334,1.3,-46.400000000000006
1.2266189334427855,1.4,-46.300000000000004
1.2688975371840223,1.5,-46.2
1.2789306212837406,1.6,-46.1
1.2542865470988709,1.7,-46.0
1.204264637929538,1.8,-45.900000000000006
1.1559698400958536,1.9,-45.800000000000004
1.1449202430169456,2.0,-45.7
1.1835162953882985,2.1,-45.6
1.2388734248202231,2.2,-45.5
1.2593053134587957,2.3,-45.400000000000006
1.2340006681873663,2.4,-45.300000000000004
1.2110164399008647,2.5,-45.2
1.235608178180889,2.6,-45.1
1.2821833637010491,2.7,-45.0
1.278970431255945,2.8,-44.900000000000006
1.201109657672124,2.9,-44.800000000000004
1.1044747502544223,3.0,-44.7
1.0541800801358168,3.1,-44.6
1.0523975684907427,3.2,-44.5
1.0592363661698083,3.3,-44.400000000000006
1.0557006825956416,3.4,-44.300000000000004
1.0523299186165744,3.5,-44.2
1.0516238590479456,3.6,-44.1
1.0392414570053246,3.7,-44.0
1.0143663850899072,3.8,-43.900000000000006
1.0005955906130668,3.9,-43.800000000000004
1.015573981293212,4.0,-43.7
1.0485193755813704,4.1,-43.6
1.0813311337281533,4.2,-43.5
1.115967697713242,4.3,-43.400000000000006
1.1614019227571184,4.4,-43.300000000000004
1.2024366334996262,4.5,-43.2
1.2043335636186112,4.6,-43.1
1.1543120543980716,4.7,-43.0
1.087058127631633,4.8,-42.900000000000006
1.0573480223163068,4.9,-42.800000000000004
1.0854415743068175,5.0,-42.7
1.1366937190966506,5.1,-42.6
1.1591824466246865,5.2,-42.5
1.134037231794431,5.3,-42.400000000000006
1.0831468797404598,5.4,-42.300000000000004
1.0387141122470909,5.5,-42.2
1.0198431199632434,5.6,-42.1
1.0322285219206313,5.7,-42.0
1.069250184489858,5.8,-41.900000000000006
1.107182315608474,5.9,-41.800000000000004
1.1140634296035976,6.0,-41.7
1.0760669923221098,6.1,-41.6
1.0145444716187215,6.2,-41.5
0.9703215189969028,6.3,-41.400000000000006
0.9659289613924272,6.4,-41.300000000000004
0.985777045146025,6.5,-41.2
1.0006601268829254,6.6,-41.1
1.006533654441658,6.7,-41.0
1.023024744883462,6.8,-40.900000000000006
1.0557634492065455,6.9,-40.800000000000004
1.0832167207073653,7.0,-40.7
1.087198821699027,7.1,-40.6
1.0759537939354815,7.2,-40.5
1.0667417317270609,7.3,-40.400000000000006
1.0607087101944117,7.4,-40.300000000000004
1.046191726788901,7.5,-40.2
1.018353824054736,7.6,-40.1
0.985599697266738,7.7,-40.0
0.9585509028245696,7.8,-39.900000000000006
0.940138991231236,7.9,-39.800000000000004
0.929719750454329,8.0,-39.7
0.9307951351190168,8.1,-39.6
0.9457056992009524,8.2,-39.5
0.965951262583186,8.3,-39.400000000000006
0.979444387008583,8.4,-39.300000000000004
0.9850305619665096,8.5,-39.2
0.98641319798598,8.6,-39.1
0.9762127208511174,8.7,-39.0
0.9459080412948372,8.8,-38.900000000000006
0.9098902810879124,8.9,-38.800000000000004
0.8954667290999284,9.0,-38.7
0.9046309076582274,9.1,-38.6
0.9083264655861336,9.2,-38.5
0.8864508538878808,9.3,-38.400000000000006
0.8540482332402851,9.4,-38.300000000000004
0.8376431075508008,9.5,-38.2
0.8412239900846143,9.6,-38.1
0.8477172730036805,9.7,-38.0
0.8436743584219367,9.8,-37.900000000000006
0.8305259569131641,9.9,-37.800000000000004
0.8165612880712015,10.0,-37.7
0.8068299923364876,10.1,-37.6
0.7984738912051165,10.2,-37.5
0.7806140742314397,10.3,-37.400000000000006
0.74335841163643,10.4,-37.300000000000004
0.6941422303389204,10.5,-37.2
0.661208299095926,10.6,-37.1
0.6709620498376576,10.7,-37.0
0.7206043587525779,10.8,-36.900000000000006
0.7781697482020835,10.9,-36.800000000000004
0.8104917895333976,11.0,-36.7
0.8105545688721753,11.1,-36.6
0.7989336858602745,11.2,-36.5
0.7988432382591478,11.3,-36.400000000000006
0.8122052029702529,11.4,-36.300000000000004
0.824016388106446,11.5,-36.2
0.8239544701765679,11.6,-36.1
0.8150049445921665,11.7,-36.0
0.8092141565656172,11.8,-35.900000000000006
0.8252598903325995,11.9,-35.800000000000004
0.8782322762467423,12.0,-35.7
