a,time,aligned_time
0.9598743891654812,0.0,-156.3
1.0756510854839467,0.1,-156.20000000000002
1.11597581369912,0.2,-156.10000000000002
1.0794523106134035,0.3,-156.0
0.9952465210964868,0.4,-155.9
0.9094869183474424,0.5,-155.8
0.8614237491863636,0.6,-155.70000000000002
0.863243903091552,0.7,-155.60000000000002
0.8959431670499393,0.8,-155.5
0.9225513183981936,0.9,-155.4
0.9085220751178364,1.0,-155.3
0.8367887058628768,1.1,-155.20000000000002
0.7122466847398112,1.2,-155.10000000000002
0.5586976306226064,1.3,-155.0
0.4127416866451726,1.4,-154.9
0.3149750583082944,1.5,-154.8
0.2969560957111972,1.6,-154.70000000000002
0.3668997537523729,1.7,-154.60000000000002
0.5028161399169644,1.8,-154.5
0.660409852818955,1.9,-154.4
0.7933256554103589,2.0,-154.3
0.8736852344949655,2.1,-154.20000000000002
0.9005681550601085,2.2,-154.10000000000002
0.8934237506838567,2.3,-154.0
0.877682374763733,2.4,-153.9
0.8726301043655955,2.5,-153.8
0.8865932442199767,2.6,-153.70000000000002
0.9181148088215004,2.7,-153.60000000000002
0.959666427302356,2.8,-153.5
1.00207627976542,2.9,-153.4
1.039086038967005,3.0,-153.3
1.0703231269857347,3.1,-153.20000000000002
1.100018527038746,3.2,-153.10000000000002
1.1311164167169028,3.3,-153.0
1.1588307310003116,3.4,-152.9
1.1694587881964005,3.5,-152.8
1.146720081035567,3.6,-152.70000000000002
1.0819569592867266,3.7,-152.60000000000002
0.9815469845867636,3.8,-152.5
0.8669887444039931,3.9,-152.4
0.7678807397282202,4.0,-152.3
0.7117033148387812,4.1,-152.20000000000002
0.7151900065745369,4.2,-152.10000000000002
0.780476371304441,4.3,-152.0
0.8963407430299575,4.4,-151.9
1.042339581106136,4.5,-151.8
1.1931632841728697,4.6,-151.70000000000002
1.322327343271153,4.7,-151.60000000000002
1.4062916739378195,4.8,-151.5
1.4298023513652955,4.9,-151.4
1.3908996288990516,5.0,-151.3
1.3025917037554002,5.1,-151.20000000000002
1.1896466536631791,5.2,-151.10000000000002
1.0816408346451698,5.3,-151.0
1.0043130662410529,5.4,-150.9
0.9704256347255358,5.5,-150.8
0.9717578411971736,5.6,-150.70000000000002
0.9766280583597826,5.7,-150.60000000000002
0.9386163000929362,5.8,-150.5
0.8173812232139185,5.9,-150.4
0.6030943069996109,6.0,-150.3
0.3299132225655203,6.1,-150.20000000000002
0.06788371778661,6.2,-150.10000000000002
-0.1048100734469554,6.3,-150.0
-0.1352137644698334,6.4,-149.9
-0.0174963962116903,6.5,-149.8
0.2064202377423838,6.6,-149.70000000000002
0.4656760686119336,6.7,-149.60000000000002
0.6884822320924759,6.8,-149.5
0.8271056068380476,6.9,-149.4
0.8707243816296362,7.0,-149.3
0.8426715185351903,7.1,-149.20000000000002
0.7849836354412165,7.2,-149.10000000000002
0.738393012008357,7.3,-149.0
0.7271685240444081,7.4,-148.9
0.7544381420606463,7.5,-148.8
0.8075254072534915,7.6,-148.70000000000002
0.8685840117178156,7.7,-148.60000000000002
0.9248629142882494,7.8,-148.5
0.9738535077806816,7.9,-148.4
1.0206657113143005,8.0,-148.3
1.0691502971324662,8.1,-148.20000000000002
1.1133157368770048,8.2,-148.10000000000002
1.1366880184251558,8.3,-148.0
1.1214247265041744,8.4,-147.9
1.060524458746498,8.5,-147.8
0.9635996223739672,8.6,-147.70000000000002
0.8522295912575747,8.7,-147.60000000000002
0.7490919067774124,8.8,-147.5
0.6684786152562519,8.9,-147.4
0.6131484522910636,9.0,-147.3
0.5778260519465055,9.1,-147.20000000000002
0.556458918225168,9.2,-147.10000000000002
0.548865624571401,9.3,-147.0
0.5624015382992449,9.4,-146.9
0.6066637608934158,9.5,-146.8
0.6840016685423322,9.6,-146.70000000000002
0.7826060788370786,9.7,-146.60000000000002
0.8782764962439642,9.8,-146.5
0.9451387099382956,9.9,-146.4
0.968823565975012,10.0,-146.3
0.953371952911798,10.1,-146.20000000000002
0.9173983050508115,10.2,-146.10000000000002
0.8826687881708348,10.3,-146.0
0.8633630117762058,10.4,-145.9
0.8629005182918538,10.5,-145.8
0.8785495584328921,10.6,-145.70000000000002
0.907800877499956,10.7,-145.60000000000002
0.95008807493341,10.8,-145.5
1.002986243458434,10.9,-145.4
1.058065366835728,11.0,-145.3
1.1022759829987945,11.1,-145.20000000000002
1.1255230896047077,11.2,-145.10000000000002
1.1289078933876515,11.3,-145.0
1.1264139917390104,11.4,-144.9
1.1367111118452866,11.5,-144.8
1.1681874060943154,11.6,-144.70000000000002
