a,time,aligned_time
0.9649179331320922,0.0,-38.2
0.9640301104729844,0.1,-38.1
0.9700592373839452,0.2,-38.0
0.9758289946890436,0.3,-37.900000000000006
0.9734207095302156,0.4,-37.800000000000004
0.9574013333349942,0.5,-37.7
0.9267278769822616,0.6,-37.6
0.8847821611063769,0.7,-37.5
0.8380091990812573,0.8,-37.400000000000006
0.7941010644173814,0.9,-37.300000000000004
0.7604358866277535,1.0,-37.2
0.7429248325224473,1.1,-37.1
0.7450487782148963,1.2,-37.0
0.7669410401787717,1.3,-36.900000000000006
0.8047626367505364,1.4,-36.800000000000004
0.8509412121988535,1.5,-36.7
0.8957575503863753,1.6,-36.6
0.9301804251937772,1.7,-36.5
0.9490401971125724,1.8,-36.400000000000006
0.9530983215175688,1.9,-36.300000000000004
0.9487580769894496,2.0,-36.2
0.9451600300551984,2.1,-36.1
0.9498010206246272,2.2,-36.0
0.964832871177988,2.3,-35.900000000000006
0.986115932575118,2.4,-35.800000000000004
1.005741766785326,2.5,-35.7
1.0167324338990658,2.6,-35.6
1.0171755554844322,2.7,-35.5
1.0112033786376378,2.8,-35.400000000000006
1.0060825327646117,2.9,-35.300000000000004
1.0071758752515003,3.0,-35.2
1.0140107658238242,3.1,-35.1
1.0200684665291135,3.2,-35.0
1.0165307032436075,3.3,-34.900000000000006
0.997650872076724,3.4,-34.800000000000004
0.964389982322357,3.5,-34.7
0.924126061011433,3.6,-34.6
0.8867650718105721,3.7,-34.5
0.8597560285748845,3.8,-34.400000000000006
0.844976200437789,3.9,-34.300000000000004
0.8390635399296031,4.0,-34.2
0.8365852523583291,4.1,-34.1
0.8338583015679111,4.2,-34.0
0.831139099111158,4.3,-33.900000000000006
0.8321285620381086,4.4,-33.800000000000004
0.8413918496795736,4.5,-33.7
0.8613869236722147,4.6,-33.6
0.8908103088003562,4.7,-33.5
0.9250367986100272,4.8,-33.400000000000006
0.9581964570130116,4.9,-33.300000000000004
0.9856247000691332,5.0,-33.2
1.0054320638428431,5.1,-33.1
1.0186320847013863,5.2,-33.0
1.028096173073008,5.3,-32.900000000000006
1.0370520531962153,5.4,-32.800000000000004
1.047779389093326,5.5,-32.7
1.0608312972373826,5.6,-32.6
1.0748384732071623,5.7,-32.5
1.0868416592169654,5.8,-32.400000000000006
1.093045603952983,5.9,-32.300000000000004
1.0897962138176822,6.0,-32.2
1.074511269612314,6.1,-32.1
1.0463545022652014,6.2,-32.0
1.0065998114209864,6.3,-31.900000000000002
0.9587165512271096,6.4,-31.800000000000004
0.9081196870384552,6.5,-31.700000000000003
0.861404096295569,6.6,-31.6
0.8249842994088123,6.7,-31.500000000000004
