a,time,aligned_time
0.8548786038204372,0.0,-81.1
0.8216662859108502,0.1,-81.0
0.7858383938048095,0.2,-80.89999999999999
0.770054771804708,0.3,-80.8
0.7846699661549803,0.4,-80.69999999999999
0.8233089133834195,0.5,-80.6
0.8874106512467306,0.6,-80.5
0.9676646040014496,0.7,-80.39999999999999
1.017135686935674,0.8,-80.3
0.9940761987586724,0.9,-80.19999999999999
0.9248436440052276,1.0,-80.1
0.8782772614751742,1.1,-80.0
0.8835300714358378,1.2,-79.89999999999999
0.9148808176605114,1.3,-79.8
0.9428477103105496,1.4,-79.69999999999999
0.9559040862076468,1.5,-79.6
0.9450833861027246,1.6,-79.5
0.9062583360276882,1.7,-79.39999999999999
0.859420807014525,1.8,-79.3
0.8514416173554632,1.9,-79.19999999999999
0.9297864515032364,2.0,-79.1
1.0979088805392656,2.1,-79.0
1.2968751947502355,2.2,-78.89999999999999
1.4515663437395323,2.3,-78.8
1.5312422644742711,2.4,-78.69999999999999
1.5425887805704848,2.5,-78.6
1.478816670652309,2.6,-78.5
1.3136545236199848,2.7,-78.39999999999999
1.0491793220283645,2.8,-78.3
0.7521253989249176,2.9,-78.19999999999999
0.5311316594134678,3.0,-78.1
0.4590556033863012,3.1,-78.0
0.5184010692471323,3.2,-77.89999999999999
0.6484003831264811,3.3,-77.8
0.8145653891184362,3.4,-77.69999999999999
0.9801467269888882,3.5,-77.6
1.0670996905299768,3.6,-77.5
1.0337537352542214,3.7,-77.39999999999999
0.9529183392338486,3.8,-77.3
0.931477353199386,3.9,-77.19999999999999
0.9740486813167116,4.0,-77.1
0.9944363181948606,4.1,-77.0
0.94999236653812,4.2,-76.89999999999999
0.8933386352000603,4.3,-76.8
0.8817236694818573,4.4,-76.69999999999999
0.9014106287935008,4.5,-76.6
0.9083326757268884,4.6,-76.5
0.8919634220275948,4.7,-76.39999999999999
0.8657968413083252,4.8,-76.3
0.8299984519306873,4.9,-76.19999999999999
0.7807389733353264,5.0,-76.1
0.7414584543740442,5.1,-76.0
0.7459572632696991,5.2,-75.89999999999999
0.7844129576292316,5.3,-75.8
0.8058073270557021,5.4,-75.69999999999999
0.7970807198689424,5.5,-75.6
0.8169860530592614,5.6,-75.5
0.910380241497356,5.7,-75.39999999999999
1.0251559237042718,5.8,-75.3
1.0658135402307651,5.9,-75.19999999999999
1.009091959878176,6.0,-75.1
0.9179597236211644,6.1,-75.0
0.8556901128914244,6.2,-74.89999999999999
0.8361461755886657,6.3,-74.8
0.8491675481237868,6.4,-74.69999999999999
0.8835222793087947,6.5,-74.6
0.9224939938743688,6.6,-74.5
0.9481295502834906,6.7,-74.39999999999999
0.948084162859711,6.8,-74.3
0.9119655727795368,6.9,-74.19999999999999
0.846800530031006,7.0,-74.1
0.7998892251996604,7.1,-74.0
0.8231478926429582,7.2,-73.89999999999999
0.9012795744864706,7.3,-73.8
0.9592156669120668,7.4,-73.69999999999999
0.9539901615666736,7.5,-73.6
0.9153524104948888,7.6,-73.5
0.885664521672887,7.7,-73.39999999999999
0.86475398265023,7.8,-73.3
0.8312329813459285,7.9,-73.19999999999999
0.7855806203520052,8.0,-73.1
0.7513712333181908,8.1,-73.0
0.7504983531154875,8.2,-72.89999999999999
0.7908226476164428,8.3,-72.8
0.8651437197956549,8.4,-72.69999999999999
0.950752668448177,8.5,-72.6
1.017868044510702,8.6,-72.5
1.047181261461953,8.7,-72.39999999999999
1.0417394587111437,8.8,-72.3
1.0248129511697393,8.9,-72.19999999999999
1.0217228903684152,9.0,-72.1
1.0363164320693536,9.1,-72.0
1.0522774007758906,9.2,-71.89999999999999
1.06191744974135,9.3,-71.8
1.0749094722744896,9.4,-71.69999999999999
1.0890526288798277,9.5,-71.6
1.0802123082253097,9.6,-71.5
1.0425419743935451,9.7,-71.39999999999999
1.010894892677989,9.8,-71.3
1.0152129303477164,9.9,-71.19999999999999
1.0371249152652786,10.0,-71.1
1.0389140553666585,10.1,-71.0
1.0133522697736834,10.2,-70.89999999999999
0.9799677170450792,10.3,-70.8
0.9491614995342932,10.4,-70.69999999999999
0.9132643407221188,10.5,-70.6
0.8650983719385498,10.6,-70.5
0.8091820947385095,10.7,-70.39999999999999
0.7606811359211458,10.8,-70.3
0.742410484633101,10.9,-70.19999999999999
0.7691082577190824,11.0,-70.1
0.8273289117566225,11.1,-70.0
0.8943881749691739,11.2,-69.89999999999999
0.977775520853682,11.3,-69.8
1.085399459746189,11.4,-69.69999999999999
1.155004521400799,11.5,-69.6
1.1030234969292432,11.6,-69.5
0.9655512050485202,11.7,-69.39999999999999
0.8864427889320825,11.8,-69.3
0.9362270761814936,11.9,-69.19999999999999
1.0382371902588057,12.0,-69.1
1.0930061042993309,12.1,-69.0
1.0929779980769376,12.2,-68.89999999999999
1.0874610564550398,12.3,-68.8
1.087368128072172,12.4,-68.69999999999999
1.0554034175107985,12.5,-68.6
0.9864640091237906,12.6,-68.5
0.94109548148458,12.7,-68.39999999999999
0.9717463825883824,12.8,-68.3
1.058948174397734,12.9,-68.19999999999999
1.136006648074826,13.0,-68.1
1.1377864168208232,13.1,-68.0
1.0427343813685532,13.2,-67.89999999999999
0.9168989410271948,13.3,-67.8
0.8786103823196894,13.4,-67.69999999999999
0.9645788148415224,13.5,-67.6
1.0730748750610366,13.6,-67.5
1.0898038345284935,13.7,-67.39999999999999
1.0276173398288468,13.8,-67.3
0.9846709788387108,13.9,-67.19999999999999
0.9936889066076608,14.0,-67.1
0.9852818960232828,14.1,-67.0
0.9060598757882736,14.2,-66.89999999999999
0.8073030546424854,14.3,-66.8
0.7818047758870088,14.4,-66.69999999999999
0.8500986246646116,14.5,-66.6
0.9475071533399492,14.6,-66.5
1.0110899325697102,14.7,-66.39999999999999
1.0453322059380237,14.8,-66.3
1.089171374605488,14.9,-66.19999999999999
1.142045612367021,15.0,-66.1
1.161348534776263,15.1,-66.0
1.1312529388221626,15.2,-65.89999999999999
1.0885049000992288,15.3,-65.8
1.0658159536221714,15.4,-65.69999999999999
1.0484225429339398,15.5,-65.6
1.0089170638239835,15.6,-65.5
0.9579631675237672,15.7,-65.39999999999999
0.9320826768809024,15.8,-65.3
0.9441328096262772,15.9,-65.19999999999999
0.97462803011508,16.0,-65.1
1.006588744904658,16.1,-65.0
1.0426907182501115,16.2,-64.89999999999999
1.0874302909557465,16.3,-64.8
1.130280656058317,16.4,-64.69999999999999
1.1566044512769589,16.5,-64.6
1.168804652452662,16.6,-64.5
1.1762839805640246,16.7,-64.39999999999999
1.171076367233003,16.8,-64.3
1.1477926159107734,16.9,-64.19999999999999
1.1320581950912194,17.0,-64.1
1.1404919023258469,17.1,-63.99999999999999
1.1313078067885254,17.2,-63.89999999999999
1.0502314164681823,17.3,-63.8
0.9157196023907972,17.4,-63.699999999999996
0.810335615269436,17.5,-63.599999999999994
0.792209977600503,17.6,-63.49999999999999
0.8508415333054428,17.7,-63.39999999999999
0.9358258277349129,17.8,-63.3
0.995436978440038,17.9,-63.199999999999996
1.005353129445833,18.0,-63.099999999999994
0.9845394449850182,18.1,-62.99999999999999
0.9718813720376098,18.2,-62.89999999999999
0.9964450075124006,18.3,-62.8
1.0866312808165564,18.4,-62.699999999999996
1.2544292555409138,18.5,-62.599999999999994
1.425178147334132,18.6,-62.49999999999999
1.4541620098579648,18.7,-62.39999999999999
1.283875658669755,18.8,-62.3
1.0347941772511289,18.9,-62.199999999999996
0.8808523417881025,19.0,-62.099999999999994
0.8738986856370723,19.1,-61.99999999999999
0.9433435743285165,19.2,-61.89999999999999
