a,time,aligned_time
0.981804962529456,0.0,-125.6
0.9892610433459804,0.1,-125.5
1.001149734346394,0.2,-125.39999999999999
1.007421348206834,0.3,-125.3
1.0029849527707366,0.4,-125.19999999999999
1.0014145457085817,0.5,-125.1
1.0308216483358126,0.6,-125.0
1.0995449243249031,0.7,-124.89999999999999
1.1652305771323537,0.8,-124.8
1.1626770008942078,0.9,-124.69999999999999
1.078593714742569,1.0,-124.6
0.9793526810267692,1.1,-124.5
0.9417209684824072,1.2,-124.39999999999999
0.9698746746452076,1.3,-124.3
1.0073264627484952,1.4,-124.19999999999999
1.0207036455221927,1.5,-124.1
1.0353882701797428,1.6,-124.0
1.080402319126177,1.7,-123.89999999999999
1.1302072188717072,1.8,-123.8
1.1267770972200657,1.9,-123.69999999999999
1.0478171731067576,2.0,-123.6
0.9311524495702552,2.1,-123.5
0.8343089453004463,2.2,-123.39999999999999
0.787136831161994,2.3,-123.3
0.7843199087842829,2.4,-123.19999999999999
0.807618434604718,2.5,-123.1
0.8467225330143413,2.6,-123.0
0.9030110506438128,2.7,-122.89999999999999
0.976609493676443,2.8,-122.8
1.0508654083036533,2.9,-122.69999999999999
1.0960677349131311,3.0,-122.6
1.0950011281993897,3.1,-122.5
1.062879631924318,3.2,-122.39999999999999
1.037864613812803,3.3,-122.3
1.051683503593596,3.4,-122.19999999999999
1.1069924589690625,3.5,-122.1
1.176747845225135,3.6,-122.0
1.2241583318395477,3.7,-121.89999999999999
1.2295508933585657,3.8,-121.8
1.2025864102201906,3.9,-121.69999999999999
1.1674464372866868,4.0,-121.6
1.1363143543052974,4.1,-121.5
1.101633902107198,4.2,-121.39999999999999
1.0559524916290046,4.3,-121.3
1.0134127439328096,4.4,-121.19999999999999
1.002709322158316,4.5,-121.1
1.0347810309912764,4.6,-121.0
1.0824425199387258,4.7,-120.89999999999999
1.1018060940880363,4.8,-120.8
1.0775720474619013,4.9,-120.69999999999999
1.040360883675001,5.0,-120.6
1.03292342390221,5.1,-120.5
1.0639568044675225,5.2,-120.39999999999999
1.1034998157670364,5.3,-120.3
1.1206391378781566,5.4,-120.19999999999999
1.1136600346675511,5.5,-120.1
1.10082169977991,5.6,-120.0
1.0938229460615885,5.7,-119.89999999999999
1.088443987866805,5.8,-119.8
1.0745647540170566,5.9,-119.69999999999999
1.0484498670921734,6.0,-119.6
1.017629218393498,6.1,-119.5
0.9950634844105336,6.2,-119.39999999999999
0.985655000079308,6.3,-119.3
0.9813832177535032,6.4,-119.19999999999999
0.9744028603983592,6.5,-119.1
0.9683296456340436,6.6,-119.0
0.9674788790173536,6.7,-118.89999999999999
0.9626111883684848,6.8,-118.8
0.9425078048219035,6.9,-118.69999999999999
0.9160583579375372,7.0,-118.6
0.9055831683943212,7.1,-118.5
0.9181113281420732,7.2,-118.39999999999999
0.9412310361430536,7.3,-118.3
0.9704500142633388,7.4,-118.19999999999999
1.0201553791552802,7.5,-118.1
1.094811471291111,7.6,-118.0
1.1623201249302657,7.7,-117.89999999999999
1.1741082256191775,7.8,-117.8
1.1152713891027248,7.9,-117.69999999999999
1.028689502199527,8.0,-117.6
0.982996713950496,8.1,-117.5
1.0131586001863062,8.2,-117.39999999999999
1.0936243622745734,8.3,-117.3
1.1697250906801928,8.4,-117.19999999999999
1.2072077381160775,8.5,-117.1
1.2068764148267608,8.6,-117.0
1.1860575023217017,8.7,-116.89999999999999
1.1638322289021938,8.8,-116.8
1.1568088091868858,8.9,-116.69999999999999
1.1664744184718168,9.0,-116.6
1.1676696991863866,9.1,-116.5
1.127345588919622,9.2,-116.39999999999999
1.0419422578501911,9.3,-116.3
0.9461269484973776,9.4,-116.19999999999999
0.8819883821654736,9.5,-116.1
0.8688685469235427,9.6,-116.0
0.9006053411886563,9.7,-115.89999999999999
0.9552764139158476,9.8,-115.8
1.0030436867932708,9.9,-115.69999999999999
1.0188606427563816,10.0,-115.6
0.9993195040317542,10.1,-115.5
0.9673233896405108,10.2,-115.39999999999999
0.958458913670402,10.3,-115.3
0.9987339435529492,10.4,-115.19999999999999
1.0844402691651915,10.5,-115.1
1.1781646996856283,10.6,-115.0
1.2355490486195326,10.7,-114.89999999999999
1.2462771078674253,10.8,-114.8
1.2401569598875966,10.9,-114.69999999999999
1.241981173254776,11.0,-114.6
1.2325423474205754,11.1,-114.5
1.1774119664291358,11.2,-114.39999999999999
1.0921877445251071,11.3,-114.3
1.0469375966491776,11.4,-114.19999999999999
1.0839174855459095,11.5,-114.1
1.14960030589224,11.6,-114.0
1.1419956606908634,11.7,-113.89999999999999
1.028181491528107,11.8,-113.8
0.8877738118924497,11.9,-113.69999999999999
0.8264914975581492,12.0,-113.6
0.8661676751863265,12.1,-113.5
0.9385161412844292,12.2,-113.39999999999999
0.9717329723734984,12.3,-113.3
0.9568674916470864,12.4,-113.19999999999999
0.9339319054042252,12.5,-113.1
0.9392749441588708,12.6,-113.0
0.973545878867643,12.7,-112.89999999999999
1.0070225075679209,12.8,-112.8
1.010220671958196,12.9,-112.69999999999999
0.9835882998900144,13.0,-112.6
0.9550835609096138,13.1,-112.5
0.9476550440515348,13.2,-112.39999999999999
