a,time,aligned_time
0.9610985914295762,17.7,-22.2
1.027853640032102,17.8,-22.099999999999998
1.1059417644869969,17.9,-22.0
1.1805265785991654,18.0,-21.9
1.2400780921482817,18.1,-21.799999999999997
1.2792202814735227,18.2,-21.7
1.298028073400665,18.3,-21.599999999999998
1.2990281007233984,18.4,-21.5
1.2843367668725514,18.5,-21.4
1.2548611842806985,18.6,-21.299999999999997
1.211777044940762,18.7,-21.2
1.158796079218611,18.8,-21.099999999999998
1.1031701686883904,18.9,-21.0
1.0542613538625685,19.0,-20.9
1.0201874894185334,19.1,-20.799999999999997
1.0044147171445728,19.2,-20.7
1.0043267676080208,19.3,-20.599999999999998
1.0126604531359622,19.4,-20.5
1.0210101323516731,19.5,-20.4
1.0234531778609313,19.6,-20.299999999999997
1.0184416639287182,19.7,-20.2
1.0083096222878642,19.8,-20.099999999999998
0.9971855933726648,19.9,-20.0
0.98883136733251,20.0,-19.9
0.9855870541705032,20.1,-19.799999999999997
0.98858550316891,20.2,-19.7
0.9985087826187076,20.3,-19.599999999999998
1.015973329155798,20.4,-19.5
1.041131537037452,20.5,-19.4
1.0727950962772197,20.6,-19.299999999999997
1.1077967699503548,20.7,-19.2
1.1411934805239303,20.8,-19.099999999999998
1.1674238001145396,20.9,-19.0
1.1819891698290577,21.0,-18.9
1.1829188135231048,21.1,-18.799999999999997
1.1713468529810396,21.2,-18.7
1.1509446054886987,21.3,-18.599999999999998
1.1265137195107948,21.4,-18.5
1.1024489595080311,21.5,-18.4
1.08176989999335,21.6,-18.299999999999997
1.0659947767551097,21.7,-18.2
1.0555804489173315,21.8,-18.099999999999998
1.050379099438847,21.9,-18.0
1.0497490392709328,22.0,-17.9
1.052412326176231,22.1,-17.799999999999997
1.0564712306853954,22.2,-17.7
1.0599044594229587,22.3,-17.599999999999998
1.0614480380890978,22.4,-17.5
1.061377480808299,22.5,-17.4
1.0616501162089174,22.6,-17.299999999999997
1.0651594181365425,22.7,-17.2
1.0742822883579013,22.8,-17.099999999999998
1.0892462421441502,22.9,-17.0
1.107015888275047,23.0,-16.9
1.121371213974664,23.1,-16.799999999999997
1.124557227777036,23.2,-16.7
1.1102587701106787,23.3,-16.599999999999998
1.0768414064099496,23.4,-16.5
1.0292619848699578,23.5,-16.4
0.978309320217648,23.6,-16.299999999999997
0.9370062695041628,23.7,-16.2
0.9155587821917136,23.8,-16.099999999999998
0.9172349353658132,23.9,-16.0
0.9372840141352022,24.0,-15.899999999999999
0.9655062896623684,24.1,-15.799999999999997
0.9911800758665736,24.2,-15.7
1.007842120806656,24.3,-15.599999999999998
1.0155801404144509,24.4,-15.5
1.0198959152032203,24.5,-15.399999999999999
1.0280031709758497,24.6,-15.299999999999997
1.0446305187336615,24.7,-15.2
1.0694309382246343,24.8,-15.099999999999998
1.097084254718464,24.9,-15.0
1.119761283120693,25.0,-14.899999999999999
1.1305426016383286,25.1,-14.799999999999997
1.1261118334203917,25.2,-14.7
1.107592460092388,25.3,-14.599999999999998
1.079429146128657,25.4,-14.5
1.047195852155333,25.5,-14.399999999999999
1.0156402036381786,25.6,-14.299999999999997
0.9879277977333352,25.7,-14.2
0.9661500215033736,25.8,-14.099999999999998
0.952295167524944,25.9,-14.0
0.948655643882468,26.0,-13.899999999999999
0.9572012547871708,26.1,-13.799999999999997
0.9783359445249936,26.2,-13.7
1.0099529819767403,26.3,-13.599999999999998
1.0474245565441709,26.4,-13.5
1.084412104123026,26.5,-13.399999999999999
1.1138879040745204,26.6,-13.299999999999997
1.1289712832071372,26.7,-13.2
1.1238279171206524,26.8,-13.099999999999998
1.0951800262489877,26.9,-13.0
1.0444191654212442,27.0,-12.899999999999999
0.9792521290747218,27.1,-12.799999999999997
0.9132557062087544,27.2,-12.7
0.8624573313341052,27.3,-12.599999999999998
0.8398589177091267,27.4,-12.5
0.8504548448200844,27.5,-12.399999999999999
0.8894535356483622,27.6,-12.299999999999997
0.9447650818851464,27.7,-12.2
1.0023733658122316,27.8,-12.099999999999998
1.051605935691622,27.9,-12.0
1.0876012486220228,28.0,-11.899999999999999
1.1101975106274515,28.1,-11.799999999999997
1.1207020658892408,28.2,-11.7
1.1191042160851667,28.3,-11.599999999999998
1.1036770650230447,28.4,-11.5
1.0731054100265904,28.5,-11.399999999999999
1.0294805829750926,28.6,-11.299999999999997
0.979834883246072,28.7,-11.2
0.9347335480637264,28.8,-11.099999999999998
0.9042829625586188,28.9,-11.0
0.8936334734140774,29.0,-10.899999999999999
0.9005535821518746,29.1,-10.799999999999997
0.9165344841880524,29.2,-10.7
0.9307865938148762,29.3,-10.599999999999998
0.9347558854585286,29.4,-10.5
0.9246148741895732,29.5,-10.399999999999999
0.900729212044944,29.6,-10.299999999999997
0.8652641243702837,29.7,-10.2
0.8202707520190093,29.8,-10.099999999999998
0.7678895489715529,29.9,-10.0
0.7122878877847257,30.0,-9.899999999999999
0.6612401643031289,30.1,-9.799999999999997
0.6252722450504227,30.2,-9.7
0.6140751486552571,30.3,-9.599999999999998
0.6320680554471783,30.4,-9.5
0.6758533680715486,30.5,-9.399999999999999
0.7351810846056269,30.6,-9.299999999999997
0.7967874610881386,30.7,-9.2
0.8487798550192386,30.8,-9.099999999999998
0.8832818377525804,30.9,-9.0
0.8966216606720447,31.0,-8.899999999999999
0.8881196605546654,31.1,-8.799999999999997
0.8591718309543186,31.2,-8.7
0.8135018397360725,31.3,-8.599999999999998
0.7579875876959457,31.4,-8.5
0.7026054173769289,31.5,-8.399999999999999
0.6584523543843958,31.6,-8.299999999999997
0.6341638320221479,31.7,-8.2
0.6323282195582374,31.8,-8.099999999999998
0.6478089436824416,31.9,-8.0
0.6690376308137874,32.0,-7.899999999999999
0.6819036488992514,32.1,-7.799999999999997
0.6746828666058522,32.2,-7.699999999999996
0.6420914729724718,32.3,-7.600000000000001
0.5870458257934817,32.4,-7.5
0.5196663593056908,32.5,-7.399999999999999
0.4540161474317429,32.6,-7.299999999999997
0.4037238631464884,32.7,-7.199999999999996
0.3779266590438482,32.8,-7.100000000000001
0.3788911188252446,32.9,-7.0
0.4022038366858782,33.0,-6.899999999999999
0.4395401076224545,33.1,-6.799999999999997
0.4828896320796904,33.2,-6.699999999999996
0.528231200034694,33.3,-6.600000000000001
0.5766443557544321,33.4,-6.5
0.6320448886745649,33.5,-6.399999999999999
0.6966770881209015,33.6,-6.299999999999997
0.767032294060041,33.7,-6.199999999999996
0.8328557965962081,33.8,-6.100000000000001
0.8801482626869206,33.9,-6.0
0.8966272829827642,34.0,-5.899999999999999
0.8766345278857571,34.1,-5.799999999999997
0.8229478270761507,34.2,-5.699999999999996
0.7449731342744497,34.3,-5.600000000000001
0.6548655780907742,34.4,-5.5
0.5638815329368567,34.5,-5.399999999999999
0.480448146448458,34.6,-5.299999999999997
0.4099671095868739,34.7,-5.199999999999996
0.3554428467999811,34.8,-5.100000000000001
0.3181425419507655,34.9,-5.0
0.2981802778741677,35.0,-4.899999999999999
0.2953074640689225,35.1,-4.799999999999997
0.3098834498358608,35.2,-4.699999999999996
0.3433924580139595,35.3,-4.600000000000001
0.3977446048651617,35.4,-4.5
0.4733158475408507,35.5,-4.399999999999999
0.5667755471565785,35.6,-4.299999999999997
0.6702713422145796,35.7,-4.199999999999996
0.7728992636504377,35.8,-4.100000000000001
0.863935555184232,35.9,-4.0
0.9361039488337076,36.0,-3.8999999999999986
0.9871048512049284,36.1,-3.799999999999997
1.0187631143916078,36.2,-3.6999999999999957
1.0345981711618786,36.3,-3.6000000000000014
1.0373719777632155,36.4,-3.5
1.0278498193455972,36.5,-3.3999999999999986
1.0050568739970325,36.6,-3.299999999999997
0.9675137185238838,36.7,-3.1999999999999957
0.9147389092670424,36.8,-3.1000000000000014
0.8485512226228382,36.9,-3.0
0.7739192468541578,37.0,-2.8999999999999986
0.6990434851750301,37.1,-2.799999999999997
0.6342330815975554,37.2,-2.6999999999999957
0.5893987108540104,37.3,-2.6000000000000014
0.5707698680663004,37.4,-2.5
0.5783158319931876,37.5,-2.3999999999999986
0.6055339132451804,37.6,-2.299999999999997
0.6422994037373898,37.7,-2.1999999999999957
0.6797080452007735,37.8,-2.1000000000000014
0.7143851536509948,37.9,-2.0
0.749690351494217,38.0,-1.8999999999999986
0.7928691047373966,38.1,-1.7999999999999972
0.8496003516250439,38.2,-1.6999999999999957
0.9190577481606916,38.3,-1.6000000000000014
0.9924427213724594,38.4,-1.5
1.0560192176851104,38.5,-1.3999999999999986
1.0971364613134058,38.6,-1.2999999999999972
1.1100516992007197,38.7,-1.1999999999999957
1.0984735950844746,38.8,-1.1000000000000014
1.0735127063497978,38.9,-1.0
1.0481468665057276,39.0,-0.8999999999999986
1.031104412163609,39.1,-0.7999999999999972
1.0233368866003458,39.2,-0.6999999999999957
1.018883918318498,39.3,-0.6000000000000014
1.0096155065990715,39.4,-0.5
0.991235996307882,39.5,-0.3999999999999986
0.9671572608932324,39.6,-0.29999999999999716
0.9478942673438544,39.7,-0.19999999999999574
0.9460734282915976,39.8,-0.10000000000000142
0.9697042711434946,39.9,0.0
1.017534111888343,40.0,0.10000000000000142
1.0792471743359937,40.1,0.20000000000000284
1.140480725352852,40.2,0.30000000000000426
1.189774619778982,40.3,0.3999999999999986
1.2234686261829295,40.4,0.5
1.24593308204532,40.5,0.6000000000000014
1.2654307017994808,40.6,0.7000000000000028
1.288439193377344,40.7,0.8000000000000043
1.3158454192121294,40.8,0.8999999999999986
1.3428704694889453,40.9,1.0
1.3621290606130714,41.0,1.1000000000000014
1.367516403851002,41.1,1.2000000000000028
1.3565791749643077,41.2,1.3000000000000043
1.3304066160416907,41.3,1.3999999999999986
1.2917734888773174,41.4,1.5
1.2431806195929802,41.5,1.6000000000000014
1.1862053173531593,41.6,1.7000000000000028
1.122599404002624,41.7,1.8000000000000043
1.0565382500165783,41.8,1.8999999999999986
0.996779309530112,41.9,2.0
0.9572829427060658,42.0,2.1000000000000014
0.955046648051464,42.1,2.200000000000003
1.0047133370570875,42.2,2.3000000000000043
1.1110979936829064,42.3,2.3999999999999986
1.262668987329929,42.4,2.5
1.4300006443361235,42.5,2.6000000000000014
1.5719973484413006,42.6,2.700000000000003
1.649149882066769,42.7,2.8000000000000043
1.6388883560920071,42.8,2.8999999999999986
1.5458600538450682,42.9,3.0
1.4014964517461934,43.0,3.1000000000000014
1.252157434553486,43.1,3.200000000000003
1.1408700589152785,43.2,3.3000000000000043
1.0909819430467989,43.3,3.3999999999999986
1.099048605138899,43.4,3.5
1.1395496686006237,43.5,3.6000000000000014
1.178242831305718,43.6,3.700000000000003
1.1872471604997712,43.7,3.8000000000000043
1.1550532816780057,43.8,3.8999999999999986
1.0880876975477798,43.9,4.0
1.004961347313298,44.0,4.100000000000001
0.9275791729572556,44.1,4.200000000000003
0.8735817123555384,44.2,4.300000000000004
0.8526216300983133,44.3,4.399999999999999
0.866377735617086,44.4,4.5
0.9105529794685168,44.5,4.600000000000001
0.9770119802504484,44.6,4.700000000000003
1.055237043262514,44.7,4.800000000000004
1.133447577864624,44.8,4.899999999999999
1.2002072726887434,44.9,5.0
1.2468747519406511,45.0,5.100000000000001
1.2702429553252277,45.1,5.200000000000003
1.2739539769918586,45.2,5.300000000000004
1.2674309407936637,45.3,5.399999999999999
1.262199586815984,45.4,5.5
1.2669300943944437,45.5,5.600000000000001
1.2833862504843203,45.6,5.700000000000003
1.3051854220050891,45.7,5.800000000000004
1.320016790737474,45.8,5.899999999999999
1.314419282652179,45.9,6.0
1.2791172376019502,46.0,6.100000000000001
1.212678106899156,46.1,6.200000000000003
1.121954166947847,46.2,6.300000000000004
1.019139972663151,46.3,6.399999999999999
0.9167856551639012,46.4,6.5
0.8230930180143156,46.5,6.600000000000001
0.7397570591764531,46.6,6.700000000000003
0.6634158782400528,46.7,6.800000000000004
0.5899480121175735,46.8,6.899999999999999
0.519300635691786,46.9,7.0
0.4580922587350999,47.0,7.100000000000001
0.4182734576060873,47.1,7.200000000000003
0.4122413032922437,47.2,7.300000000000004
0.4468931658176516,47.3,7.399999999999999
0.5199088163340109,47.4,7.5
0.6204072126118305,47.5,7.600000000000001
0.7335705991683004,47.6,7.700000000000003
0.8464317634604348,47.7,7.800000000000004
0.951396272271014,47.8,7.899999999999999
1.0457066827314008,47.9,8.0
1.12786173342405,48.0,8.100000000000001
1.1940392800310209,48.1,8.200000000000003
1.2374287966266355,48.2,8.300000000000004
1.251193591946158,48.3,8.399999999999999
1.2331089547270886,48.4,8.5
1.1885993345362158,48.5,8.600000000000001
1.1298029981828537,48.6,8.700000000000003
1.070816499312411,48.7,8.800000000000004
1.0217694493174383,48.8,8.899999999999999
0.9852530233127832,48.9,9.0
0.9572954365635242,49.0,9.100000000000001
0.9323132460572924,49.1,9.200000000000003
0.9089464730910176,49.2,9.300000000000004
0.8930116370805863,49.3,9.399999999999999
0.8954937400492479,49.4,9.5
0.926560772411839,49.5,9.600000000000001
0.9890920532515672,49.6,9.700000000000003
