frame,order,x,y,angle,segment_position,intensity
0,1,373,248,176.24144431452797,0.0,2480
0,1,373,248,176.24144431452797,0.025,2368
0,1,373,248,176.24144431452797,0.05,2528
0,1,373,248,176.24144431452797,0.07500000000000001,2448
0,1,373,248,176.24144431452797,0.1,2368
0,1,373,248,176.24144431452797,0.125,2448
0,1,373,248,176.24144431452797,0.15000000000000002,2384
0,1,373,248,176.24144431452797,0.17500000000000002,2528
0,1,373,248,176.24144431452797,0.2,2400
0,1,373,248,176.24144431452797,0.225,2624
0,1,373,248,176.24144431452797,0.25,3024
0,1,373,248,176.24144431452797,0.275,4496
0,1,373,248,176.24144431452797,0.30000000000000004,6992
0,1,373,248,176.24144431452797,0.325,8032
0,1,373,248,176.24144431452797,0.35000000000000003,7056
0,1,373,248,176.24144431452797,0.375,6592
0,1,373,248,176.24144431452797,0.4,6096
0,1,373,248,176.24144431452797,0.42500000000000004,4704
0,1,373,248,176.24144431452797,0.45,2944
0,1,373,248,176.24144431452797,0.47500000000000003,2784
0,1,373,248,176.24144431452797,0.5,2688
0,1,373,248,176.24144431452797,0.525,2944
0,1,373,248,176.24144431452797,0.55,3104
0,1,373,248,176.24144431452797,0.5750000000000001,4384
0,1,373,248,176.24144431452797,0.6000000000000001,5520
0,1,373,248,176.24144431452797,0.625,6592
0,1,373,248,176.24144431452797,0.65,6480
0,1,373,248,176.24144431452797,0.675,6352
0,1,373,248,176.24144431452797,0.7000000000000001,4416
0,1,373,248,176.24144431452797,0.7250000000000001,2992
0,1,373,248,176.24144431452797,0.75,2672
0,1,373,248,176.24144431452797,0.775,2224
0,1,373,248,176.24144431452797,0.8,2400
0,1,373,248,176.24144431452797,0.8250000000000001,2480
0,1,373,248,176.24144431452797,0.8500000000000001,2144
0,1,373,248,176.24144431452797,0.875,2560
0,1,373,248,176.24144431452797,0.9,2448
0,1,373,248,176.24144431452797,0.925,2560
0,1,373,248,176.24144431452797,0.9500000000000001,2272
0,1,373,248,176.24144431452797,0.9750000000000001,2368
0,2,372,265,151.61664585847015,0.0,2528
0,2,372,265,151.61664585847015,0.025,2624
0,2,372,265,151.61664585847015,0.05,2352
0,2,372,265,151.61664585847015,0.07500000000000001,2432
0,2,372,265,151.61664585847015,0.1,2272
