frame,order,x,y,angle,segment_position,intensity
0,1,314,253,163.36119432957375,0.0,2768
0,1,314,253,163.36119432957375,0.025,2624
0,1,314,253,163.36119432957375,0.05,2576
0,1,314,253,163.36119432957375,0.07500000000000001,2848
0,1,314,253,163.36119432957375,0.1,2848
0,1,314,253,163.36119432957375,0.125,3344
0,1,314,253,163.36119432957375,0.15000000000000002,4576
0,1,314,253,163.36119432957375,0.17500000000000002,4576
0,1,314,253,163.36119432957375,0.2,7328
0,1,314,253,163.36119432957375,0.225,9152
0,1,314,253,163.36119432957375,0.25,9360
0,1,314,253,163.36119432957375,0.275,7584
0,1,314,253,163.36119432957375,0.30000000000000004,6576
0,1,314,253,163.36119432957375,0.325,6576
0,1,314,253,163.36119432957375,0.35000000000000003,5136
0,1,314,253,163.36119432957375,0.375,4272
0,1,314,253,163.36119432957375,0.4,3936
0,1,314,253,163.36119432957375,0.42500000000000004,3936
0,1,314,253,163.36119432957375,0.45,3680
0,1,314,253,163.36119432957375,0.47500000000000003,3552
0,1,314,253,163.36119432957375,0.5,3552
0,1,314,253,163.36119432957375,0.525,3328
0,1,314,253,163.36119432957375,0.55,3408
0,1,314,253,163.36119432957375,0.5750000000000001,3744
0,1,314,253,163.36119432957375,0.6000000000000001,4064
0,1,314,253,163.36119432957375,0.625,4416
0,1,314,253,163.36119432957375,0.65,4416
0,1,314,253,163.36119432957375,0.675,4528
0,1,314,253,163.36119432957375,0.7000000000000001,4336
0,1,314,253,163.36119432957375,0.7250000000000001,4240
0,1,314,253,163.36119432957375,0.75,3296
0,1,314,253,163.36119432957375,0.775,2944
0,1,314,253,163.36119432957375,0.8,2480
0,1,314,253,163.36119432957375,0.8250000000000001,2480
0,1,314,253,163.36119432957375,0.8500000000000001,2640
0,1,314,253,163.36119432957375,0.875,2784
0,1,314,253,163.36119432957375,0.9,2752
0,1,314,253,163.36119432957375,0.925,2704
0,1,314,253,163.36119432957375,0.9500000000000001,2624
0,1,314,253,163.36119432957375,0.9750000000000001,2624
0,2,323,249,172.73675525941547,0.0,2800
0,2,323,249,172.73675525941547,0.025,2880
0,2,323,249,172.73675525941547,0.05,2752
0,2,323,249,172.73675525941547,0.07500000000000001,2848
0,2,323,249,172.73675525941547,0.1,2640
0,2,323,249,172.73675525941547,0.125,2816
0,2,323,249,172.73675525941547,0.15000000000000002,3024
0,2,323,249,172.73675525941547,0.17500000000000002,3968
0,2,323,249,172.73675525941547,0.2,5120
0,2,323,249,172.73675525941547,0.225,6624
0,2,323,249,172.73675525941547,0.25,11008
0,2,323,249,172.73675525941547,0.275,11472
0,2,323,249,172.73675525941547,0.30000000000000004,8960
0,2,323,249,172.73675525941547,0.325,5808
0,2,323,249,172.73675525941547,0.35000000000000003,5136
0,2,323,249,172.73675525941547,0.375,4144
0,2,323,249,172.73675525941547,0.4,3792
0,2,323,249,172.73675525941547,0.42500000000000004,3760
0,2,323,249,172.73675525941547,0.45,3552
0,2,323,249,172.73675525941547,0.47500000000000003,3392
0,2,323,249,172.73675525941547,0.5,3392
0,2,323,249,172.73675525941547,0.525,3328
0,2,323,249,172.73675525941547,0.55,3216
0,2,323,249,172.73675525941547,0.5750000000000001,3168
0,2,323,249,172.73675525941547,0.6000000000000001,3488
0,2,323,249,172.73675525941547,0.625,4000
0,2,323,249,172.73675525941547,0.65,4224
0,2,323,249,172.73675525941547,0.675,4288
0,2,323,249,172.73675525941547,0.7000000000000001,4112
0,2,323,249,172.73675525941547,0.7250000000000001,4224
0,2,323,249,172.73675525941547,0.75,3584
0,2,323,249,172.73675525941547,0.775,3584
0,2,323,249,172.73675525941547,0.8,3072
0,2,323,249,172.73675525941547,0.8250000000000001,2960
0,2,323,249,172.73675525941547,0.8500000000000001,2720
0,2,323,249,172.73675525941547,0.875,2688
0,2,323,249,172.73675525941547,0.9,2512
0,2,323,249,172.73675525941547,0.925,2592
0,2,323,249,172.73675525941547,0.9500000000000001,2672
0,2,323,249,172.73675525941547,0.9750000000000001,2672
0,3,333,246,163.30075576600638,0.0,2768
0,3,333,246,163.30075576600638,0.025,2592
0,3,333,246,163.30075576600638,0.05,2720
0,3,333,246,163.30075576600638,0.07500000000000001,2640
0,3,333,246,163.30075576600638,0.1,2864
0,3,333,246,163.30075576600638,0.125,2768
0,3,333,246,163.30075576600638,0.15000000000000002,2880
0,3,333,246,163.30075576600638,0.17500000000000002,3200
0,3,333,246,163.30075576600638,0.2,3728
0,3,333,246,163.30075576600638,0.225,4912
0,3,333,246,163.30075576600638,0.25,6688
0,3,333,246,163.30075576600638,0.275,7888
0,3,333,246,163.30075576600638,0.30000000000000004,7776
0,3,333,246,163.30075576600638,0.325,6496
0,3,333,246,163.30075576600638,0.35000000000000003,5872
0,3,333,246,163.30075576600638,0.375,5024
0,3,333,246,163.30075576600638,0.4,3904
0,3,333,246,163.30075576600638,0.42500000000000004,3744
0,3,333,246,163.30075576600638,0.45,3472
0,3,333,246,163.30075576600638,0.47500000000000003,3360
0,3,333,246,163.30075576600638,0.5,3328
0,3,333,246,163.30075576600638,0.525,3168
0,3,333,246,163.30075576600638,0.55,3200
0,3,333,246,163.30075576600638,0.5750000000000001,3008
0,3,333,246,163.30075576600638,0.6000000000000001,3392
