frame,order,x,y,angle,segment_position,intensity
0,1,412,310,148.74768294428281,0.0,3504
0,1,412,310,148.74768294428281,0.025,3584
0,1,412,310,148.74768294428281,0.05,3248
0,1,412,310,148.74768294428281,0.07500000000000001,3280
0,1,412,310,148.74768294428281,0.1,3232
0,1,412,310,148.74768294428281,0.125,3424
0,1,412,310,148.74768294428281,0.15000000000000002,3344
0,1,412,310,148.74768294428281,0.17500000000000002,3344
0,1,412,310,148.74768294428281,0.2,3328
0,1,412,310,148.74768294428281,0.225,3328
0,1,412,310,148.74768294428281,0.25,3328
0,1,412,310,148.74768294428281,0.275,3536
0,1,412,310,148.74768294428281,0.30000000000000004,4160
0,1,412,310,148.74768294428281,0.325,5168
0,1,412,310,148.74768294428281,0.35000000000000003,7344
0,1,412,310,148.74768294428281,0.375,9296
0,1,412,310,148.74768294428281,0.4,9088
0,1,412,310,148.74768294428281,0.42500000000000004,8256
0,1,412,310,148.74768294428281,0.45,7744
0,1,412,310,148.74768294428281,0.47500000000000003,5584
0,1,412,310,148.74768294428281,0.5,5584
0,1,412,310,148.74768294428281,0.525,4496
0,1,412,310,148.74768294428281,0.55,4000
0,1,412,310,148.74768294428281,0.5750000000000001,3776
0,1,412,310,148.74768294428281,0.6000000000000001,3504
0,1,412,310,148.74768294428281,0.625,3712
0,1,412,310,148.74768294428281,0.65,3584
0,1,412,310,148.74768294428281,0.675,3680
0,1,412,310,148.74768294428281,0.7000000000000001,3744
0,1,412,310,148.74768294428281,0.7250000000000001,3872
0,1,412,310,148.74768294428281,0.75,4096
0,1,412,310,148.74768294428281,0.775,4368
0,1,412,310,148.74768294428281,0.8,4416
0,1,412,310,148.74768294428281,0.8250000000000001,4416
0,1,412,310,148.74768294428281,0.8500000000000001,4496
0,1,412,310,148.74768294428281,0.875,3744
0,1,412,310,148.74768294428281,0.9,3504
0,1,412,310,148.74768294428281,0.925,3504
0,1,412,310,148.74768294428281,0.9500000000000001,3296
0,1,412,310,148.74768294428281,0.9750000000000001,3104
0,2,405,287,118.07248693585296,0.0,3296
0,2,405,287,118.07248693585296,0.025,3200
0,2,405,287,118.07248693585296,0.05,3104
0,2,405,287,118.07248693585296,0.07500000000000001,3264
0,2,405,287,118.07248693585296,0.1,3520
0,2,405,287,118.07248693585296,0.125,3520
0,2,405,287,118.07248693585296,0.15000000000000002,3168
0,2,405,287,118.07248693585296,0.17500000000000002,3472
0,2,405,287,118.07248693585296,0.2,3808
0,2,405,287,118.07248693585296,0.225,6336
0,2,405,287,118.07248693585296,0.25,9456
0,2,405,287,118.07248693585296,0.275,9712
0,2,405,287,118.07248693585296,0.30000000000000004,11520
0,2,405,287,118.07248693585296,0.325,12144
0,2,405,287,118.07248693585296,0.35000000000000003,10784
0,2,405,287,118.07248693585296,0.375,8912
0,2,405,287,118.07248693585296,0.4,7312
0,2,405,287,118.07248693585296,0.42500000000000004,6144
0,2,405,287,118.07248693585296,0.45,5152
0,2,405,287,118.07248693585296,0.47500000000000003,4064
0,2,405,287,118.07248693585296,0.5,3840
0,2,405,287,118.07248693585296,0.525,3936
0,2,405,287,118.07248693585296,0.55,3376
0,2,405,287,118.07248693585296,0.5750000000000001,3536
0,2,405,287,118.07248693585296,0.6000000000000001,3904
0,2,405,287,118.07248693585296,0.625,4432
0,2,405,287,118.07248693585296,0.65,4640
0,2,405,287,118.07248693585296,0.675,4816
0,2,405,287,118.07248693585296,0.7000000000000001,4512
0,2,405,287,118.07248693585296,0.7250000000000001,4240
0,2,405,287,118.07248693585296,0.75,4160
0,2,405,287,118.07248693585296,0.775,3872
0,2,405,287,118.07248693585296,0.8,3584
0,2,405,287,118.07248693585296,0.8250000000000001,3616
0,2,405,287,118.07248693585296,0.8500000000000001,3328
0,2,405,287,118.07248693585296,0.875,3344
0,2,405,287,118.07248693585296,0.9,3440
0,2,405,287,118.07248693585296,0.925,3376
0,2,405,287,118.07248693585296,0.9500000000000001,3008
0,2,405,287,118.07248693585296,0.9750000000000001,3200
0,3,422,270,135.0,0.0,3280
0,3,422,270,135.0,0.025,3360
0,3,422,270,135.0,0.05,3440
0,3,422,270,135.0,0.07500000000000001,3296
0,3,422,270,135.0,0.1,3424
0,3,422,270,135.0,0.125,3328
0,3,422,270,135.0,0.15000000000000002,3360
0,3,422,270,135.0,0.17500000000000002,3344
0,3,422,270,135.0,0.2,3904
0,3,422,270,135.0,0.225,5488
0,3,422,270,135.0,0.25,6560
0,3,422,270,135.0,0.275,10224
0,3,422,270,135.0,0.30000000000000004,11248
0,3,422,270,135.0,0.325,11408
0,3,422,270,135.0,0.35000000000000003,8976
0,3,422,270,135.0,0.375,7200
0,3,422,270,135.0,0.4,4720
0,3,422,270,135.0,0.42500000000000004,4176
0,3,422,270,135.0,0.45,3872
0,3,422,270,135.0,0.47500000000000003,4032
0,3,422,270,135.0,0.5,4032
0,3,422,270,135.0,0.525,3664
0,3,422,270,135.0,0.55,3584
0,3,422,270,135.0,0.5750000000000001,3648
0,3,422,270,135.0,0.6000000000000001,4560
0,3,422,270,135.0,0.625,6192
0,3,422,270,135.0,0.65,6944
0,3,422,270,135.0,0.675,6944
0,3,422,270,135.0,0.7000000000000001,5696
0,3,422,270,135.0,0.7250000000000001,4448
0,3,422,270,135.0,0.75,3632
0,3,422,270,135.0,0.775,3824
0,3,422,270,135.0,0.8,3312
0,3,422,270,135.0,0.8250000000000001,3280
0,3,422,270,135.0,0.8500000000000001,3120
0,3,422,270,135.0,0.875,3440
0,3,422,270,135.0,0.9,3264
0,3,422,270,135.0,0.925,3024
0,3,422,270,135.0,0.9500000000000001,3280
0,3,422,270,135.0,0.9750000000000001,3280
0,4,448,270,160.8209919741893,0.0,3232
0,4,448,270,160.8209919741893,0.025,3344
0,4,448,270,160.8209919741893,0.05,3520
0,4,448,270,160.8209919741893,0.07500000000000001,3232
0,4,448,270,160.8209919741893,0.1,3072
0,4,448,270,160.8209919741893,0.125,3424
0,4,448,270,160.8209919741893,0.15000000000000002,3872
0,4,448,270,160.8209919741893,0.17500000000000002,4960
0,4,448,270,160.8209919741893,0.2,9040
0,4,448,270,160.8209919741893,0.225,10016
0,4,448,270,160.8209919741893,0.25,11088
0,4,448,270,160.8209919741893,0.275,10944
0,4,448,270,160.8209919741893,0.30000000000000004,10192
0,4,448,270,160.8209919741893,0.325,7968
0,4,448,270,160.8209919741893,0.35000000000000003,4400
0,4,448,270,160.8209919741893,0.375,3856
0,4,448,270,160.8209919741893,0.4,3840
0,4,448,270,160.8209919741893,0.42500000000000004,3488
0,4,448,270,160.8209919741893,0.45,3712
0,4,448,270,160.8209919741893,0.47500000000000003,3856
0,4,448,270,160.8209919741893,0.5,3984
0,4,448,270,160.8209919741893,0.525,4144
0,4,448,270,160.8209919741893,0.55,4624
0,4,448,270,160.8209919741893,0.5750000000000001,5872
0,4,448,270,160.8209919741893,0.6000000000000001,7632
0,4,448,270,160.8209919741893,0.625,11136
0,4,448,270,160.8209919741893,0.65,12288
0,4,448,270,160.8209919741893,0.675,12512
0,4,448,270,160.8209919741893,0.7000000000000001,9120
0,4,448,270,160.8209919741893,0.7250000000000001,6368
0,4,448,270,160.8209919741893,0.75,3888
0,4,448,270,160.8209919741893,0.775,3648
0,4,448,270,160.8209919741893,0.8,3552
0,4,448,270,160.8209919741893,0.8250000000000001,3488
0,4,448,270,160.8209919741893,0.8500000000000001,3264
0,4,448,270,160.8209919741893,0.875,3296
0,4,448,270,160.8209919741893,0.9,3200
0,4,448,270,160.8209919741893,0.925,3248
0,4,448,270,160.8209919741893,0.9500000000000001,3504
0,4,448,270,160.8209919741893,0.9750000000000001,3296
0,5,471,278,172.1309244482095,0.0,3360
0,5,471,278,172.1309244482095,0.025,3200
0,5,471,278,172.1309244482095,0.05,3520
0,5,471,278,172.1309244482095,0.07500000000000001,3168
0,5,471,278,172.1309244482095,0.1,3328
0,5,471,278,172.1309244482095,0.125,3328
0,5,471,278,172.1309244482095,0.15000000000000002,3392
0,5,471,278,172.1309244482095,0.17500000000000002,3696
0,5,471,278,172.1309244482095,0.2,5376
